"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,10775000,116,-0.365356139940785
"2","Sample.1","chr1",10875000,157975000,592,0.0211438600592149
"3","Sample.1","chr1",158250000,159325000,5,-0.269456139940785
"4","Sample.1","chr1",159650000,186025000,101,-0.00905613994078506
"5","Sample.1","chr1",186500000,199450000,16,-0.430256139940785
"6","Sample.1","chr1",200150000,248898211,233,0.00854386005921494
"7","Sample.1","chr10",130000,12250000,69,-0.523356139940785
"8","Sample.1","chr10",12575000,133620233,476,0.000443860059214939
"9","Sample.1","chr11",155000,4200000,64,-0.272756139940785
"10","Sample.1","chr11",4475000,5775000,9,-0.745556139940785
"11","Sample.1","chr11",6050000,48475000,153,-0.0383561399407851
"12","Sample.1","chr11",49250000,56275000,5,-0.560756139940785
"13","Sample.1","chr11",56975000,96325000,246,-0.00785613994078506
"14","Sample.1","chr11",96458089,106525000,16,-0.286456139940785
"15","Sample.1","chr11",107275000,134888311,151,-0.0128561399407851
"16","Sample.1","chr12",80000,32875000,136,-0.596156139940785
"17","Sample.1","chr12",33850000,69950000,153,-0.0359561399407851
"18","Sample.1","chr12",70400000,91375000,38,-0.297656139940785
"19","Sample.1","chr12",91850000,133182655,243,-0.0141561399407851
"20","Sample.1","chr13",18854053,53175000,141,-0.587056139940785
"21","Sample.1","chr13",54150000,95575000,43,-1.06705613994078
"22","Sample.1","chr13",95625000,114302164,102,-0.0282561399407851
"23","Sample.1","chr14",19955857,106541859,364,-0.0515561399407851
"24","Sample.1","chr15",22579121,101840595,375,-0.0245561399407851
"25","Sample.1","chr16",80000,90139173,445,0.0217438600592149
"26","Sample.1","chr17",155000,40475000,262,0.00394386005921494
"27","Sample.1","chr17",40650000,41250000,6,-0.252956139940785
"28","Sample.1","chr17",41375000,65850000,171,0.00204386005921494
"29","Sample.1","chr17",66225000,69050000,13,-0.513256139940785
"30","Sample.1","chr17",69500000,83148721,150,0.0232438600592149
"31","Sample.1","chr18",130000,80181643,147,-0.0465561399407851
"32","Sample.1","chr19",180000,29600000,282,0.0207438600592149
"33","Sample.1","chr19",29750000,32425000,7,-0.497856139940785
"34","Sample.1","chr19",32600000,34600000,12,0.0273438600592149
"35","Sample.1","chr19",34700000,42625000,82,-0.401556139940785
"36","Sample.1","chr19",43150000,44125000,12,-0.127856139940785
"37","Sample.1","chr19",44275000,58578808,183,-0.439556139940785
"38","Sample.1","chr2",130000,48500000,215,-0.499256139940785
"39","Sample.1","chr2",48725000,53150000,5,-1.05525613994079
"40","Sample.1","chr2",53850000,75650000,84,-0.508756139940785
"41","Sample.1","chr2",76175000,84675000,9,-1.05305613994078
"42","Sample.1","chr2",84875000,242091765,509,-0.547156139940785
"43","Sample.1","chr20",183168,64292084,251,-0.00985613994078506
"44","Sample.1","chr21",14007904,46649992,97,-0.0475561399407851
"45","Sample.1","chr22",16657005,50754234,206,0.00514386005921494
"46","Sample.1","chr3",155000,33875000,108,-0.00395613994078506
"47","Sample.1","chr3",34850000,36625000,3,-0.678456139940785
"48","Sample.1","chr3",36925000,75675000,169,-0.293556139940785
"49","Sample.1","chr3",76400000,85950000,8,-1.08515613994078
"50","Sample.1","chr3",87075000,98225000,10,-0.443956139940785
"51","Sample.1","chr3",98525000,189025000,276,-0.0376561399407851
"52","Sample.1","chr3",189475000,191850000,5,-0.257156139940785
"53","Sample.1","chr3",192550000,198092780,39,0.0400438600592149
"54","Sample.1","chr4",155000,42500000,171,-0.0102561399407851
"55","Sample.1","chr4",43525000,47225000,5,-0.376456139940785
"56","Sample.1","chr4",47675000,58014397,26,-0.0464561399407851
"57","Sample.1","chr4",60485691,70500000,8,-0.620456139940785
"58","Sample.1","chr4",70725000,190061561,265,-0.127556139940785
"59","Sample.1","chr5",80000,17440274,88,0.377543860059215
"60","Sample.1","chr5",18765274,29975000,6,0.0600438600592149
"61","Sample.1","chr5",31325000,44200000,40,0.417643860059215
"62","Sample.1","chr5",45617950,140725000,254,-0.0468561399407851
"63","Sample.1","chr5",140775000,141175000,7,-0.291756139940785
"64","Sample.1","chr5",141250000,161650000,82,0.0145438600592149
"65","Sample.1","chr5",161925000,166975000,6,-0.277956139940785
"66","Sample.1","chr5",167900000,181339130,96,0.0449438600592149
"67","Sample.1","chr6",205000,32375000,205,0.0714438600592149
"68","Sample.1","chr6",32450000,32675000,5,0.841443860059215
"69","Sample.1","chr6",32725000,170647990,456,0.00734386005921494
"70","Sample.1","chr7",80000,2950000,51,-0.318856139940785
"71","Sample.1","chr7",3075000,4675000,12,-0.563156139940785
"72","Sample.1","chr7",4725000,6875000,26,-0.301256139940785
"73","Sample.1","chr7",7125000,20950000,27,-0.883956139940785
"74","Sample.1","chr7",21325000,57784827,133,-0.524156139940785
"75","Sample.1","chr7",63203390,64225000,4,-0.118356139940785
"76","Sample.1","chr7",64425000,78275000,49,0.0646438600592149
"77","Sample.1","chr7",79000000,80350000,3,-0.228556139940785
"78","Sample.1","chr7",80750000,96625000,35,-0.767656139940785
"79","Sample.1","chr7",96975000,106450000,61,-0.363456139940785
"80","Sample.1","chr7",106825000,126250000,39,-0.880956139940785
"81","Sample.1","chr7",127400000,159242987,186,-0.468356139940785
"82","Sample.1","chr8",205000,145039318,482,-0.0156561399407851
"83","Sample.1","chr9",480000,23800000,22,-0.449656139940785
"84","Sample.1","chr9",26625000,138067359,217,0.0194438600592149
"85","Sample.1","chrX",2718744,155640448,271,0.582443860059215
"86","Sample.1","chrY",5592201,20998668,7,-4.16415613994079
