"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,248923211,1463,-0.0344847829520447
"2","Sample.1","chr10",105000,133595233,829,-0.0240847829520447
"3","Sample.1","chr11",180000,134988311,810,-0.0358847829520447
"4","Sample.1","chr12",105000,133182655,808,-0.00528478295204468
"5","Sample.1","chr13",18704053,114327164,426,0.00761521704795532
"6","Sample.1","chr14",19855857,106841859,533,-0.0308847829520447
"7","Sample.1","chr15",20232279,101840595,551,-0.0384847829520447
"8","Sample.1","chr16",55000,90114173,513,-0.0620847829520447
"9","Sample.1","chr17",130000,83123721,613,-0.0604847829520447
"10","Sample.1","chr18",105000,80231643,342,0.00251521704795532
"11","Sample.1","chr19",180000,58553808,484,-0.0770847829520447
"12","Sample.1","chr2",55000,242091765,1323,0.000415217047955321
"13","Sample.1","chr20",133168,64267084,418,-0.0706847829520447
"14","Sample.1","chr21",10569444,46649992,181,0.00701521704795532
"15","Sample.1","chr22",16657005,50754234,290,-0.0680847829520447
"16","Sample.1","chr3",155000,198117780,1033,0.00291521704795532
"17","Sample.1","chr4",55000,190061561,804,0.0310152170479553
"18","Sample.1","chr5",55000,181339130,915,-0.00098478295204468
"19","Sample.1","chr6",180000,170622990,941,-0.00208478295204468
"20","Sample.1","chr7",55000,84750000,440,-0.0191847829520447
"21","Sample.1","chr7",85000000,114950000,157,-0.206984782952045
"22","Sample.1","chr7",115100000,159217987,265,-0.00438478295204468
"23","Sample.1","chr8",180000,145039318,759,-0.0150847829520447
"24","Sample.1","chr9",205000,138167359,548,-0.0365847829520447
"25","Sample.1","chrX",2518744,155615448,446,0.609815217047955
"26","Sample.1","chrY",4518744,21219771,13,-3.54458478295204
