"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,248723211,442,-0.0142,0.0524,-0.0183,0.0487,NA,NA,NA
"Sample.1","chr10",255000,133595233,252,-0.0127,0.0487,-0.0115,0.0498,NA,NA,NA
"Sample.1","chr11",280000,134788311,239,-0.0131,0.0455,-0.0192,0.0405,NA,NA,NA
"Sample.1","chr12",255000,133132655,255,0.0063,0.054,4e-04,0.049,NA,NA,NA
"Sample.1","chr13",18704053,114177164,170,0.0076,0.0575,0.004,0.0567,NA,NA,NA
"Sample.1","chr14",19187179,78750000,108,-0.0082,0.0508,-0.0153,0.0426,5.31669435012562e-06,75750000,80250000
"Sample.1","chr14",79250000,86250000,13,0.0705,0.0492,0.0988,0.0522,1.00211339021913e-12,85250000,87250000
"Sample.1","chr14",86750000,106691859,41,-0.0337,0.0414,-0.0317,0.0287,NA,NA,NA
"Sample.1","chr15",20232279,101740595,162,-0.0254,0.0538,-0.0237,0.0453,NA,NA,NA
"Sample.1","chr16",255000,31750000,64,-0.0528,0.0457,-0.0472,0.0394,2.12251444285536e-06,30250000,32857298
"Sample.1","chr16",32250000,35042311,6,-0.1593,0.0527,-0.1572,0.0822,7.99570491935834e-15,35042311,35880193
"Sample.1","chr16",35880193,90114173,86,-0.0273,0.0369,-0.0295,0.0372,NA,NA,NA
"Sample.1","chr17",254094,83123721,160,-0.0353,0.0445,-0.0404,0.0393,NA,NA,NA
"Sample.1","chr18",255000,80131643,129,0.0046,0.055,0.0081,0.0498,NA,NA,NA
"Sample.1","chr19",280000,58553808,112,-0.0605,0.0316,-0.0602,0.0295,NA,NA,NA
"Sample.1","chr2",255000,242091765,445,0.0049,0.0515,0.0032,0.0493,NA,NA,NA
"Sample.1","chr20",283168,64167084,120,-0.033,0.0459,-0.0358,0.0415,NA,NA,NA
"Sample.1","chr21",5088123,46599992,72,0.0124,0.0684,0.0115,0.0541,NA,NA,NA
"Sample.1","chr22",15716995,50654234,71,-0.0445,0.0347,-0.0473,0.0228,NA,NA,NA
"Sample.1","chr3",505000,198117780,362,0.0151,0.057,0.014,0.0547,NA,NA,NA
"Sample.1","chr4",255000,190061561,330,0.0289,0.0538,0.022,0.0471,NA,NA,NA
"Sample.1","chr5",255000,181239130,323,0.0109,0.0528,0.0074,0.0508,NA,NA,NA
"Sample.1","chr6",280000,170622990,313,-0.0024,0.0502,-0.0038,0.0537,NA,NA,NA
"Sample.1","chr7",123923,159167987,295,-0.0138,0.0538,-0.016,0.0475,NA,NA,NA
"Sample.1","chr8",280000,145039318,279,-0.0057,0.0524,-0.0077,0.0449,NA,NA,NA
"Sample.1","chr9",255000,138167359,204,-0.0153,0.0526,-0.0205,0.0463,NA,NA,NA
"Sample.1","chrX",2568744,155765448,226,0.5996,0.087,0.6074,0.0811,NA,NA,NA
"Sample.1","chrY",2818744,24239248,18,-3.1753,1.3808,-3.5013,1.0653,NA,NA,NA
