"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,248473211,232,-0.0401,0.0528,-0.037,0.0432,NA,NA,NA
"Sample.1","chr10",505000,133345233,133,-0.0325,0.0571,-0.0303,0.0571,NA,NA,NA
"Sample.1","chr11",530000,134538311,128,-0.0411,0.0557,-0.0349,0.0384,NA,NA,NA
"Sample.1","chr12",505000,133132655,133,-0.0207,0.0573,-0.0154,0.0497,NA,NA,NA
"Sample.1","chr13",18704053,114177164,98,-0.0524,0.0791,-0.0312,0.0631,NA,NA,NA
"Sample.1","chr14",19187179,35500000,18,-0.0328,0.0758,-0.0365,0.0821,0.000212797283021673,31500000,38500000
"Sample.1","chr14",36500000,48500000,13,-0.1677,0.0988,-0.1517,0.0443,2.56256388009936e-14,45500000,49500000
"Sample.1","chr14",49500000,106441859,58,-0.0283,0.0425,-0.0266,0.0409,NA,NA,NA
"Sample.1","chr15",20232279,101490595,86,-0.0269,0.0552,-0.0249,0.0427,NA,NA,NA
"Sample.1","chr16",505000,90114173,82,-0.0115,0.0436,-0.0073,0.0376,NA,NA,NA
"Sample.1","chr17",254094,83123721,83,-0.025,0.0459,-0.0275,0.0428,NA,NA,NA
"Sample.1","chr18",505000,80131643,76,-0.0135,0.0668,-0.0036,0.0503,NA,NA,NA
"Sample.1","chr19",530000,58303808,57,-0.0232,0.0592,-0.0239,0.054,NA,NA,NA
"Sample.1","chr2",505000,242091765,241,-0.0394,0.0756,-0.0277,0.0551,NA,NA,NA
"Sample.1","chr20",533168,64167084,62,-0.0181,0.043,-0.0227,0.0402,NA,NA,NA
"Sample.1","chr21",5088123,46349992,42,-0.0158,0.0726,0.0102,0.0545,NA,NA,NA
"Sample.1","chr22",15716995,50391917,38,-0.013,0.0423,-0.0198,0.034,NA,NA,NA
"Sample.1","chr3",505000,198117780,194,-0.0369,0.0587,-0.0336,0.0555,NA,NA,NA
"Sample.1","chr4",505000,190061561,190,-0.0522,0.0744,-0.0483,0.0655,NA,NA,NA
"Sample.1","chr5",505000,181239130,179,-0.0442,0.0631,-0.0374,0.05,NA,NA,NA
"Sample.1","chr6",530000,170372990,167,-0.0816,0.0792,-0.0654,0.0727,NA,NA,NA
"Sample.1","chr7",123923,159167987,156,-0.0647,0.0656,-0.0571,0.0624,NA,NA,NA
"Sample.1","chr8",530000,145039318,147,-0.0562,0.0648,-0.0425,0.0549,NA,NA,NA
"Sample.1","chr9",505000,138167359,114,-0.0349,0.0591,-0.0379,0.0546,NA,NA,NA
"Sample.1","chrX",2568744,85500000,79,0.4168,0.0593,0.4204,0.0521,2.0455124608298e-10,84500000,90000000
"Sample.1","chrX",87500000,96500000,5,0.2214,0.1126,0.2613,0.1073,0.000213162790120226,90000000,102500000
"Sample.1","chrX",98500000,155515448,53,0.3956,0.0814,0.4032,0.0956,NA,NA,NA
"Sample.1","chrY",2568744,24239248,16,-3.4359,1.3182,-3.7338,0.8885,NA,NA,NA
