"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",642994,2651391,21,0.1354,0.0601,0.144,0.0558,6.15530552511331e-35,2550000,2850000
"Sample.1","chr1",2773145,248923211,1494,-0.0669,0.0962,-0.062,0.0916,NA,NA,NA
"Sample.1","chr10",55000,133645233,849,-0.0625,0.096,-0.0592,0.0967,NA,NA,NA
"Sample.1","chr11",130000,3250000,32,0.108,0.0772,0.1267,0.0728,1.37361003720191e-20,3050000,3650000
"Sample.1","chr11",3350000,134988311,799,-0.0778,0.1055,-0.0705,0.0953,NA,NA,NA
"Sample.1","chr12",55000,133182655,823,-0.0573,0.1026,-0.0492,0.0943,NA,NA,NA
"Sample.1","chr13",18704053,114327164,430,-0.079,0.1033,-0.0839,0.0967,NA,NA,NA
"Sample.1","chr14",19081322,106841859,542,-0.0723,0.1049,-0.0629,0.0973,NA,NA,NA
"Sample.1","chr15",20037627,101840595,570,-0.058,0.09,-0.0542,0.0863,NA,NA,NA
"Sample.1","chr16",55000,90114173,534,-0.0103,0.0972,-0.0098,0.0974,NA,NA,NA
"Sample.1","chr17",130000,83123721,630,-0.0174,0.0888,-0.0164,0.0857,NA,NA,NA
"Sample.1","chr18",55000,80231643,346,-0.0519,0.097,-0.044,0.0963,NA,NA,NA
"Sample.1","chr19",180000,58553808,488,0.0316,0.0823,0.0415,0.0717,NA,NA,NA
"Sample.1","chr2",55000,242091765,1357,-0.0696,0.096,-0.0613,0.0912,NA,NA,NA
"Sample.1","chr20",133168,64267084,421,-0.0342,0.094,-0.029,0.0951,NA,NA,NA
"Sample.1","chr21",5055000,46649992,197,-0.0322,0.1171,-0.0225,0.1223,NA,NA,NA
"Sample.1","chr22",15427159,50754234,303,0.0054,0.0838,0.0126,0.0761,NA,NA,NA
"Sample.1","chr3",155000,198167780,1049,-0.0781,0.097,-0.0758,0.097,NA,NA,NA
"Sample.1","chr4",55000,3650000,37,0.0938,0.0778,0.1088,0.0815,1.85616843345271e-24,3450000,4150000
"Sample.1","chr4",3750000,190061561,782,-0.092,0.104,-0.0876,0.1067,NA,NA,NA
"Sample.1","chr5",55000,181339130,930,-0.0804,0.1006,-0.0786,0.0933,NA,NA,NA
"Sample.1","chr6",180000,170622990,955,-0.1,0.1011,-0.0913,0.0969,NA,NA,NA
"Sample.1","chr7",55000,159217987,891,-0.0772,0.119,-0.0731,0.1126,NA,NA,NA
"Sample.1","chr8",180000,143150000,759,-0.0915,0.096,-0.0901,0.0973,2.85599198865183e-20,142850000,143250000
"Sample.1","chr8",143250000,145039318,19,0.1175,0.0579,0.1203,0.033,NA,NA,NA
"Sample.1","chr9",105000,135850000,543,-0.052,0.0939,-0.0501,0.0871,1.24108738518239e-21,135450000,136150000
"Sample.1","chr9",135950000,138217359,23,0.113,0.0809,0.1334,0.0712,NA,NA,NA
"Sample.1","chrX",2518744,155615448,463,0.4511,0.1188,0.4453,0.115,NA,NA,NA
"Sample.1","chrY",2818744,24239248,18,-3.3116,1.2964,-3.6269,0.5018,NA,NA,NA
