"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",792994,248473211,230,-0.0148963389463081
"2","Sample.1","chr10",505000,133345233,132,-0.00819633894630814
"3","Sample.1","chr11",530000,134538311,128,-0.0250963389463081
"4","Sample.1","chr12",505000,133132655,133,0.0202036610536919
"5","Sample.1","chr13",18704053,114177164,98,0.0122036610536919
"6","Sample.1","chr14",19805857,106441859,86,-0.000296338946308143
"7","Sample.1","chr15",20232279,101490595,84,-0.0272963389463081
"8","Sample.1","chr16",505000,90114173,80,-0.0288963389463081
"9","Sample.1","chr17",254094,83123721,82,-0.0289963389463081
"10","Sample.1","chr18",505000,80131643,75,-0.000696338946308144
"11","Sample.1","chr19",530000,58303808,57,0.00920366105369186
"12","Sample.1","chr2",505000,242091765,238,0.00840366105369186
"13","Sample.1","chr20",533168,64167084,62,-0.0741963389463081
"14","Sample.1","chr21",10569444,46349992,36,0.0402036610536919
"15","Sample.1","chr22",16657005,50391917,36,-0.0506963389463082
"16","Sample.1","chr3",505000,198117780,194,0.0202036610536919
"17","Sample.1","chr4",505000,190061561,186,0.0509036610536919
"18","Sample.1","chr5",505000,181239130,179,0.000403661053691856
"19","Sample.1","chr6",530000,170372990,165,0.0138036610536919
"20","Sample.1","chr7",123923,159167987,155,0.0253036610536919
"21","Sample.1","chr8",530000,145039318,144,-0.00549633894630814
"22","Sample.1","chr9",505000,138167359,107,-0.0117963389463081
"23","Sample.1","chrX",2568744,30500000,27,0.743703661053692
"24","Sample.1","chrX",31500000,36549631,6,1.08850366105369
"25","Sample.1","chrX",37642919,155515448,102,0.732903661053692
"26","Sample.1","chrY",4568744,20998668,9,-3.13819633894631
