"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,1490000,42,-1.05947404925017
"2","Sample.1","chr1",1520000,10490000,212,-0.425474049250166
"3","Sample.1","chr1",10550000,55050000,671,-0.0833740492501656
"4","Sample.1","chr1",55140000,248923211,1329,0.158025950749834
"5","Sample.1","chr10",125000,133625233,1141,0.168825950749834
"6","Sample.1","chr11",145000,79565000,910,-0.0939740492501656
"7","Sample.1","chr11",80005000,117665000,218,0.190525950749834
"8","Sample.1","chr11",117755000,125915000,123,-0.0622740492501656
"9","Sample.1","chr11",125995000,134993311,93,-0.362074049250166
"10","Sample.1","chr12",70000,8555000,133,-0.328174049250166
"11","Sample.1","chr12",8645000,132790000,1088,0.0140259507498344
"12","Sample.1","chr12",132810000,133222655,13,-0.312874049250166
"13","Sample.1","chr13",18679053,21770000,32,0.136225950749834
"14","Sample.1","chr13",21925000,37110000,118,0.431225950749834
"15","Sample.1","chr13",37330000,66625000,145,-0.263874049250166
"16","Sample.1","chr13",67040000,110240000,170,0.558025950749834
"17","Sample.1","chr13",110280000,114332164,113,0.341425950749834
"18","Sample.1","chr14",19770857,37425000,157,0.178125950749834
"19","Sample.1","chr14",37595000,38325000,6,-0.246974049250166
"20","Sample.1","chr14",38750000,57040000,91,0.0435259507498344
"21","Sample.1","chr14",57330000,106751859,553,-0.335574049250166
"22","Sample.1","chr15",20232279,25135000,22,-0.0613740492501656
"23","Sample.1","chr15",25175000,25255000,8,-0.334274049250166
"24","Sample.1","chr15",25350000,101850595,740,-0.0111740492501656
"25","Sample.1","chr16",40000,32060000,460,-0.423374049250166
"26","Sample.1","chr16",32732298,51250000,57,-0.0590740492501656
"27","Sample.1","chr16",51455000,90149173,497,-0.925374049250166
"28","Sample.1","chr17",130000,765000,17,0.126525950749834
"29","Sample.1","chr17",785000,10400000,223,-0.395674049250166
"30","Sample.1","chr17",10580000,16405000,35,0.673425950749834
"31","Sample.1","chr17",16435000,22586840,69,0.437725950749834
"32","Sample.1","chr17",27112990,40555000,170,0.109625950749834
"33","Sample.1","chr17",40620000,41395000,13,0.326925950749834
"34","Sample.1","chr17",41470000,68315000,350,0.117125950749834
"35","Sample.1","chr17",68360000,72565000,23,0.442025950749834
"36","Sample.1","chr17",72600000,83168721,313,0.0503259507498344
"37","Sample.1","chr18",135000,80206643,405,0.247525950749834
"38","Sample.1","chr19",175000,29890000,525,-0.0136740492501656
"39","Sample.1","chr19",29975000,32370000,13,0.224325950749834
"40","Sample.1","chr19",32490000,58245000,520,0.0130259507498344
"41","Sample.1","chr19",58295000,58588808,11,-0.533974049250166
"42","Sample.1","chr2",110000,16268060,170,-0.287174049250166
"43","Sample.1","chr2",16455000,156150000,903,-0.00507404925016562
"44","Sample.1","chr2",156325000,173805000,111,-0.237474049250166
"45","Sample.1","chr2",173990000,242111765,580,0.00262595074983438
"46","Sample.1","chr20",178168,5645000,83,0.0874259507498344
"47","Sample.1","chr20",5730000,64292084,555,0.305925950749834
"48","Sample.1","chr21",10569444,46679992,257,-0.280374049250166
"49","Sample.1","chr22",16567005,50769234,496,-0.0585740492501656
"50","Sample.1","chr3",115000,175795000,1136,0.126425950749834
"51","Sample.1","chr3",176390000,177730000,8,-0.259774049250166
"52","Sample.1","chr3",177800000,186875000,92,0.00552595074983438
"53","Sample.1","chr3",186960000,189220000,24,-0.820574049250166
"54","Sample.1","chr3",189350000,192260000,20,0.161925950749834
"55","Sample.1","chr3",192455000,194170000,15,-0.243474049250166
"56","Sample.1","chr3",194235000,198097780,61,-0.0264740492501656
"57","Sample.1","chr4",110000,10330000,202,0.0634259507498344
"58","Sample.1","chr4",10525000,48940000,164,0.285025950749834
"59","Sample.1","chr4",49158462,91705000,196,0.0690259507498344
"60","Sample.1","chr4",92750000,190066561,455,-0.227874049250166
"61","Sample.1","chr5",50000,93455000,534,0.0995259507498344
"62","Sample.1","chr5",93575000,142730000,345,-0.275474049250166
"63","Sample.1","chr5",142795000,181369130,354,-0.0374740492501656
"64","Sample.1","chr6",140000,365000,4,-0.617774049250166
"65","Sample.1","chr6",405000,15035000,137,-0.901974049250166
"66","Sample.1","chr6",15165000,32480000,297,-0.380174049250166
"67","Sample.1","chr6",32535000,32750000,5,-1.56697404925017
"68","Sample.1","chr6",32775000,57881944,283,-0.361174049250166
"69","Sample.1","chr6",60793482,73035000,31,0.271925950749834
"70","Sample.1","chr6",73285000,73605000,6,0.00242595074983438
"71","Sample.1","chr6",73875000,84940000,38,0.277425950749834
"72","Sample.1","chr6",85275000,116330000,156,-0.292474049250166
"73","Sample.1","chr6",116460000,170662990,434,0.242125950749834
"74","Sample.1","chr7",50000,115000,2,0.0929259507498344
"75","Sample.1","chr7",150000,7000000,190,-0.168574049250166
"76","Sample.1","chr7",7125000,43810000,246,0.0641259507498344
"77","Sample.1","chr7",43895000,45900000,28,-0.161574049250166
"78","Sample.1","chr7",45960000,55550000,56,0.0315259507498344
"79","Sample.1","chr7",55725000,57789827,10,-0.182074049250166
"80","Sample.1","chr7",62868390,159247987,725,0.147625950749834
"81","Sample.1","chr8",195000,141310000,924,0.0289259507498344
"82","Sample.1","chr8",141335000,145039318,110,-0.216874049250166
"83","Sample.1","chr9",215000,1010000,5,-0.804374049250166
"84","Sample.1","chr9",1290000,130310000,543,-0.0217740492501656
"85","Sample.1","chr9",130380000,138187359,162,-0.467374049250166
"86","Sample.1","chrX",2528744,42345000,144,-0.571174049250166
"87","Sample.1","chrX",43210000,63011271,86,0.873425950749834
"88","Sample.1","chrX",63670000,137565000,223,-0.652474049250166
"89","Sample.1","chrX",138150000,153380000,45,0.985125950749834
"90","Sample.1","chrX",153425000,154595000,29,0.653825950749834
"91","Sample.1","chrX",154700000,155645448,7,1.03072595074983
"92","Sample.1","chrY",4728744,21244771,11,-4.45277404925017
