"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",667994,16462500,173,-0.3318,0.1393,-0.3268,0.1354,7.23584738688086e-08,16012500,16612500
"Sample.1","chr1",16537500,16862082,5,-0.0683,0.1608,0.0322,0.0687,7.65411999208828e-07,16687500,16987500
"Sample.1","chr1",16912500,27975000,136,-0.3652,0.1152,-0.3625,0.1159,3.3334076469412e-12,27862500,28087500
"Sample.1","chr1",28087500,28612500,8,-0.6839,0.1389,-0.6632,0.1496,2.56693826495567e-08,28462500,28837500
"Sample.1","chr1",28687500,38625000,97,-0.3885,0.129,-0.3811,0.1192,2.17418413139823e-314,38625000,38625000
"Sample.1","chr1",38737500,208312500,1001,0.2542,0.1613,0.2513,0.1569,0,208162500,208312500
"Sample.1","chr1",208575000,248898211,304,-0.3126,0.1244,-0.3094,0.1281,NA,NA,NA
"Sample.1","chr10",42500,74400000,491,0.0525,0.1137,0.0587,0.1038,0,74212500,74662500
"Sample.1","chr10",74662500,133632733,460,-0.3335,0.1264,-0.3323,0.1096,NA,NA,NA
"Sample.1","chr11",142500,135000811,959,0.0739,0.1007,0.0752,0.0989,NA,NA,NA
"Sample.1","chr12",80000,7537500,82,0.0603,0.0887,0.0575,0.0759,2.26602178201576e-10,7275000,7687500
"Sample.1","chr12",7687500,7987500,5,-0.2255,0.116,-0.1954,0.161,1.06110854561873e-16,7987500,8137500
"Sample.1","chr12",8062500,133195155,855,0.0777,0.1179,0.0753,0.1081,NA,NA,NA
"Sample.1","chr13",18654053,47437500,201,0.093,0.1046,0.0959,0.1011,3.20722122950952e-151,46987500,47887500
"Sample.1","chr13",47887500,62512500,66,-0.3197,0.1266,-0.3044,0.1305,1.17719835174152e-198,61687500,62512500
"Sample.1","chr13",63525000,114327164,212,0.136,0.1003,0.1352,0.0879,NA,NA,NA
"Sample.1","chr14",19106322,71025000,326,0.0705,0.1148,0.0683,0.1148,1.16596779111941e-247,71025000,71137500
"Sample.1","chr14",71137500,90262500,118,-0.3656,0.1342,-0.344,0.1229,2.44944404081951e-229,90112500,90337500
"Sample.1","chr14",90337500,106841859,178,0.0514,0.0869,0.0558,0.0753,NA,NA,NA
"Sample.1","chr15",20050127,22254121,6,-0.3912,0.1235,-0.4022,0.0867,9.23458947723236e-22,22254121,22254121
"Sample.1","chr15",22504121,101878095,647,0.0465,0.1054,0.0444,0.1015,NA,NA,NA
"Sample.1","chr16",42500,48112500,299,-0.0199,0.1063,-0.0122,0.0936,3.61101860155971e-73,47962500,48412500
"Sample.1","chr16",48187500,56662500,67,-0.3163,0.1659,-0.3066,0.1311,9.44186538337091e-14,56362500,56737500
"Sample.1","chr16",56737500,58012500,18,-0.0088,0.0854,0.0196,0.0712,2.7575054105043e-22,57937500,58162500
"Sample.1","chr16",58087500,90151673,256,-0.3401,0.1369,-0.3266,0.1299,NA,NA,NA
"Sample.1","chr17",142500,83136221,766,0.0056,0.1,0.0049,0.0906,NA,NA,NA
"Sample.1","chr18",42500,80219143,393,0.0993,0.1144,0.1,0.1145,NA,NA,NA
"Sample.1","chr19",180000,34387500,315,-0.0491,0.0997,-0.0445,0.0921,0,34275000,34500000
"Sample.1","chr19",34500000,58553808,308,-0.4335,0.1372,-0.4261,0.1427,NA,NA,NA
"Sample.1","chr2",80000,46762500,348,-0.3139,0.114,-0.3037,0.1035,0,46762500,46762500
"Sample.1","chr2",46837500,49462500,20,-1.435,0.2205,-1.4078,0.1663,0,49462500,49462500
"Sample.1","chr2",50137500,242104265,1123,-0.3096,0.1266,-0.2932,0.1146,NA,NA,NA
"Sample.1","chr20",145668,64267084,505,0.0353,0.1083,0.0375,0.0949,NA,NA,NA
"Sample.1","chr21",5055000,46674992,225,0.0849,0.1109,0.0784,0.0985,NA,NA,NA
"Sample.1","chr22",15452159,50754234,358,0.0085,0.0894,0.0174,0.0786,NA,NA,NA
"Sample.1","chr3",267500,198155280,1150,0.0728,0.1182,0.0729,0.114,NA,NA,NA
"Sample.1","chr4",42500,190049061,888,0.1115,0.1198,0.1107,0.11,NA,NA,NA
"Sample.1","chr5",42500,181339130,1031,0.0993,0.1158,0.1022,0.1066,NA,NA,NA
"Sample.1","chr6",142500,73162500,518,0.0067,0.12,0.0047,0.1015,6.13916765934759e-10,71362500,73387500
"Sample.1","chr6",73237500,73575000,5,-0.2268,0.1864,-0.231,0.209,4.65178490459764e-07,73387500,74212500
"Sample.1","chr6",73762500,170647990,544,0.0791,0.1157,0.0865,0.108,NA,NA,NA
"Sample.1","chr7",42500,159242987,998,-0.3695,0.1372,-0.3562,0.1237,NA,NA,NA
"Sample.1","chr8",180000,145026818,864,0.0619,0.1087,0.0622,0.1004,NA,NA,NA
"Sample.1","chr9",117500,138204859,627,0.0421,0.1115,0.0385,0.1075,NA,NA,NA
"Sample.1","chrX",2493744,155640448,477,0.5463,0.1507,0.5459,0.1419,NA,NA,NA
"Sample.1","chrY",4181244,24239248,15,-3.2836,0.9914,-3.5194,0.6151,NA,NA,NA
