"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205240110063_R03C01","chr1",93709,249149416,453,NA,NA,-0.006,-0.007
"2","205240110063_R03C01","chr10",280000,135262374,264,NA,NA,0.006,0.002
"3","205240110063_R03C01","chr11",280000,134723258,253,NA,NA,-0.03,-0.024
"4","205240110063_R03C01","chr12",322870,133670948,261,NA,NA,0.028,0.032
"5","205240110063_R03C01","chr13",19260000,115054939,176,NA,NA,-0.013,-0.009
"6","205240110063_R03C01","chr14",19250000,107144770,170,NA,NA,-0.009,0.003
"7","205240110063_R03C01","chr15",20250000,102260696,167,NA,NA,0,-0.005
"8","205240110063_R03C01","chr16",280000,90147377,159,NA,NA,0.03,0.033
"9","205240110063_R03C01","chr17",148313,81097605,162,NA,NA,0.022,0.025
"10","205240110063_R03C01","chr18",255000,78008624,142,NA,NA,0.029,0.031
"11","205240110063_R03C01","chr19",280000,59059492,115,NA,NA,0.05,0.058
"12","205240110063_R03C01","chr2",255000,243051238,468,NA,NA,-0.013,-0.008
"13","205240110063_R03C01","chr20",280000,62732760,123,NA,NA,0.014,0.015
"14","205240110063_R03C01","chr21",10848948,48059948,69,NA,NA,0.036,0.024
"15","205240110063_R03C01","chr22",16373925,51122283,70,NA,NA,0.017,0.015
"16","205240110063_R03C01","chr3",280000,197731215,377,NA,NA,-0.015,-0.017
"17","205240110063_R03C01","chr4",255000,190772138,343,NA,NA,-0.025,-0.021
"18","205240110063_R03C01","chr5",255000,180702630,344,NA,NA,-0.037,-0.029
"19","205240110063_R03C01","chr6",280000,170777534,319,NA,NA,-0.043,-0.037
"20","205240110063_R03C01","chr7",121242,158814332,304,NA,NA,-0.037,-0.034
"21","205240110063_R03C01","chr8",255000,146152011,281,NA,NA,-0.017,-0.011
"22","205240110063_R03C01","chr9",255000,141076716,214,NA,NA,-0.007,-0.01
