"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,248923211,1940,-0.00781568795810923
"2","Sample.1","chr10",105000,133620233,1029,-0.00111568795810922
"3","Sample.1","chr11",155000,134988311,1097,-0.0121156879581092
"4","Sample.1","chr12",80000,133207655,1037,0.0366843120418908
"5","Sample.1","chr13",18729053,114327164,511,0.0238843120418908
"6","Sample.1","chr14",19855857,106841859,691,-0.00461568795810922
"7","Sample.1","chr15",20232279,101840595,694,0.000984312041890777
"8","Sample.1","chr16",55000,90139173,767,0.00208431204189078
"9","Sample.1","chr17",130000,83148721,905,-0.0128156879581092
"10","Sample.1","chr18",130000,80231643,404,0.0431843120418908
"11","Sample.1","chr19",180000,58578808,796,0.00118431204189078
"12","Sample.1","chr2",105000,242116765,1624,0.00658431204189077
"13","Sample.1","chr20",158168,53575000,432,0.0102843120418908
"14","Sample.1","chr20",53625000,53975000,5,0.332384312041891
"15","Sample.1","chr20",54100000,64292084,122,-0.0432156879581092
"16","Sample.1","chr21",10569444,46674992,240,0.0252843120418908
"17","Sample.1","chr22",16557005,50754234,432,-0.0216156879581092
"18","Sample.1","chr3",230000,198142780,1225,0.00308431204189077
"19","Sample.1","chr4",55000,190061561,926,0.0147843120418908
"20","Sample.1","chr5",55000,181364130,1089,-0.00151568795810923
"21","Sample.1","chr6",155000,32375000,322,-0.0349156879581092
"22","Sample.1","chr6",32450000,32675000,5,-0.907215687958109
"23","Sample.1","chr6",32725000,170647990,840,-0.0324156879581092
"24","Sample.1","chr7",55000,151925000,964,-0.0267156879581092
"25","Sample.1","chr7",152000000,152750000,7,0.215584312041891
"26","Sample.1","chr7",152875000,159242987,78,-0.0668156879581092
"27","Sample.1","chr8",205000,145039318,931,-0.00221568795810922
"28","Sample.1","chr9",130000,138192359,673,-0.0229156879581092
"29","Sample.1","chrX",2518744,155640448,478,0.422684312041891
"30","Sample.1","chrY",4518744,21244771,13,-4.10031568795811
