"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",692994,1475000,15,-0.2858,0.1273,-0.3117,0.1387,1.55567066843688e-91,1425000,1525000
"Sample.1","chr1",1525000,248923211,1985,0.1623,0.1435,0.1546,0.1356,NA,NA,NA
"Sample.1","chr10",55000,133645233,1048,-0.0704,0.1471,-0.0654,0.1261,NA,NA,NA
"Sample.1","chr11",130000,9075000,126,-0.0413,0.1199,-0.0357,0.1156,2.69200585267164e-86,9025000,9275000
"Sample.1","chr11",9175000,49000000,269,-0.3744,0.1684,-0.3684,0.1442,0,48650000,49125000
"Sample.1","chr11",49125000,135013311,729,0.1701,0.1876,0.1526,0.1639,NA,NA,NA
"Sample.1","chr12",55000,8625000,110,-0.4173,0.2139,-0.3977,0.1884,2.30291796233658e-90,8450000,8850000
"Sample.1","chr12",8725000,132775000,942,-0.0485,0.1744,-0.0492,0.1582,2.05013883571469e-42,132675000,132825000
"Sample.1","chr12",132825000,133207655,8,-0.4334,0.1403,-0.445,0.0383,NA,NA,NA
"Sample.1","chr13",18629053,37025000,150,0.2216,0.1564,0.2493,0.1578,1.21776044589319e-201,36975000,37100000
"Sample.1","chr13",37100000,66625000,139,-0.3583,0.1676,-0.3633,0.1673,0,66625000,66625000
"Sample.1","chr13",67075000,114327164,231,0.3784,0.1509,0.3526,0.1551,NA,NA,NA
"Sample.1","chr14",19106322,26675000,70,0.1309,0.143,0.1473,0.1157,2.12618037397307e-08,26375000,26675000
"Sample.1","chr14",27200000,29500000,5,0.5306,0.0928,0.5056,0.0812,6.52179060566338e-16,29500000,29775000
"Sample.1","chr14",29775000,57400000,149,0.0219,0.1563,0.0213,0.1326,2.22596215237655e-184,57300000,57500000
"Sample.1","chr14",57500000,106841859,490,-0.4363,0.1714,-0.4217,0.1683,NA,NA,NA
"Sample.1","chr15",20012627,101890595,721,-0.3933,0.1615,-0.3907,0.1561,NA,NA,NA
