"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",692994,1475000,15,-0.8742,0.3693,-1.0285,0.12,2.5322588500614e-26,1225000,1475000
"Sample.1","chr1",1525000,10475000,137,-0.3977,0.1179,-0.4046,0.1137,2.47666824916855e-225,10375000,10550000
"Sample.1","chr1",10550000,55025000,581,-0.0758,0.1019,-0.0869,0.0974,3.74906149184612e-270,54900000,55625000
"Sample.1","chr1",55125000,214725000,995,0.1556,0.14,0.1473,0.1444,4.97724178240223e-61,214300000,215700000
"Sample.1","chr1",214975000,219775000,19,0.3703,0.1202,0.4191,0.0773,6.73047998640708e-08,218450000,220575000
"Sample.1","chr1",219950000,227400000,69,0.2062,0.1158,0.2093,0.1206,3.55235599218568e-13,226925000,227625000
"Sample.1","chr1",227525000,228654182,17,-0.0307,0.0995,-0.0401,0.0749,9.91425384022355e-20,228529182,228850000
"Sample.1","chr1",228725000,248923211,167,0.2462,0.1151,0.2478,0.1117,NA,NA,NA
"Sample.1","chr10",55000,133645233,1048,0.1814,0.1292,0.1812,0.1386,NA,NA,NA
"Sample.1","chr11",130000,68475000,580,-0.0649,0.1268,-0.0631,0.1375,5.71180255287263e-17,66475000,68475000
"Sample.1","chr11",68550000,68625000,2,0.1933,0.0059,0.1933,0.0062,0.00255690950473731,68625000,68825000
"Sample.1","chr11",68675000,79425000,145,-0.0827,0.0981,-0.0936,0.0968,1.12675337253758e-88,79325000,81375000
"Sample.1","chr11",79600000,117700000,207,0.2005,0.1474,0.1986,0.1418,1.49925181521326e-50,117425000,117825000
"Sample.1","chr11",117775000,125875000,108,-0.0468,0.1146,-0.0568,0.1184,4.41833354555421e-73,125800000,125925000
"Sample.1","chr11",125925000,135013311,82,-0.3388,0.1007,-0.3318,0.0881,NA,NA,NA
"Sample.1","chr12",55000,8100000,105,-0.3151,0.1136,-0.3163,0.088,4.01477495056814e-150,8025000,8175000
"Sample.1","chr12",8175000,132775000,947,0.0305,0.129,0.0264,0.1388,5.5262991857427e-31,132675000,132825000
"Sample.1","chr12",132825000,133207655,8,-0.2791,0.1023,-0.319,0.093,NA,NA,NA
"Sample.1","chr13",18629053,21950000,35,0.1696,0.1154,0.1644,0.107,6.00748626668378e-31,21725000,22500000
"Sample.1","chr13",22100000,37100000,116,0.4369,0.1165,0.4489,0.1225,0,37100000,37100000
"Sample.1","chr13",37350000,66625000,138,-0.238,0.1185,-0.2297,0.1049,0,66625000,66625000
"Sample.1","chr13",67075000,110425000,164,0.5626,0.1431,0.5887,0.1358,4.50776134929938e-26,110125000,110525000
"Sample.1","chr13",110475000,114327164,67,0.3538,0.0949,0.3492,0.0912,NA,NA,NA
"Sample.1","chr14",19106322,37475000,121,0.2004,0.1428,0.198,0.1656,7.57679178760898e-09,36975000,37475000
"Sample.1","chr14",37575000,38525000,5,-0.1897,0.0299,-0.187,0.0204,2.03241924612376e-05,38525000,39200000
"Sample.1","chr14",38950000,57150000,96,0.0534,0.1079,0.0394,0.1278,4.92306344115972e-168,56950000,57300000
"Sample.1","chr14",57300000,106841859,492,-0.3141,0.1203,-0.317,0.1216,NA,NA,NA
"Sample.1","chr15",20012627,101890595,721,4e-04,0.1223,-0.0056,0.1259,NA,NA,NA
"Sample.1","chr16",55000,31900000,346,-0.3819,0.12,-0.3887,0.1281,4.34677504206154e-75,31625000,32275000
"Sample.1","chr16",32100000,51275000,64,-0.0794,0.1163,-0.0715,0.1156,0,51275000,51275000
"Sample.1","chr16",51500000,90139173,389,-0.8883,0.1489,-0.8986,0.1403,NA,NA,NA
"Sample.1","chr17",130000,725000,10,0.155,0.1113,0.1536,0.0807,7.31877076226174e-70,725000,725000
"Sample.1","chr17",775000,10425000,146,-0.3754,0.0893,-0.3904,0.0794,0,10425000,10425000
"Sample.1","chr17",10550000,16375000,39,0.6898,0.1625,0.6962,0.1486,4.56458810383315e-16,15975000,16675000
"Sample.1","chr17",16425000,22631840,76,0.4572,0.1229,0.4317,0.1187,3.66327083945607e-94,22450000,27092990
"Sample.1","chr17",27092990,40575000,152,0.1162,0.1135,0.1055,0.1047,2.21393640981585e-09,40325000,40700000
"Sample.1","chr17",40625000,41425000,14,0.324,0.0984,0.3206,0.1033,1.5042934234671e-09,41325000,42375000
"Sample.1","chr17",41475000,68225000,297,0.1428,0.157,0.1072,0.133,5.75582195212305e-21,68050000,68275000
"Sample.1","chr17",68275000,72525000,22,0.4523,0.1132,0.4408,0.1475,1.27102142222581e-42,72450000,72575000
"Sample.1","chr17",72575000,83148721,183,0.0837,0.12,0.0754,0.1098,NA,NA,NA
"Sample.1","chr18",80000,80231643,413,0.2527,0.1251,0.249,0.14,NA,NA,NA
"Sample.1","chr19",180000,43775000,560,0.0207,0.1006,0.0079,0.0968,4.2129287630242e-18,43575000,43850000
"Sample.1","chr19",43850000,44450000,12,0.2506,0.0828,0.2414,0.0862,2.51686895919844e-09,44375000,44725000
"Sample.1","chr19",44550000,58225000,241,0.0147,0.1216,0.0134,0.1086,5.43297157607375e-31,58225000,58225000
"Sample.1","chr19",58275000,58578808,7,-0.5379,0.0456,-0.557,0.0279,NA,NA,NA
"Sample.1","chr2",105000,17875000,158,-0.2653,0.1048,-0.2596,0.1002,2.43762055282353e-146,17825000,18450000
"Sample.1","chr2",18000000,156050000,894,0.0089,0.125,0.0093,0.1302,1.24282620390085e-77,154450000,156350000
"Sample.1","chr2",156350000,173800000,105,-0.232,0.1051,-0.2235,0.1131,1.27428709413573e-73,173525000,174200000
"Sample.1","chr2",173975000,242116765,507,0.0204,0.1317,0.027,0.1448,NA,NA,NA
"Sample.1","chr20",158168,52175000,435,0.2787,0.1554,0.2936,0.1538,2.49271701718822e-43,51850000,52425000
"Sample.1","chr20",52425000,55300000,16,0.5772,0.0795,0.6038,0.077,2.84874384525807e-21,54525000,56275000
"Sample.1","chr20",56100000,64292084,117,0.2991,0.1258,0.2913,0.1387,NA,NA,NA
"Sample.1","chr21",5055000,46674992,256,-0.2647,0.1216,-0.2676,0.1186,NA,NA,NA
"Sample.1","chr22",15716995,50779234,445,-0.0385,0.1117,-0.0519,0.1102,NA,NA,NA
"Sample.1","chr3",180000,175525000,1051,0.1374,0.158,0.1303,0.1626,6.52969996530502e-57,174625000,175525000
"Sample.1","chr3",176375000,177850000,8,-0.2367,0.1178,-0.2139,0.0976,2.69328314140353e-07,177850000,179075000
"Sample.1","chr3",178075000,186850000,79,0.0266,0.1232,0.0255,0.1041,3.53690888729041e-183,186850000,186850000
"Sample.1","chr3",186925000,189275000,24,-0.7861,0.1119,-0.7984,0.0924,2.71438477098429e-206,189275000,189275000
"Sample.1","chr3",189475000,192250000,17,0.1752,0.0793,0.2026,0.0848,1.94508402253852e-09,192050000,192875000
"Sample.1","chr3",192450000,198167780,75,-0.054,0.1383,-0.0399,0.1077,NA,NA,NA
"Sample.1","chr4",55000,92550000,515,0.1438,0.1468,0.1307,0.1457,0,91625000,93300000
"Sample.1","chr4",93300000,190061561,435,-0.2191,0.1062,-0.2111,0.1017,NA,NA,NA
"Sample.1","chr5",55000,93425000,500,0.1252,0.1508,0.1189,0.159,2.17047418595027e-307,93100000,93575000
"Sample.1","chr5",93575000,144525000,314,-0.2642,0.1322,-0.2627,0.1385,1.04354654854063e-125,143600000,145950000
"Sample.1","chr5",145200000,181364130,303,-0.0146,0.1254,-0.0196,0.1342,NA,NA,NA
"Sample.1","chr6",155000,325000,3,-0.564,0.4147,-0.3456,0.0615,0.00171935090725701,275000,475000
"Sample.1","chr6",375000,14950000,144,-0.8736,0.1252,-0.8663,0.1273,0,14950000,14950000
"Sample.1","chr6",15125000,32525000,182,-0.3356,0.1217,-0.336,0.1424,6.86352311586289e-26,32525000,32675000
"Sample.1","chr6",32575000,32775000,5,-1.1269,0.713,-1.5939,0.1402,4.61181341394326e-47,32625000,32775000
"Sample.1","chr6",32825000,57350000,238,-0.3397,0.123,-0.3479,0.1272,5.78199242411665e-175,57350000,57350000
"Sample.1","chr6",57675000,73100000,33,0.2887,0.0877,0.2903,0.0945,4.91790049116257e-09,72825000,73325000
"Sample.1","chr6",73275000,73675000,7,0.0412,0.124,0.0522,0.0852,7.74594585040626e-06,73600000,75150000
"Sample.1","chr6",73875000,84925000,37,0.2821,0.1139,0.2751,0.1142,1.72791479175171e-159,84925000,84925000
"Sample.1","chr6",85250000,116400000,147,-0.2828,0.1136,-0.2817,0.1133,0,116400000,116400000
"Sample.1","chr6",116475000,170647990,393,0.2542,0.1294,0.2475,0.1533,NA,NA,NA
"Sample.1","chr7",55000,6950000,109,-0.155,0.1043,-0.1477,0.094,2.02376243296135e-69,6750000,7400000
"Sample.1","chr7",7150000,43875000,218,0.0685,0.1076,0.084,0.1002,2.08579134269186e-23,43575000,44025000
"Sample.1","chr7",43950000,45925000,27,-0.1574,0.0944,-0.1776,0.0817,1.78885435621715e-40,45875000,46550000
"Sample.1","chr7",46050000,159242987,745,0.147,0.1463,0.1376,0.1569,NA,NA,NA
"Sample.1","chr8",180000,141275000,884,0.0375,0.1169,0.0384,0.1205,4.26547173048148e-59,141175000,141325000
"Sample.1","chr8",141325000,145039318,67,-0.2048,0.093,-0.2089,0.1038,NA,NA,NA
"Sample.1","chr9",130000,975000,7,-0.8514,0.1336,-0.8799,0.0616,1.37580051684622e-31,975000,975000
"Sample.1","chr9",1025000,6775000,28,-0.2571,0.1157,-0.2355,0.0977,3.22704337679183e-39,6775000,6875000
"Sample.1","chr9",6875000,18375000,30,0.1282,0.1053,0.1311,0.0758,3.89651514005144e-23,17900000,18750000
"Sample.1","chr9",18750000,21975000,15,-0.2709,0.1567,-0.2528,0.1911,6.49458256567234e-18,21200000,23200000
