"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,28150000,247,-0.421778202270594
"2","Sample.1","chr1",28250000,28650000,5,-0.789978202270594
"3","Sample.1","chr1",28750000,38600000,79,-0.459378202270594
"4","Sample.1","chr1",38750000,208300000,864,0.187421797729406
"5","Sample.1","chr1",208700000,248923211,268,-0.383978202270594
"6","Sample.1","chr10",105000,74350000,427,-0.0141782022705942
"7","Sample.1","chr10",74650000,133595233,402,-0.401578202270594
"8","Sample.1","chr11",180000,134988311,810,0.00242179772940584
"9","Sample.1","chr12",105000,133182655,808,0.00762179772940585
"10","Sample.1","chr13",18704053,47350000,182,0.0199217977294058
"11","Sample.1","chr13",47750000,62500000,58,-0.385178202270594
"12","Sample.1","chr13",63300000,114327164,186,0.0657217977294058
"13","Sample.1","chr14",19855857,71000000,282,0.00202179772940585
"14","Sample.1","chr14",71150000,90250000,105,-0.425078202270594
"15","Sample.1","chr14",90350000,106841859,146,-0.0257782022705942
"16","Sample.1","chr15",20232279,101840595,551,-0.0203782022705941
"17","Sample.1","chr16",55000,48050000,234,-0.0968782022705942
"18","Sample.1","chr16",48150000,55150000,47,-0.421178202270594
"19","Sample.1","chr16",55350000,55750000,5,0.0235217977294059
"20","Sample.1","chr16",55850000,56650000,8,-0.361478202270594
"21","Sample.1","chr16",56750000,57950000,13,-0.0807782022705942
"22","Sample.1","chr16",58050000,90114173,206,-0.416178202270594
"23","Sample.1","chr17",130000,69450000,495,-0.0657782022705942
"24","Sample.1","chr17",69550000,72050000,9,0.154521797729406
"25","Sample.1","chr17",72150000,83123721,109,-0.0700782022705942
"26","Sample.1","chr18",105000,80231643,342,0.0271217977294058
"27","Sample.1","chr19",180000,34350000,252,-0.122378202270594
"28","Sample.1","chr19",34450000,58553808,232,-0.509878202270594
"29","Sample.1","chr2",55000,46750000,306,-0.387178202270594
"30","Sample.1","chr2",46850000,49100000,18,-1.50107820227059
"31","Sample.1","chr2",49800000,242091765,999,-0.381478202270594
"32","Sample.1","chr20",133168,64267084,418,-0.0345782022705942
"33","Sample.1","chr21",10569444,46649992,181,0.0194217977294058
"34","Sample.1","chr22",16657005,50754234,290,-0.0638782022705942
"35","Sample.1","chr3",155000,196250000,1015,0.00592179772940585
"36","Sample.1","chr3",196350000,196850000,6,-0.227278202270594
"37","Sample.1","chr3",196950000,198117780,12,0.0112217977294058
"38","Sample.1","chr4",55000,550000,6,-0.229778202270594
"39","Sample.1","chr4",650000,190061561,798,0.0494217977294058
"40","Sample.1","chr5",55000,181339130,915,0.0289217977294059
"41","Sample.1","chr6",180000,170622990,941,-0.0209782022705942
"42","Sample.1","chr7",55000,159217987,862,-0.438178202270594
"43","Sample.1","chr8",180000,145039318,759,-0.00187820227059415
"44","Sample.1","chr9",205000,138167359,548,-0.0249782022705941
"45","Sample.1","chrX",2518744,155615448,446,0.483221797729406
"46","Sample.1","chrY",4518744,21219771,13,-3.65227820227059
