"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,1450000,7,-0.689776061474612
"2","Sample.1","chr1",1550000,3750000,22,-0.140876061474612
"3","Sample.1","chr1",3850000,248923211,1434,0.189523938525388
"4","Sample.1","chr10",105000,131050000,804,0.0739239385253885
"5","Sample.1","chr10",131150000,133595233,25,-0.150576061474612
"6","Sample.1","chr11",180000,3750000,34,-0.288076061474612
"7","Sample.1","chr11",3850000,78650000,461,0.0114239385253885
"8","Sample.1","chr11",78750000,117650000,175,0.346623938525388
"9","Sample.1","chr11",117750000,134988311,140,0.0639239385253885
"10","Sample.1","chr12",105000,132050000,796,0.0861239385253885
"11","Sample.1","chr12",132150000,133182655,12,-0.245076061474612
"12","Sample.1","chr13",18704053,21700000,23,0.0799239385253885
"13","Sample.1","chr13",21850000,37050000,94,0.451523938525388
"14","Sample.1","chr13",37350000,66750000,127,-0.342876061474612
"15","Sample.1","chr13",67050000,110450000,146,0.612923938525389
"16","Sample.1","chr13",110550000,113550000,30,0.393823938525388
"17","Sample.1","chr13",113636510,114327164,6,0.105123938525388
"18","Sample.1","chr14",19855857,57100000,179,0.113023938525388
"19","Sample.1","chr14",57250000,106841859,354,-0.404076061474612
"20","Sample.1","chr15",20232279,101840595,551,-0.0476760614746115
"21","Sample.1","chr16",55000,34194665,219,-0.532976061474612
"22","Sample.1","chr16",34892311,51200000,40,0.0971239385253885
"23","Sample.1","chr16",51450000,90114173,254,-0.524876061474612
"24","Sample.1","chr17",130000,750000,7,0.0351239385253885
"25","Sample.1","chr17",850000,10400000,90,-0.527276061474612
"26","Sample.1","chr17",10550000,16350000,32,0.724023938525388
"27","Sample.1","chr17",16450000,22631840,44,0.480723938525388
"28","Sample.1","chr17",27067990,51350000,205,-0.0359760614746115
"29","Sample.1","chr17",51550000,56300000,14,0.217823938525388
"30","Sample.1","chr17",56600000,68250000,94,0.00572393852538846
"31","Sample.1","chr17",68350000,72950000,26,0.324223938525388
"32","Sample.1","chr17",73050000,83123721,101,-0.103276061474612
"33","Sample.1","chr18",105000,80231643,342,0.0223239385253885
"34","Sample.1","chr19",180000,43850000,340,-0.0479760614746115
"35","Sample.1","chr19",43950000,44450000,6,0.217723938525388
"36","Sample.1","chr19",44550000,58553808,138,-0.0515760614746115
"37","Sample.1","chr2",55000,155800000,826,0.00122393852538846
"38","Sample.1","chr2",156350000,173750000,103,-0.317776061474612
"39","Sample.1","chr2",173950000,242091765,394,-0.00117606147461154
"40","Sample.1","chr20",133168,64267084,418,0.304923938525388
"41","Sample.1","chr21",10569444,46649992,181,-0.0574760614746115
"42","Sample.1","chr22",16657005,50754234,290,-0.152076061474612
"43","Sample.1","chr3",155000,186850000,946,0.192023938525388
"44","Sample.1","chr3",186950000,189250000,20,-0.241576061474612
"45","Sample.1","chr3",189450000,192200000,16,0.287123938525388
"46","Sample.1","chr3",192450000,198117780,51,-0.00117606147461154
"47","Sample.1","chr4",55000,190061561,804,0.115223938525388
"48","Sample.1","chr5",55000,1650000,17,0.00372393852538846
"49","Sample.1","chr5",1750000,168150000,789,0.227823938525388
"50","Sample.1","chr5",168250000,181339130,109,-0.172176061474612
"51","Sample.1","chr6",180000,15100000,115,-1.07757606147461
"52","Sample.1","chr6",15250000,32150000,123,-0.436876061474612
"53","Sample.1","chr6",32250000,32650000,5,-1.19427606147461
"54","Sample.1","chr6",32750000,57250000,174,-0.432976061474612
"55","Sample.1","chr6",57876944,84900000,71,0.222323938525388
"56","Sample.1","chr6",85250000,116350000,126,-0.372876061474612
"57","Sample.1","chr6",116450000,170622990,327,0.225223938525388
"58","Sample.1","chr7",55000,7050000,63,-0.309476061474612
"59","Sample.1","chr7",7150000,43650000,201,0.00772393852538846
"60","Sample.1","chr7",43750000,45850000,20,-0.226176061474612
"61","Sample.1","chr7",46000000,159217987,578,0.111023938525388
"62","Sample.1","chr8",180000,141150000,720,-0.00697606147461154
"63","Sample.1","chr8",141250000,145039318,39,-0.291576061474612
"64","Sample.1","chr9",205000,950000,6,-0.681176061474612
"65","Sample.1","chr9",1250000,6800000,28,-0.144276061474612
"66","Sample.1","chr9",7100000,17150000,24,0.113723938525388
"67","Sample.1","chr9",17950000,18850000,3,-0.180776061474612
"68","Sample.1","chr9",19050000,21700000,11,-0.427076061474612
"69","Sample.1","chr9",21850000,127350000,370,-0.0491760614746115
"70","Sample.1","chr9",127450000,138167359,106,-0.292576061474612
"71","Sample.1","chrX",2518744,42300000,132,-0.687876061474612
"72","Sample.1","chrX",43150000,63081271,68,0.825823938525388
"73","Sample.1","chrX",63950000,137650000,193,-0.724476061474612
"74","Sample.1","chrX",138250000,152850000,35,1.11482393852539
"75","Sample.1","chrX",152950000,154600000,14,0.780123938525388
"76","Sample.1","chrX",154750000,155615448,4,1.14772393852539
"77","Sample.1","chrY",4518744,21219771,13,-4.05027606147461
