"","value"
"chr1-0001",-0.100728039132385
"chr1-0002",-0.0392955927476435
"chr1-0003",-0.218076165357376
"chr1-0004",-0.2386980870981
"chr1-0005",-0.224559800781618
"chr1-0006",-0.377915309163023
"chr1-0007",-0.324734848097823
"chr1-0008",-0.42646426909367
"chr1-0009",-0.426579546593231
"chr1-0010",-0.311659935894674
"chr1-0011",-0.36233021825071
"chr1-0012",-0.147404767103666
"chr1-0013",-0.225934718808489
"chr1-0014",-0.432377042154501
"chr1-0015",-0.430938705652642
"chr1-0016",0.0610500610743603
"chr1-0017",0.0525405828099973
"chr1-0018",0.117594079202146
"chr1-0019",-0.0516332312080895
"chr1-0020",-0.409532227619487
"chr1-0021",0.0816882044031458
"chr1-0022",-0.0771301333746252
"chr1-0023",0.0190430807099294
"chr1-0024",0.0192040459929735
"chr1-0025",-0.0259994897518604
"chr1-0026",0.0236875332151185
"chr1-0027",0.141625253073188
"chr1-0028",0.0816012209511589
"chr1-0029",0.0831267273831331
"chr1-0030",0.0376072652231739
"chr1-0031",0.0705406004401886
"chr1-0032",0.169401749024252
"chr1-0033",0.140495994280521
"chr1-0034",0.109040735287877
"chr1-0035",0.120737210494314
"chr1-0036",0.0720783305313792
"chr1-0037",0.158425319777443
"chr1-0038",0.0737937799202239
"chr1-0039",0.0966612479807157
"chr1-0040",0.0500202174520572
"chr1-0041",0.095400663522701
"chr1-0042",0.0740249310129237
"chr1-0043",0.137491465317138
"chr1-0044",0.10752753234301
"chr1-0045",0.16985182804497
"chr1-0046",0.0715091161537602
"chr1-0047",0.0643732477888711
"chr1-0048",0.0595883292893016
"chr1-0049",0.143502376987652
"chr1-0050",0.0653175953481573
"chr1-0051",0.0857539503456957
"chr1-0052",0.124150072077848
"chr1-0053",0.141064037873027
"chr1-0054",0.0584765840866526
"chr1-0055",0.16415602670987
"chr1-0056",0.0802749059553991
"chr1-0057",0.0865813123899047
"chr1-0058",0.0222566726118955
"chr1-0059",-0.0250881150824506
"chr1-0060",0.0612007501791145
"chr1-0061",0.156759780613324
"chr1-0062",0.142468288362592
"chr1-0063",-0.0188878877353399
"chr1-0064",0.0304772880502294
"chr1-0065",0.0155941389426863
"chr1-0066",0.146876652626558
"chr1-0067",0.0714199876108138
"chr1-0068",0.130397903047189
"chr1-0069",0.0957518142812626
"chr1-0070",0.0640385803342388
"chr1-0071",0.154838430340211
"chr1-0072",0.10977689501053
"chr1-0073",-0.0284156782945377
"chr1-0074",0.0951719377565905
"chr1-0075",0.132258754692854
"chr1-0076",0.0673747506538015
"chr1-0077",0.100980071553757
"chr1-0078",0.0028169299867712
"chr1-0079",-0.0650858683396932
"chr1-0080",0.0317234460822885
"chr1-0081",0.0494878743945037
"chr1-0082",0.069222200379393
"chr1-0083",0.136364548209467
"chr1-0084",-0.0516991841499087
"chr1-0085",-0.0202118498318104
"chr1-0086",0.0700499638304936
"chr1-0087",0.0876504213676177
"chr1-0088",-0.215932188429846
"chr1-0089",0.0899952049325745
"chr1-0090",0.153114723633288
"chr1-0091",0.116261626020274
"chr1-0092",0.0869679610726788
"chr1-0093",0.180340225819551
"chr1-0094",0.0128310797658527
"chr1-0095",0.149638230921657
"chr1-0096",-0.047344830140793
"chr1-0097",0.0231734995988167
"chr1-0098",0.154545524053891
"chr1-0099",0.146943313946225
"chr1-0100",0.141729294537817
"chr1-0101",0.0755148338663007
"chr1-0102",0.0585025238129433
"chr1-0103",0.0262962373631018
"chr1-0104",0.128200650605153
"chr1-0105",0.109305615849126
"chr1-0106",0.164769803151986
"chr1-0107",0.381744733640207
"chr1-0108",-0.0318505541002656
"chr1-0109",-0.14248918422161
"chr1-0110",0.166093503071136
"chr1-0111",0.376921981036038
"chr1-0112",0.254018536975783
