"","value"
"chr1-0001",0.0451215386830308
"chr1-0002",0.185048606646055
"chr1-0003",0.0913995306356456
"chr1-0004",-0.36589964614896
"chr1-0005",-0.287173846548549
"chr1-0006",-0.252744165145985
"chr1-0007",-0.228390017432402
"chr1-0008",-0.208769091672803
"chr1-0009",-0.428181561367567
"chr1-0010",-0.332719126100355
"chr1-0011",-0.181951759925928
"chr1-0012",-0.228524878863666
"chr1-0013",-0.165001606178168
"chr1-0014",-0.326866882098403
"chr1-0015",-0.228990959804815
"chr1-0016",-0.100971818560305
"chr1-0017",-0.160012798333337
"chr1-0018",-0.106004445797938
"chr1-0019",-0.146512206028203
"chr1-0020",-0.144654559723268
"chr1-0021",-0.120555208142345
"chr1-0022",-0.233250041555562
"chr1-0023",-0.38911527874939
"chr1-0024",-0.185450712658454
"chr1-0025",-0.34303918586564
"chr1-0026",-0.236726759303926
"chr1-0027",-0.140913443404977
"chr1-0028",-0.236680489652293
"chr1-0029",-0.196831959498104
"chr1-0030",-0.204779824024475
"chr1-0031",-0.243610803320939
"chr1-0032",-0.176711261800263
"chr1-0033",-0.308491199812204
"chr1-0034",-0.370921652430553
"chr1-0035",-0.392754183558589
"chr1-0036",-0.252272306939099
"chr1-0037",-0.465037797126508
"chr1-0038",-0.294043266367737
"chr1-0039",-0.309955888849908
"chr1-0040",-0.291231929756051
"chr1-0041",-0.416699776968424
"chr1-0042",-0.428071517361368
"chr1-0043",-0.335867256743281
"chr1-0044",-0.283558891308631
"chr1-0045",-0.357791763863907
"chr1-0046",-0.333004078410823
"chr1-0047",-0.321558767076574
"chr1-0048",-0.377678535456887
"chr1-0049",-0.237409155879325
"chr1-0050",-0.27823280615905
"chr1-0051",-0.289380110389579
"chr1-0052",-0.484291855958584
"chr1-0053",-0.418153189919713
"chr1-0054",-0.325433172973137
"chr1-0055",-0.184639343678484
"chr1-0056",-0.284298981962284
"chr1-0057",-0.42501411396893
"chr1-0058",-0.28430759990698
"chr1-0059",-0.179541283123368
"chr1-0060",-0.167439233616269
"chr1-0061",-0.203298440221982
"chr1-0062",-0.175136778171771
"chr1-0063",-0.235490202847
"chr1-0064",-0.250627509733062
"chr1-0065",-0.320311435444001
"chr1-0066",-0.1403517973513
"chr1-0067",-0.603187972920316
"chr1-0068",-0.249868333367418
"chr1-0069",-0.257192603429947
"chr1-0070",-0.247257284046512
"chr1-0071",-0.174844514887666
"chr1-0072",-0.137709831213558
"chr1-0073",-0.298296922169375
"chr1-0074",-0.53073610047944
"chr1-0075",-0.0975387618556149
"chr1-0076",-0.0559927865089895
"chr1-0077",-0.160685267122371
"chr1-0078",-0.258074427658126
"chr1-0079",-0.270978954044283
"chr1-0080",-0.33695576561998
"chr1-0081",-0.359041359363628
"chr1-0082",-0.342207692314297
"chr1-0083",-0.260212311112253
"chr1-0084",-0.157231550466587
"chr1-0085",-0.27487996921809
"chr1-0086",-0.268690291177553
"chr1-0087",-0.198335172786128
"chr1-0088",-0.21203814388722
"chr1-0089",-0.133665240974607
"chr1-0090",-0.178448751793703
"chr1-0091",-0.0739266273183216
"chr1-0092",-0.146015385717967
"chr1-0093",0.071211128848672
"chr1-0094",-0.228710034752025
"chr1-0095",-0.281155073498115
"chr1-0096",-0.217617853695964
"chr1-0097",-0.167487925054526
"chr1-0098",0.030264080641998
"chr1-0099",-0.268784505682331
"chr1-0100",-0.218182186579393
"chr1-0101",-0.126979176830209
"chr1-0102",-0.243202366707269
"chr1-0103",-0.327629463051708
"chr1-0104",-0.158284741684288
"chr1-0105",-0.0752436489716524
"chr1-0106",-0.0270007894022886
"chr1-0107",-0.109406074159675
"chr1-0108",0.0955395770915424
"chr1-0109",-0.00184127868543523
"chr1-0110",-0.065465741788119
"chr1-0111",-0.0619104209977194
"chr1-0112",0.235357547163882
"chr1-0113",0.0361152377336513
"chr1-0114",0.0466139440844671
"chr1-0115",0.0478619087099704
"chr1-0116",-0.099254463016797
"chr1-0117",-0.0282635574730046
"chr1-0118",0.00381368362164809
"chr1-0119",0.28065995842024
"chr1-0120",0.179392957625396
"chr1-0121",0.280822804594122
"chr1-0122",0.0594802490708507
"chr1-0123",0.0897841078585701
"chr1-0124",0.065663046374982
"chr1-0125",-0.120708341556854
"chr1-0126",-0.0635557488759396
"chr1-0127",-0.227900246398411
"chr1-0128",-0.107052947044858
"chr1-0129",-0.111320220139714
"chr1-0130",-0.285409746083966
"chr1-0131",-0.059804103343342
"chr1-0132",-0.0962190869845544
"chr1-0133",-0.0548411132218316
"chr1-0134",-0.238434940902784
"chr1-0135",-0.191015235537452
"chr1-0136",-0.272137870188578
"chr1-0137",-0.269708735988932
"chr1-0138",-0.33172778828377
"chr1-0139",-0.262633861990681
"chr1-0140",-0.134057442977676
"chr1-0141",0.108722553325488
"chr1-0142",-0.0963969468763139
"chr1-0143",-0.164142595779521
"chr1-0144",-0.0520299316156358
"chr1-0145",-0.253548972456832
"chr1-0146",0.000785857896222157
"chr1-0147",-0.0378854854715457
"chr1-0148",0.0534936227968644
"chr1-0149",0.150334014681164
"chr1-0150",-0.129476484691927
"chr1-0151",-0.49644556706538
"chr1-0152",-0.375835886120523
"chr1-0153",0.0198980710198785
"chr1-0154",-0.145659521748008
"chr1-0155",-0.222490861812734
"chr1-0156",-0.276099100883112
"chr1-0157",-0.130509815695622
"chr1-0158",-0.291208705537891
"chr1-0159",-0.230808332922619
"chr1-0160",-0.227023824412967
"chr1-0161",-0.173339042019807
"chr1-0162",-0.355060834728654
"chr1-0163",-0.102700353598853
"chr1-0164",0.0164478320888754
"chr1-0165",-0.0218286011681999
"chr1-0166",-0.298899009235324
"chr1-0167",-0.267422211445023
"chr1-0168",-0.301227948038608
"chr1-0169",-0.392404476057367
"chr1-0170",-0.305590515939685
"chr1-0171",-0.210640144413321
"chr1-0172",-0.309294451678797
"chr1-0173",-0.319971133652413
"chr1-0174",-0.181374242854414
"chr1-0175",-0.368528415673015
"chr1-0176",-0.00525494616259019
"chr1-0177",-0.151670813270597
"chr1-0178",-0.0683903264650523
"chr1-0179",-0.193794294811106
"chr1-0180",-0.0871039994504069
"chr1-0181",-0.132235350453288
"chr1-0182",-0.202516711793581
"chr1-0183",0.0338002545543047
"chr1-0184",0.0285398623485686
"chr1-0185",0.113950134415881
"chr1-0186",-0.0604054819161158
"chr1-0187",-0.146526380796833
"chr1-0188",-0.0983720918103036
"chr1-0189",-0.121671504868259
"chr1-0190",-0.14880984693224
"chr1-0191",-0.161030627491618
"chr1-0192",-0.232196080603108
"chr1-0193",-0.227219144707362
"chr1-0194",-0.191237788717793
"chr1-0195",0.0391150049899419
"chr1-0196",0.178141843955962
"chr1-0197",-0.213494210918361
"chr1-0198",0.0174955012555053
"chr1-0199",0.0191383821553097
"chr1-0200",-0.0167798112200712
"chr1-0201",-0.225523044013077
"chr1-0202",-0.08452098519988
"chr1-0203",-0.178828711555313
"chr1-0204",-0.153158532571435
"chr1-0205",-0.0743785742603696
"chr1-0206",-0.238665862208496
"chr1-0207",-0.235801047773934
"chr1-0208",-0.15579171478958
"chr1-0209",-0.290390257646831
"chr1-0210",-0.0113805090646587
"chr1-0211",-0.0228564218708367
"chr1-0212",-0.0372444644908781
"chr1-0213",-0.276810757477189
"chr1-0214",0.103300072341758
"chr1-0215",-0.024371350097142
"chr1-0216",-0.0617245217821018
"chr1-0217",-0.159755203703036
"chr1-0218",-0.143730169119345
"chr1-0219",-0.190918649599175
"chr1-0220",-0.163660425001374
"chr1-0221",-0.128468186668862
"chr1-0222",0.00573418597219817
"chr1-0223",-0.00459408273499602
"chr1-0224",-0.126071363582182
"chr1-0225",-0.276375606452476
"chr1-0226",-0.310349547087931
"chr1-0227",-0.271161350214296
"chr1-0228",-0.123902880266981
"chr1-0229",-0.131216763397157
"chr1-0230",-0.183609220962358
"chr1-0231",-0.284429178111588
"chr1-0232",-0.000680835478714691
"chr1-0233",0.128223890750368
"chr1-0234",0.186355641043569
"chr1-0235",0.117824613345234
"chr1-0236",0.242402451225822
"chr1-0237",0.303423255937267
"chr1-0238",0.155995690164531
"chr1-0239",0.0790726798012705
"chr1-0240",-0.165524580486222
"chr1-0241",-0.135903312730735
"chr1-0242",-0.131991801727113
"chr1-0243",-0.260718246625755
"chr1-0244",-0.170644923812852
"chr1-0245",-0.313844429905798
"chr1-0246",-0.17792025659279
"chr1-0247",-0.277725197228375
"chr1-0248",-0.415994021758236
"chr1-0249",-0.123144676904553
"chr1-0250",-0.244556476196312
"chr1-0251",-0.120375461172291
"chr1-0252",-0.0975963851311832
"chr1-0253",-0.242423801802591
"chr1-0254",-0.00997861383643912
"chr1-0255",-0.0971617343710187
"chr1-0256",-0.260028568734698
"chr1-0257",-0.176484885118184
"chr1-0258",-0.299010893793494
"chr1-0259",-0.275801682274681
"chr1-0260",-0.216946070134786
"chr1-0261",-0.330409843193828
"chr1-0262",-0.332553067190546
"chr1-0263",-0.159765027980651
"chr1-0264",-0.275966901323727
"chr1-0265",-0.183826825615529
"chr1-0266",-0.15307609645911
"chr1-0267",-0.157038856656205
"chr1-0268",-0.0778249776495287
"chr1-0269",0.13788933153712
"chr1-0270",-0.0667108377165637
"chr1-0271",0.120859736782049
"chr1-0272",-0.16832886767466
"chr1-0273",-0.143145145373194
"chr1-0274",-0.146175083780437
"chr1-0275",0.0437988635188645
"chr1-0276",0.0660167387898678
"chr1-0277",-0.135914109429926
"chr1-0278",-0.0913194661703071
"chr1-0279",-0.0865783525718915
"chr1-0280",-0.331198607362069
"chr1-0281",-0.0145238778984019
"chr1-0282",-0.0102660348068894
"chr1-0283",-0.139223654741624
"chr1-0284",0.015817010286432
"chr1-0285",-0.103256711043034
"chr1-0286",-0.15781130766502
"chr1-0287",-0.0553798400763984
"chr1-0288",-0.116894924872526
"chr1-0289",-0.0958703360085065
"chr1-0290",-0.146973336041794
"chr1-0291",-0.168036395627507
"chr1-0292",-0.245017048801107
"chr1-0293",-0.260974501753247
"chr1-0294",-0.213308417053109
"chr1-0295",-0.118192028486748
"chr1-0296",-0.207694673613932
"chr1-0297",-0.190448577346748
"chr1-0298",-0.00420692741993059
"chr1-0299",0.239289221063976
"chr1-0300",0.0625161301469505
"chr1-0301",-0.206934705417472
"chr1-0302",-0.0973427843822006
"chr1-0303",-0.258608352526803
"chr1-0304",-0.218226629068102
"chr1-0305",-0.143495959171694
"chr1-0306",-0.169406812084013
"chr1-0307",-0.301730888860735
"chr1-0308",-0.274333552057146
"chr1-0309",-0.16507827777612
"chr1-0310",-0.0610283382368475
"chr1-0311",-0.204498894243331
"chr1-0312",-0.10754216808718
"chr1-0313",-0.0959963365893763
"chr1-0314",-0.022619419275546
"chr1-0315",-0.0507696121659661
"chr1-0316",-0.117196268030947
"chr1-0317",-0.18276321004743
"chr1-0318",-0.28177557662039
"chr1-0319",-0.200417652356375
"chr1-0320",-0.287731624130104
"chr1-0321",-0.132111007457188
"chr1-0322",-0.098191584691464
"chr1-0323",-0.165581240613756
"chr1-0324",-0.208207873430008
"chr1-0325",-0.180643292001339
"chr1-0326",-0.0872381908979838
"chr1-0327",-0.13525552882669
"chr1-0328",-0.0538019302599927
"chr1-0329",-0.193997589770336
"chr1-0330",-0.183145266545824
"chr1-0331",-0.0362610625148818
"chr1-0332",-0.197479140305889
"chr1-0333",-0.0562936963315917
"chr1-0334",-0.0636972342931848
"chr1-0335",-0.062220546770707
"chr1-0336",-0.190991489996466
"chr1-0337",-0.146234244558891
"chr1-0338",-0.0773765810432688
"chr1-0339",-0.0447520486179152
"chr1-0340",-0.423567674808345
"chr1-0341",-0.28046966974469
"chr1-0342",-0.120307898603342
"chr1-0343",-0.161474037477162
"chr1-0344",-0.264273853277615
"chr1-0345",-0.345075461515506
"chr1-0346",-0.183954838349573
"chr1-0347",0.00515806552813161
"chr1-0348",-0.156279566677809
"chr1-0349",-0.13657378964357
"chr1-0350",-0.110661130706582
