"","value"
"chr1-0001",0.00707916536589131
"chr1-0002",0.0673829418772369
"chr1-0003",0.0487860344470681
"chr1-0004",0.131640340336697
"chr1-0005",0.226978870669692
"chr1-0006",0.188354742607014
"chr1-0007",0.203225286120444
"chr1-0008",0.164482320183632
"chr1-0009",0.212745300801674
"chr1-0010",0.218590182658125
"chr1-0011",0.198696665880973
"chr1-0012",0.192303208606537
"chr1-0013",0.180906594423039
"chr1-0014",0.140023010013795
"chr1-0015",0.168420344103974
"chr1-0016",0.113910188205908
"chr1-0017",0.13226039862452
"chr1-0018",0.221636246679819
"chr1-0019",0.189086018245619
"chr1-0020",0.122298701763972
"chr1-0021",0.163935060299491
"chr1-0022",0.0898055221158505
"chr1-0023",0.15463178939215
"chr1-0024",0.21448131120137
"chr1-0025",0.069312882815269
"chr1-0026",0.178319739688003
"chr1-0027",0.0974671108759173
"chr1-0028",0.0762439225409286
"chr1-0029",0.229850083018616
"chr1-0030",0.100141255947816
"chr1-0031",0.176836559823563
"chr1-0032",0.0981152053809684
"chr1-0033",0.10108263761647
"chr1-0034",0.198908775772117
"chr1-0035",0.15906989044723
"chr1-0036",0.139959311998142
"chr1-0037",0.103620456258546
"chr1-0038",0.0470306140246741
"chr1-0039",0.019239433979808
"chr1-0040",0.0451805889972181
"chr1-0041",0.0542811550872915
"chr1-0042",0.0626905935546256
"chr1-0043",-0.0249600358512039
"chr1-0044",0.120400465635293
"chr1-0045",0.0240378998211102
"chr1-0046",-0.0590736443375885
"chr1-0047",-0.10676301095489
"chr1-0048",-0.0358653027239704
"chr1-0049",-0.0154746158605339
"chr1-0050",-0.0207561521376094
"chr1-0051",0.00365949924369282
"chr1-0052",0.0765489113080164
"chr1-0053",0.0861422030889252
"chr1-0054",0.102208884424419
"chr1-0055",0.0730879493382352
"chr1-0056",0.0432739085141277
"chr1-0057",0.0781505805890425
"chr1-0058",0.0861751178493828
"chr1-0059",-0.0776906698448094
"chr1-0060",0.128762762008617
"chr1-0061",-0.0389696348825703
"chr1-0062",0.0473371271405459
"chr1-0063",-0.122494202161307
"chr1-0064",-0.149691816476329
"chr1-0065",-0.0389862916484885
"chr1-0066",-0.0837970072431235
"chr1-0067",-0.247756046451256
"chr1-0068",0.0915208887085446
"chr1-0069",-0.0322182416511377
"chr1-0070",-0.190509493762843
"chr1-0071",-0.193950935191917
"chr1-0072",-0.0979393631351597
"chr1-0073",-0.117148988643411
"chr1-0074",0.000577340159325571
"chr1-0075",0.0461874526717676
"chr1-0076",-0.00392588965532668
"chr1-0077",0.0736589956012441
"chr1-0078",-0.0181584980544933
"chr1-0079",-0.0616455606932456
"chr1-0080",0.0239768383689209
"chr1-0081",0.00962295623001039
"chr1-0082",0.0254299778876936
"chr1-0083",0.0581391675553735
"chr1-0084",0.0249044598738835
"chr1-0085",0.00125983460982619
"chr1-0086",0.0624995736082078
"chr1-0087",0.0802912280198231
"chr1-0088",0.0364445625382904
"chr1-0089",0.0296954292078274
"chr1-0090",0.0526335134553353
"chr1-0091",0.0836248381758322
"chr1-0092",0.0859044365218374
"chr1-0093",-0.00101733821735972
"chr1-0094",-0.122608198496945
"chr1-0095",-0.210805371400557
"chr1-0096",-0.133474988236498
"chr1-0097",-0.0638233067722782
"chr1-0098",-0.107968747204986
"chr1-0099",-0.143488353966693
"chr1-0100",-0.0376501128696488
"chr1-0101",-0.0455138164622678
"chr1-0102",-0.0602138742873052
"chr1-0103",-0.171907120907061
"chr1-0104",-0.0345925237485777
"chr1-0105",-0.0348810809616662
"chr1-0106",0.105874281046345
"chr1-0107",0.0997321639233845
"chr1-0108",0.0413011567479638
"chr1-0109",-0.0780464219833665
"chr1-0110",0.0324148527742024
"chr1-0111",0.121025347654055
"chr1-0112",-0.128584375758542
"chr1-0113",0.112343252745564
"chr1-0114",0.0870940053393502
"chr1-0115",0.0695114275952275
"chr1-0116",0.0742643249311615
"chr1-0117",0.0149312005741967
"chr1-0118",0.000134867350946769
"chr1-0119",-0.0510054408616298
"chr1-0120",0.0283170315045847
"chr1-0121",0.081665079529556
"chr1-0122",-0.035014943826854
"chr1-0123",-0.0307666433398788
