"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",677994,248923211,2347,-0.0303,0.0673,-0.031,0.0623,NA,NA,NA
"Sample.1","chr10",70000,133625233,1175,-0.0241,0.0721,-0.027,0.0691,NA,NA,NA
"Sample.1","chr11",130000,135013311,1369,-0.0217,0.0705,-0.0231,0.0639,NA,NA,NA
"Sample.1","chr12",55000,133222655,1267,-0.0168,0.071,-0.0203,0.0669,NA,NA,NA
"Sample.1","chr13",18639053,114332164,598,-0.0045,0.0734,-0.0059,0.0659,NA,NA,NA
"Sample.1","chr14",19187179,100900000,683,-0.0346,0.0669,-0.0364,0.0642,4.32251584453176e-14,100865000,100900000
"Sample.1","chr14",100925000,101005000,7,-0.2422,0.0547,-0.2371,0.0378,1.10717760917576e-12,101005000,101025000
"Sample.1","chr14",101025000,106796859,140,0.0037,0.0838,0.0033,0.0834,NA,NA,NA
"Sample.1","chr15",20062627,101875595,808,-0.0312,0.0643,-0.0329,0.061,NA,NA,NA
"Sample.1","chr16",40000,90159173,1066,-0.0165,0.0721,-0.0176,0.0718,NA,NA,NA
"Sample.1","chr17",120000,82790000,1244,-0.0233,0.0683,-0.0251,0.0659,3.51862895627846e-45,82720000,82820000
"Sample.1","chr17",82805000,83168721,21,0.1208,0.0676,0.1259,0.0858,NA,NA,NA
"Sample.1","chr18",80000,80206643,417,-0.0055,0.0692,-0.0101,0.0627,NA,NA,NA
"Sample.1","chr19",175000,53560000,983,-0.0315,0.0692,-0.0302,0.069,2.35109438840078e-16,53525000,53660000
"Sample.1","chr19",53605000,53765000,8,-0.1803,0.061,-0.1791,0.0817,2.58134846565468e-07,53725000,53935000
"Sample.1","chr19",53820000,58588808,115,-0.0249,0.0736,-0.0262,0.0677,NA,NA,NA
"Sample.1","chr2",110000,242111765,1818,-0.0155,0.0684,-0.0158,0.0625,NA,NA,NA
"Sample.1","chr20",178168,64292084,643,-0.0233,0.0652,-0.0243,0.0646,NA,NA,NA
"Sample.1","chr21",5055000,46679992,284,0.0127,0.0729,0.0089,0.0782,NA,NA,NA
"Sample.1","chr22",15422159,50769234,524,-0.0066,0.066,-0.0103,0.0633,NA,NA,NA
"Sample.1","chr3",115000,198172780,1391,-0.0267,0.0643,-0.0264,0.057,NA,NA,NA
"Sample.1","chr4",65000,190066561,1054,-0.0049,0.0713,-0.0073,0.066,NA,NA,NA
"Sample.1","chr5",50000,181369130,1269,-0.0165,0.0718,-0.0165,0.0644,NA,NA,NA
"Sample.1","chr6",140000,32405000,457,-0.0604,0.0783,-0.0578,0.0691,5.7164577493978e-47,32405000,32535000
"Sample.1","chr6",32425000,32620000,5,-0.5929,0.5725,-0.2569,0.2316,4.40691714002632e-58,32480000,32620000
"Sample.1","chr6",32700000,170662990,973,-0.0348,0.0698,-0.0363,0.0633,NA,NA,NA
"Sample.1","chr7",50000,159247987,1334,-0.0275,0.0757,-0.028,0.069,NA,NA,NA
"Sample.1","chr8",160000,145039318,1072,-0.0287,0.0687,-0.0301,0.0628,NA,NA,NA
"Sample.1","chr9",110000,138227359,730,-0.0176,0.0638,-0.0186,0.0623,NA,NA,NA
"Sample.1","chrX",2528744,155645448,559,0.4708,0.0912,0.4672,0.0906,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-3.5185,1.114,-3.7925,0.4873,NA,NA,NA
