"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","203257030015_R06C01","chr1",93709,249207811,3079,NA,NA,-0.031,-0.03
"2","203257030015_R06C01","chr10",80000,135462374,1617,NA,NA,-0.043,-0.04
"3","203257030015_R06C01","chr11",130000,134898258,1767,NA,NA,-0.042,-0.032
"4","203257030015_R06C01","chr12",172870,133783448,1656,NA,NA,-0.023,-0.013
"5","203257030015_R06C01","chr13",19110000,115079939,815,NA,NA,-0.067,-0.066
"6","203257030015_R06C01","chr14",19262500,107257270,1083,NA,NA,-0.037,-0.028
"7","203257030015_R06C01","chr15",20237500,102448196,1113,NA,NA,-0.034,-0.034
"8","203257030015_R06C01","chr16",80000,90222377,1266,NA,NA,0.024,0.046
"9","203257030015_R06C01","chr17",12500,31287500,551,9.51384895218256,3.33127691948407e-19,0.048,0.068
"10","203257030015_R06C01","chr17",31387500,32800000,13,10.4093755095533,5.51620836957766e-23,-0.337,-0.308
"11","203257030015_R06C01","chr17",32912500,81122605,944,NA,NA,0.039,0.057
"12","203257030015_R06C01","chr18",42500,78008624,628,NA,NA,-0.059,-0.058
"13","203257030015_R06C01","chr19",180000,59096992,1319,NA,NA,0.13,0.149
"14","203257030015_R06C01","chr2",30000,243051238,2567,NA,NA,-0.063,-0.064
"15","203257030015_R06C01","chr20",105000,62932760,896,NA,NA,-0.027,-0.002
"16","203257030015_R06C01","chr21",10836448,31312500,83,5.81102098807782,2.86696066915346e-07,-0.077,-0.1
"17","203257030015_R06C01","chr21",31450000,32262500,11,9.12682923901385,9.47379670747307e-18,-0.41,-0.399
"18","203257030015_R06C01","chr21",32462500,48097448,304,NA,NA,0.028,0.036
"19","203257030015_R06C01","chr22",16162500,51222283,696,NA,NA,0.04,0.047
"20","203257030015_R06C01","chr3",155000,197893715,1960,NA,NA,-0.081,-0.075
"21","203257030015_R06C01","chr4",55000,190984638,1447,NA,NA,-0.073,-0.077
"22","203257030015_R06C01","chr5",42500,180790130,1752,NA,NA,-0.08,-0.067
"23","203257030015_R06C01","chr6",130000,170977534,1848,NA,NA,-0.079,-0.077
"24","203257030015_R06C01","chr7",42500,159039332,1760,NA,NA,-0.038,-0.015
"25","203257030015_R06C01","chr8",105000,146277011,1511,NA,NA,-0.074,-0.077
"26","203257030015_R06C01","chr9",67500,141089216,1086,NA,NA,-0.029,-0.017
