"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,248723211,442,-0.0252,0.0849,-0.021,0.0842,NA,NA,NA
"Sample.1","chr10",255000,133595233,252,-0.0185,0.096,-0.0138,0.1036,NA,NA,NA
"Sample.1","chr11",280000,134788311,239,-0.0381,0.0776,-0.0404,0.0773,NA,NA,NA
"Sample.1","chr12",255000,133132655,255,0.0114,0.0896,0.0041,0.0887,NA,NA,NA
"Sample.1","chr13",18704053,114177164,170,-0.0199,0.092,-0.0147,0.0818,NA,NA,NA
"Sample.1","chr14",19187179,106691859,162,-0.0332,0.0873,-0.026,0.0816,NA,NA,NA
"Sample.1","chr15",20232279,101740595,162,-0.0211,0.0934,-0.0184,0.0803,NA,NA,NA
"Sample.1","chr16",255000,90114173,156,-0.0153,0.0787,-0.0117,0.0731,NA,NA,NA
"Sample.1","chr17",254094,83123721,160,-0.0331,0.0768,-0.0384,0.0697,NA,NA,NA
"Sample.1","chr18",255000,80131643,129,0.013,0.0819,0.0226,0.079,NA,NA,NA
"Sample.1","chr19",280000,58553808,112,-0.0324,0.0706,-0.0287,0.0621,NA,NA,NA
"Sample.1","chr2",255000,242091765,445,-0.0197,0.0863,-0.0149,0.0874,NA,NA,NA
"Sample.1","chr20",283168,64167084,120,-0.0151,0.0786,-0.0146,0.079,NA,NA,NA
"Sample.1","chr21",5088123,46599992,72,0.0055,0.1022,0.0149,0.0793,NA,NA,NA
"Sample.1","chr22",15716995,50654234,71,-0.0432,0.073,-0.0457,0.0606,NA,NA,NA
"Sample.1","chr3",505000,198117780,362,-0.0196,0.0913,-0.0076,0.0863,NA,NA,NA
"Sample.1","chr4",255000,190061561,330,-0.0219,0.0987,-0.0136,0.096,NA,NA,NA
"Sample.1","chr5",255000,181239130,323,-0.0224,0.0851,-0.0212,0.0844,NA,NA,NA
"Sample.1","chr6",280000,170622990,313,-0.0588,0.0972,-0.0545,0.0991,NA,NA,NA
"Sample.1","chr7",123923,159167987,295,-0.056,0.0893,-0.0428,0.0854,NA,NA,NA
"Sample.1","chr8",280000,145039318,279,-0.0276,0.0897,-0.0179,0.0873,NA,NA,NA
"Sample.1","chr9",255000,138167359,204,-0.0281,0.0954,-0.0224,0.0908,NA,NA,NA
"Sample.1","chrX",2568744,155765448,226,0.3963,0.1122,0.4064,0.1081,NA,NA,NA
"Sample.1","chrY",2818744,24239248,18,-3.5677,1.361,-4.0285,0.7608,NA,NA,NA
