"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","2025073010_R06C02","chr1",560684,144880362,859,39.2224125151045,0,-0.012,-0.014
"2","2025073010_R06C02","chr1",145000000,249195311,649,NA,NA,0.241,0.245
"3","2025073010_R06C02","chr10",105000,135462374,796,NA,NA,-0.145,-0.123
"4","2025073010_R06C02","chr11",130000,134873258,881,NA,NA,-0.183,-0.142
"5","2025073010_R06C02","chr12",172870,72225000,434,11.6355768185056,5.73014990888844e-29,0.054,0.068
"6","2025073010_R06C02","chr12",72450000,89225000,39,12.7330532786065,8.03484492576177e-35,-0.282,-0.205
"7","2025073010_R06C02","chr12",89575000,133770948,345,NA,NA,0.008,0.013
"8","2025073010_R06C02","chr13",19110000,54225000,224,9.06466127339103,1.58258009138294e-17,-0.226,-0.194
"9","2025073010_R06C02","chr13",54800000,94700000,59,9.25797801010052,2.19395382741697e-18,-0.589,-0.431
"10","2025073010_R06C02","chr13",95075000,115079939,133,NA,NA,-0.161,-0.153
"11","2025073010_R06C02","chr14",19325000,107119770,512,NA,NA,0.018,0.033
"12","2025073010_R06C02","chr15",20275000,102410696,549,NA,NA,0.169,0.183
"13","2025073010_R06C02","chr16",105000,90222377,609,NA,NA,0.08,0.088
"14","2025073010_R06C02","chr17",25000,81122605,799,NA,NA,-0.099,-0.083
"15","2025073010_R06C02","chr18",80000,77983624,227,NA,NA,0.019,0.043
"16","2025073010_R06C02","chr19",180000,59084492,704,NA,NA,0.123,0.117
"17","2025073010_R06C02","chr2",130000,243026238,1201,NA,NA,-0.186,-0.149
"18","2025073010_R06C02","chr20",155000,62907760,351,NA,NA,0.159,0.166
"19","2025073010_R06C02","chr21",10848948,48084948,153,NA,NA,-0.179,-0.131
"20","2025073010_R06C02","chr22",16373925,51197283,291,NA,NA,0.08,0.088
"21","2025073010_R06C02","chr3",155000,74750000,397,17.1903097477023,8.90147790722752e-64,0.038,0.044
"22","2025073010_R06C02","chr3",75425000,97475000,28,13.0363063160014,1.88265493811582e-36,-0.407,-0.244
"23","2025073010_R06C02","chr3",97600000,197831215,489,NA,NA,0.006,0.022
"24","2025073010_R06C02","chr4",80000,42575000,231,20.558770620406,2.32544769695636e-91,-0.169,-0.139
"25","2025073010_R06C02","chr4",43575000,139275000,277,13.4905582512535,4.38368712546762e-39,-0.551,-0.5
"26","2025073010_R06C02","chr4",139550000,190972138,203,NA,NA,-0.268,-0.243
"27","2025073010_R06C02","chr5",55000,17465329,118,10.2396304804661,1.17520220243972e-22,0.287,0.287
"28","2025073010_R06C02","chr5",17940329,29650000,11,9.30000477152588,2.6762390208657e-18,-0.018,-0.005
"29","2025073010_R06C02","chr5",30800000,180777630,683,NA,NA,0.296,0.288
"30","2025073010_R06C02","chr6",155000,52525000,445,21.1907969322886,4.68555493088527e-97,0.089,0.105
"31","2025073010_R06C02","chr6",52650000,105500000,136,18.0159485271999,4.69112390119301e-70,-0.232,-0.197
"32","2025073010_R06C02","chr6",105625000,170952534,354,NA,NA,0.025,0.046
"33","2025073010_R06C02","chr7",55000,77425000,444,10.1360254562937,6.86590923830013e-22,-0.143,-0.101
"34","2025073010_R06C02","chr7",77550000,86650000,18,10.0396065227715,1.80838725646601e-21,-0.522,-0.495
"35","2025073010_R06C02","chr7",86775000,159039332,441,NA,NA,-0.136,-0.112
"36","2025073010_R06C02","chr8",105000,146252011,694,NA,NA,0.033,0.055
"37","2025073010_R06C02","chr9",80000,141076716,365,NA,NA,-0.027,-0.016
