"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",667994,1462500,11,-0.2691,0.1326,-0.2241,0.1521,3.86538263722917e-79,1387500,1537500
"Sample.1","chr1",1537500,248898211,1713,0.1672,0.1438,0.1585,0.1344,NA,NA,NA
"Sample.1","chr10",42500,133632733,951,-0.0731,0.1463,-0.0701,0.125,NA,NA,NA
"Sample.1","chr11",142500,9150000,98,-0.0554,0.1197,-0.0478,0.0993,1.66504652623472e-67,8962500,9337500
"Sample.1","chr11",9262500,48975000,242,-0.3842,0.1679,-0.3689,0.1583,0.000158887242395948,47962500,49125000
"Sample.1","chr11",49125000,55012537,5,-0.0301,0.1604,-0.0416,0.2002,1.81909180282595e-09,55012537,55012537
"Sample.1","chr11",55575000,56962500,10,0.4488,0.1328,0.4645,0.114,6.63742068069224e-26,56700000,57187500
"Sample.1","chr11",57187500,79125000,242,0.1036,0.096,0.1117,0.0816,1.89437663749936e-118,78975000,80437500
"Sample.1","chr11",79312500,115537500,172,0.3862,0.1498,0.3856,0.1406,4.36676842553173e-85,115275000,115800000
"Sample.1","chr11",115612500,135000811,190,0.0762,0.1506,0.0795,0.1678,NA,NA,NA
"Sample.1","chr12",80000,7537500,82,-0.3932,0.162,-0.3836,0.1592,1.55989396671746e-25,7537500,7537500
"Sample.1","chr12",7687500,7987500,5,-1.1822,0.075,-1.179,0.0807,4.53293517095747e-15,7987500,8062500
"Sample.1","chr12",8062500,8812500,8,-0.3546,0.227,-0.3473,0.2121,9.27781037492615e-35,8437500,9150000
"Sample.1","chr12",8887500,132787500,842,-0.04,0.1725,-0.05,0.1632,4.34032912234138e-40,132562500,132787500
"Sample.1","chr12",132862500,133195155,5,-0.442,0.095,-0.44,0.0201,NA,NA,NA
"Sample.1","chr13",18654053,37012500,133,0.2234,0.1534,0.2476,0.1645,9.41994304126827e-194,36900000,37087500
"Sample.1","chr13",37087500,66225000,138,-0.3557,0.166,-0.3578,0.1747,0,66225000,66225000
"Sample.1","chr13",66787500,114327164,208,0.3951,0.1545,0.3892,0.1569,NA,NA,NA
"Sample.1","chr14",19106322,26362500,61,0.1222,0.1382,0.1442,0.0949,7.56737791208932e-08,25425000,26362500
"Sample.1","chr14",26662500,29775000,6,0.4485,0.0862,0.4649,0.1033,2.37750387866264e-15,29775000,30375000
"Sample.1","chr14",30075000,57300000,140,0.0347,0.1558,0.0233,0.1313,1.35999650520917e-198,57112500,57450000
"Sample.1","chr14",57450000,106841859,415,-0.4389,0.1617,-0.4301,0.156,NA,NA,NA
"Sample.1","chr15",20050127,23737500,16,-0.3811,0.1269,-0.3735,0.1472,3.1768276150705e-07,23587500,24637500
"Sample.1","chr15",24037500,25012500,7,-0.765,0.2105,-0.7271,0.1578,6.26556978853152e-08,24787500,25312500
"Sample.1","chr15",25087500,101878095,630,-0.3918,0.1579,-0.3876,0.1513,NA,NA,NA
"Sample.1","chr16",42500,34879811,281,-0.5316,0.22,-0.4963,0.2144,1.32193357993906e-83,34430420,34879811
"Sample.1","chr16",35250000,51262500,49,0.0912,0.1423,0.0845,0.1014,1.57968586922486e-94,51112500,51262500
"Sample.1","chr16",51487500,60000000,66,-0.4898,0.1527,-0.4805,0.1346,7.68834025002493e-43,58950000,61800000
"Sample.1","chr16",60937500,83212500,156,-0.1717,0.1548,-0.1763,0.1591,3.83716499869046e-07,81937500,83812500
"Sample.1","chr16",83400000,84562500,14,-0.4227,0.1623,-0.4566,0.1905,2.4205295394841e-21,84487500,84637500
"Sample.1","chr16",84637500,90151673,74,-1.0108,0.2114,-1.0025,0.2164,NA,NA,NA
"Sample.1","chr17",142500,712500,8,0.0438,0.0762,0.0171,0.0227,1.16673330719657e-15,712500,787500
"Sample.1","chr17",787500,10425000,111,-0.4899,0.1762,-0.4887,0.1615,0,10425000,10425000
"Sample.1","chr17",10537500,22631840,104,0.4251,0.1364,0.4049,0.1503,3.26862734927866e-102,22462500,27262500
"Sample.1","chr17",27080490,68362500,387,0.1013,0.1346,0.0997,0.1193,4.2564011628754e-25,68212500,68437500
"Sample.1","chr17",68437500,72487500,20,0.4355,0.1356,0.4207,0.1581,4.67093345052144e-48,72412500,72487500
"Sample.1","chr17",72562500,83136221,136,0.0767,0.095,0.0785,0.0974,NA,NA,NA
"Sample.1","chr18",42500,63000000,304,0.1832,0.146,0.1667,0.1406,1.08262521386373e-09,62437500,63112500
"Sample.1","chr18",63112500,66900000,15,0.4421,0.1032,0.4511,0.0731,5.88132509291417e-34,66900000,67387500
"Sample.1","chr18",67387500,80219143,74,-0.0197,0.1366,-0.022,0.1203,NA,NA,NA
"Sample.1","chr19",180000,58553808,623,-0.1099,0.181,-0.0914,0.1737,NA,NA,NA
"Sample.1","chr2",80000,156337500,945,-0.0332,0.1302,-0.0392,0.1211,1.57206675194407e-102,155287500,157050000
"Sample.1","chr2",156412500,173775000,104,-0.3352,0.166,-0.3285,0.177,5.0100020250742e-83,173362500,174187500
"Sample.1","chr2",173962500,242104265,442,-0.0057,0.1515,0.0052,0.1375,NA,NA,NA
"Sample.1","chr20",145668,64267084,505,0.1194,0.1394,0.118,0.1238,NA,NA,NA
"Sample.1","chr21",5055000,46674992,225,-0.0473,0.1516,-0.0606,0.1436,NA,NA,NA
"Sample.1","chr22",15452159,50754234,358,-0.1295,0.1323,-0.1128,0.1198,NA,NA,NA
"Sample.1","chr3",267500,186862500,1055,0.136,0.1784,0.1373,0.1776,3.47422255454143e-45,186675000,186937500
"Sample.1","chr3",186937500,189187500,17,-0.326,0.1644,-0.3217,0.2003,4.87068578520385e-39,189187500,189187500
"Sample.1","chr3",189450000,192225000,17,0.3501,0.1345,0.3767,0.1369,1.55948791952098e-12,191437500,192750000
"Sample.1","chr3",192412500,198155280,61,0.0738,0.1331,0.0821,0.1298,NA,NA,NA
"Sample.1","chr4",42500,190049061,888,0.112,0.1693,0.1111,0.1521,NA,NA,NA
"Sample.1","chr5",42500,107925000,525,0.2558,0.1511,0.2493,0.1305,1.60517327998077e-222,107512500,108450000
"Sample.1","chr5",108225000,181339130,506,-0.0354,0.1415,-0.0325,0.14,NA,NA,NA
"Sample.1","chr6",142500,15150000,135,-1.1939,0.1843,-1.2175,0.1876,0,14962500,15262500
"Sample.1","chr6",15262500,57525000,350,-0.436,0.1735,-0.4276,0.1741,1.54943430851976e-114,57525000,57525000
"Sample.1","chr6",57825000,72937500,32,0.2934,0.155,0.2413,0.1298,3.78596362605161e-06,72487500,72937500
"Sample.1","chr6",73162500,73462500,5,-0.088,0.1414,-0.0608,0.121,9.05005945564514e-11,73462500,73575000
"Sample.1","chr6",73575000,85087500,36,0.291,0.1119,0.3003,0.1153,5.94628919745519e-129,85087500,85087500
"Sample.1","chr6",85500000,116362500,138,-0.3871,0.1572,-0.3857,0.1486,0,116362500,116362500
"Sample.1","chr6",116437500,170647990,371,0.223,0.1423,0.2183,0.1406,NA,NA,NA
"Sample.1","chr7",42500,32887500,233,-0.0685,0.1819,-0.0624,0.1906,1.09092250758575e-15,31575000,32887500
"Sample.1","chr7",32962500,33862500,7,-0.3759,0.0926,-0.3629,0.1084,2.22792254764704e-51,33862500,34200000
"Sample.1","chr7",33975000,159242987,758,0.0589,0.199,0.0574,0.2128,NA,NA,NA
"Sample.1","chr8",180000,145026818,864,-0.0632,0.143,-0.0628,0.1393,NA,NA,NA
"Sample.1","chr9",117500,937500,7,-1.2582,0.3987,-1.4302,0.0854,1.74363352529748e-18,750000,937500
"Sample.1","chr9",1012500,6825000,31,-0.3936,0.1763,-0.3843,0.1702,9.17275383637836e-26,6637500,6975000
"Sample.1","chr9",6975000,17887500,27,0.0597,0.139,0.0665,0.1411,2.85941599106164e-21,17325000,18337500
"Sample.1","chr9",18337500,21450000,17,-0.3917,0.1713,-0.3542,0.1681,1.98011026216697e-16,21075000,22012500
"Sample.1","chr9",21637500,138204859,545,-0.0843,0.1408,-0.0777,0.131,NA,NA,NA
"Sample.1","chrX",2493744,41962500,138,-0.4248,0.2662,-0.4133,0.2104,0,41962500,41962500
"Sample.1","chrX",42525000,63106271,72,1.1142,0.2361,1.1235,0.2683,0,63106271,63106271
"Sample.1","chrX",63975000,119587500,143,-0.4775,0.1817,-0.4558,0.1723,1.03033649348348e-05,119062500,119700000
