"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,74600000,565,-0.0269313829435202
"2","Sample.1","chr1",74900000,85650000,44,0.42136861705648
"3","Sample.1","chr1",86000000,248923211,854,0.00086861705647984
"4","Sample.1","chr10",105000,37350000,248,0.37326861705648
"5","Sample.1","chr10",37650000,133595233,581,0.0660686170564798
"6","Sample.1","chr11",180000,18250000,147,-0.30393138294352
"7","Sample.1","chr11",18350000,70927848,281,0.0711686170564798
"8","Sample.1","chr11",71127848,134988311,382,-0.40953138294352
"9","Sample.1","chr12",105000,27350000,184,-0.29373138294352
"10","Sample.1","chr12",27450000,40950000,52,0.34396861705648
"11","Sample.1","chr12",41250000,133182655,572,-0.0936313829435202
"12","Sample.1","chr13",18704053,65100000,242,0.10256861705648
"13","Sample.1","chr13",66450000,110550000,149,0.41566861705648
"14","Sample.1","chr13",110650000,114327164,35,0.17276861705648
"15","Sample.1","chr14",19855857,24550000,42,0.30396861705648
"16","Sample.1","chr14",24700000,28450000,10,0.56126861705648
"17","Sample.1","chr14",28800000,40650000,56,0.20496861705648
"18","Sample.1","chr14",42050000,58500000,79,-0.0583313829435202
"19","Sample.1","chr14",58650000,70750000,93,0.19126861705648
"20","Sample.1","chr14",70850000,72450000,11,0.51596861705648
"21","Sample.1","chr14",72550000,76050000,34,0.16476861705648
"22","Sample.1","chr14",76150000,106841859,208,-0.15963138294352
"23","Sample.1","chr15",20232279,32300000,54,-0.00543138294352016
"24","Sample.1","chr15",32650000,40050000,47,0.23416861705648
"25","Sample.1","chr15",40150000,42050000,20,-0.0628313829435202
"26","Sample.1","chr15",42150000,57250000,95,0.19146861705648
"27","Sample.1","chr15",57350000,101840595,335,-0.0458313829435202
"28","Sample.1","chr16",55000,12550000,93,-0.26323138294352
"29","Sample.1","chr16",12700000,34892311,127,-0.0123313829435202
"30","Sample.1","chr16",35350000,47050000,9,0.34606861705648
"31","Sample.1","chr16",47250000,50150000,21,0.64836861705648
"32","Sample.1","chr16",50250000,58650000,64,-0.46283138294352
"33","Sample.1","chr16",58950000,90114173,199,0.00076861705647984
"34","Sample.1","chr17",130000,29400000,195,0.23806861705648
"35","Sample.1","chr17",29550000,83123721,418,-0.15243138294352
"36","Sample.1","chr18",105000,80231643,342,0.0528686170564798
"37","Sample.1","chr19",180000,58553808,484,-0.0540313829435202
"38","Sample.1","chr2",55000,196800000,1027,0.0169686170564798
"39","Sample.1","chr2",196950000,197650000,8,0.23006861705648
"40","Sample.1","chr2",197750000,227000000,163,-0.0459313829435202
"41","Sample.1","chr2",227200000,227550000,4,-0.40753138294352
"42","Sample.1","chr2",227650000,235750000,60,-0.78743138294352
"43","Sample.1","chr2",235850000,242091765,61,-0.50143138294352
"44","Sample.1","chr20",133168,6250000,52,-0.11123138294352
"45","Sample.1","chr20",6550000,64267084,366,0.18406861705648
"46","Sample.1","chr21",10569444,18950000,19,-0.32383138294352
"47","Sample.1","chr21",20200000,46649992,162,-0.0396313829435202
"48","Sample.1","chr22",16657005,50754234,290,-0.0410313829435202
"49","Sample.1","chr3",155000,198117780,1033,0.0508686170564798
"50","Sample.1","chr4",55000,190061561,804,0.0614686170564798
"51","Sample.1","chr5",55000,26250000,119,-0.0276313829435202
"52","Sample.1","chr5",26850000,54150000,110,0.29806861705648
"53","Sample.1","chr5",54400000,55250000,9,0.0233686170564798
"54","Sample.1","chr5",55350000,61700000,42,0.37996861705648
"55","Sample.1","chr5",62050000,65550000,13,-0.0685313829435202
"56","Sample.1","chr5",65650000,68150000,14,0.29086861705648
"57","Sample.1","chr5",68300000,181339130,608,0.00226861705647984
"58","Sample.1","chr6",180000,13550000,100,-0.00273138294352016
"59","Sample.1","chr6",13650000,15450000,18,0.27746861705648
"60","Sample.1","chr6",15550000,132850000,570,-0.00633138294352016
"61","Sample.1","chr6",133050000,136100000,21,0.31646861705648
"62","Sample.1","chr6",136250000,170622990,232,-0.0489313829435202
"63","Sample.1","chr7",55000,7050000,63,-0.11163138294352
"64","Sample.1","chr7",7150000,26350000,89,0.23566861705648
"65","Sample.1","chr7",26500000,153400000,662,-0.0313313829435202
"66","Sample.1","chr7",153900000,159217987,48,-0.58043138294352
"67","Sample.1","chr8",180000,5250000,27,-0.28193138294352
"68","Sample.1","chr8",6000000,12067173,43,0.23976861705648
"69","Sample.1","chr8",12592173,21250000,42,0.62066861705648
"70","Sample.1","chr8",21650000,23250000,16,0.24016861705648
"71","Sample.1","chr8",23350000,40600000,100,0.59116861705648
"72","Sample.1","chr8",40850000,43741872,23,0.30796861705648
"73","Sample.1","chr8",46063633,53650000,36,0.0412686170564798
"74","Sample.1","chr8",53750000,141050000,432,0.45266861705648
"75","Sample.1","chr8",141150000,145039318,40,0.17216861705648
"76","Sample.1","chr9",205000,39564735,135,-0.17053138294352
"77","Sample.1","chr9",68460276,112550000,213,0.11276861705648
"78","Sample.1","chr9",112750000,138167359,200,-0.30313138294352
"79","Sample.1","chrX",2518744,18350000,54,-0.0587313829435202
"80","Sample.1","chrX",18500000,76050000,191,0.42766861705648
"81","Sample.1","chrX",76900000,125400000,104,-0.31443138294352
"82","Sample.1","chrX",127750000,155615448,97,0.48536861705648
"83","Sample.1","chrY",4518744,21219771,13,-4.29163138294352
