"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","2025073002_R02C02","chr1",760684,249149416,227,NA,NA,0.001,0.025
"2","2025073002_R02C02","chr10",530000,135262374,133,NA,NA,-0.083,-0.021
"3","2025073002_R02C02","chr11",530000,79500000,73,5.3021083058711,4.82143576556131e-06,-0.219,-0.168
"4","2025073002_R02C02","chr11",81000000,105500000,21,6.43891424116876,4.07273229535742e-09,-0.551,-0.468
"5","2025073002_R02C02","chr11",106500000,134473258,29,NA,NA,-0.193,-0.179
"6","2025073002_R02C02","chr12",572870,133420948,130,NA,NA,-0.152,-0.096
"7","2025073002_R02C02","chr13",19510000,53500000,35,8.84043021850461,4.8004010679017e-17,-0.34,-0.195
"8","2025073002_R02C02","chr13",54500000,94500000,32,7.63732289341984,8.87458006320829e-13,-1.043,-0.976
"9","2025073002_R02C02","chr13",95500000,115054939,22,NA,NA,-0.387,-0.326
"10","2025073002_R02C02","chr14",19500000,107144770,82,NA,NA,-0.266,-0.223
"11","2025073002_R02C02","chr15",20447317,102260696,86,NA,NA,0.017,0.042
"12","2025073002_R02C02","chr16",530000,90147377,80,NA,NA,0.115,0.142
"13","2025073002_R02C02","chr17",148313,81097605,86,NA,NA,0.03,0.038
"14","2025073002_R02C02","chr18",505000,78008624,61,NA,NA,-0.213,-0.146
"15","2025073002_R02C02","chr19",530000,59059492,60,NA,NA,0.053,0.05
"16","2025073002_R02C02","chr2",505000,242551238,230,NA,NA,-0.214,-0.152
"17","2025073002_R02C02","chr20",530000,62482760,59,NA,NA,-0.112,-0.077
"18","2025073002_R02C02","chr21",10848948,48059948,29,NA,NA,0.045,0.082
"19","2025073002_R02C02","chr22",16373925,51122283,38,NA,NA,0.045,0.014
"20","2025073002_R02C02","chr3",530000,1500000,2,7.2107352439892,4.56821097444525e-11,-0.486,-0.46
"21","2025073002_R02C02","chr3",2500000,197481215,185,NA,NA,-0.134,-0.055
"22","2025073002_R02C02","chr4",505000,190522138,167,NA,NA,-0.127,-0.063
"23","2025073002_R02C02","chr5",505000,180452630,168,NA,NA,-0.185,-0.126
"24","2025073002_R02C02","chr6",530000,170692520,160,NA,NA,-0.295,-0.237
"25","2025073002_R02C02","chr7",121242,158564332,158,NA,NA,-0.003,0.078
"26","2025073002_R02C02","chr8",505000,146152011,138,NA,NA,-0.022,0.003
"27","2025073002_R02C02","chr9",505000,141076716,97,NA,NA,0.126,0.131
