"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,1490000,42,-0.592635888266756
"2","Sample.1","chr1",1520000,55050000,883,0.129664111733244
"3","Sample.1","chr1",55140000,108430000,274,0.341664111733244
"4","Sample.1","chr1",108675000,109120000,9,0.0388641117332437
"5","Sample.1","chr1",109170000,235240000,942,0.397164111733244
"6","Sample.1","chr1",235365000,248923211,104,0.0677641117332437
"7","Sample.1","chr10",125000,133625233,1141,0.209464111733244
"8","Sample.1","chr11",145000,81290000,913,-0.00193588826675627
"9","Sample.1","chr11",82070000,85100000,13,0.536564111733244
"10","Sample.1","chr11",85450000,86990000,18,0.166564111733244
"11","Sample.1","chr11",87155000,100780000,57,-0.159235888266756
"12","Sample.1","chr11",100980000,117845000,130,0.107264111733244
"13","Sample.1","chr11",117895000,125830000,118,-0.269135888266756
"14","Sample.1","chr11",125890000,134993311,95,-0.829335888266756
"15","Sample.1","chr12",70000,8645000,134,0.0248641117332437
"16","Sample.1","chr12",8765000,45360000,202,0.353564111733244
"17","Sample.1","chr12",45580000,133222655,898,0.0994641117332437
"18","Sample.1","chr13",18679053,36940000,148,0.313564111733244
"19","Sample.1","chr13",37025000,66625000,147,-0.225535888266756
"20","Sample.1","chr13",67040000,114332164,283,0.574464111733244
"21","Sample.1","chr14",19770857,21735000,29,0.251564111733244
"22","Sample.1","chr14",21880000,22530000,11,0.537864111733244
"23","Sample.1","chr14",22565000,24430000,50,0.183064111733244
"24","Sample.1","chr14",24505000,30385000,19,0.440964111733244
"25","Sample.1","chr14",30585000,37080000,45,0.215264111733244
"26","Sample.1","chr14",37180000,38325000,9,-0.168135888266756
"27","Sample.1","chr14",38750000,49330000,19,0.0951641117332437
"28","Sample.1","chr14",49605000,49925000,8,-0.147235888266756
"29","Sample.1","chr14",50000000,57040000,64,0.0911641117332437
"30","Sample.1","chr14",57330000,67765000,94,-0.275735888266756
"31","Sample.1","chr14",67955000,69220000,15,0.130164111733244
"32","Sample.1","chr14",69255000,106751859,444,-0.329335888266756
"33","Sample.1","chr15",20232279,24320000,13,-0.0524358882667563
"34","Sample.1","chr15",24745000,35035000,87,0.353664111733244
"35","Sample.1","chr15",35130000,39880000,33,0.556364111733244
"36","Sample.1","chr15",39950000,45665000,90,0.265264111733244
"37","Sample.1","chr15",45890000,51500000,35,0.478764111733244
"38","Sample.1","chr15",51650000,64065000,103,0.248564111733244
"39","Sample.1","chr15",64120000,101850595,409,0.0192641117332437
"40","Sample.1","chr16",40000,32060000,460,-0.455635888266756
"41","Sample.1","chr16",32732298,52395000,61,-0.0147358882667563
"42","Sample.1","chr16",52575000,75750000,242,-0.375235888266756
"43","Sample.1","chr16",76085000,80690000,24,-0.185035888266756
"44","Sample.1","chr16",80865000,90149173,227,-0.394035888266756
"45","Sample.1","chr17",130000,765000,17,-0.0531358882667563
"46","Sample.1","chr17",785000,10400000,223,-0.401735888266756
"47","Sample.1","chr17",10580000,22586840,104,0.590664111733244
"48","Sample.1","chr17",27112990,68315000,533,0.185364111733244
"49","Sample.1","chr17",68360000,74700000,52,0.521464111733244
"50","Sample.1","chr17",74735000,83168721,284,0.185264111733244
"51","Sample.1","chr18",135000,80206643,405,0.297364111733244
"52","Sample.1","chr19",175000,29890000,525,-0.00183588826675628
"53","Sample.1","chr19",29975000,32370000,13,0.308564111733244
"54","Sample.1","chr19",32490000,58588808,531,0.0569641117332437
"55","Sample.1","chr2",110000,3675000,69,-0.182635888266756
"56","Sample.1","chr2",3725000,155340000,1003,0.156164111733244
"57","Sample.1","chr2",156150000,173435000,110,-0.201435888266756
"58","Sample.1","chr2",173580000,242111765,582,0.0520641117332437
"59","Sample.1","chr20",178168,64292084,638,0.293364111733244
"60","Sample.1","chr21",10569444,46679992,257,0.0352641117332437
"61","Sample.1","chr22",16567005,50769234,496,-0.0523358882667563
"62","Sample.1","chr3",115000,186810000,1235,0.275064111733244
"63","Sample.1","chr3",186875000,189220000,25,-0.138135888266756
"64","Sample.1","chr3",189350000,192260000,20,0.414764111733244
"65","Sample.1","chr3",192455000,198097780,76,0.147064111733244
"66","Sample.1","chr4",110000,190066561,1017,0.196564111733244
"67","Sample.1","chr5",50000,630000,21,-0.161235888266756
"68","Sample.1","chr5",650000,1885000,55,0.106264111733244
"69","Sample.1","chr5",1910000,52390000,226,0.340364111733244
"70","Sample.1","chr5",52815000,181369130,931,0.0868641117332437
"71","Sample.1","chr6",140000,15035000,141,-0.945635888266756
"72","Sample.1","chr6",15165000,32535000,298,-0.353835888266756
"73","Sample.1","chr6",32565000,32775000,5,-1.29903588826676
"74","Sample.1","chr6",32800000,57265000,281,-0.333335888266756
"75","Sample.1","chr6",57881944,73035000,32,0.320764111733244
"76","Sample.1","chr6",73285000,73490000,5,-0.0602358882667563
"77","Sample.1","chr6",73605000,84940000,39,0.332164111733244
"78","Sample.1","chr6",85275000,116330000,156,-0.273335888266756
"79","Sample.1","chr6",116460000,170662990,434,0.291464111733244
"80","Sample.1","chr7",50000,159247987,1257,-0.00923588826675627
"81","Sample.1","chr8",195000,142080000,937,0.0610641117332437
"82","Sample.1","chr8",142145000,145039318,97,-0.201435888266756
"83","Sample.1","chr9",215000,905000,4,-0.673635888266756
"84","Sample.1","chr9",1010000,127315000,487,0.0334641117332437
"85","Sample.1","chr9",127420000,138187359,219,-0.170335888266756
"86","Sample.1","chrX",2528744,42345000,144,-0.580735888266756
"87","Sample.1","chrX",43210000,63011271,86,0.889464111733244
"88","Sample.1","chrX",63670000,137565000,223,-0.641935888266756
"89","Sample.1","chrX",138150000,153425000,46,1.09396411173324
"90","Sample.1","chrX",153455000,154595000,28,0.747064111733244
"91","Sample.1","chrX",154700000,155645448,7,1.08876411173324
"92","Sample.1","chrY",4728744,21244771,11,-4.13073588826676
