"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,248923211,2254,-0.000588615660969564
"2","Sample.1","chr10",125000,133625233,1141,0.00421138433903043
"3","Sample.1","chr11",145000,55870000,480,0.0172113843390304
"4","Sample.1","chr11",55980000,56615000,5,-0.28208861566097
"5","Sample.1","chr11",56835000,134993311,859,0.00551138433903043
"6","Sample.1","chr12",70000,133222655,1234,0.0282113843390304
"7","Sample.1","chr13",18679053,114332164,578,0.00871138433903043
"8","Sample.1","chr14",19770857,100925000,671,-0.0105886156609696
"9","Sample.1","chr14",100950000,101005000,5,-0.43608861566097
"10","Sample.1","chr14",101025000,106751859,131,0.0374113843390304
"11","Sample.1","chr15",20232279,25075000,20,0.0224113843390304
"12","Sample.1","chr15",25090000,25255000,10,-0.33658861566097
"13","Sample.1","chr15",25350000,101850595,740,0.000911384339030433
"14","Sample.1","chr16",40000,90149173,1014,0.0281113843390304
"15","Sample.1","chr17",130000,83168721,1213,0.00971138433903044
"16","Sample.1","chr18",135000,80206643,405,0.0288113843390304
"17","Sample.1","chr19",175000,58588808,1069,0.0240113843390304
"18","Sample.1","chr2",110000,242111765,1764,0.00711138433903043
"19","Sample.1","chr20",178168,64292084,638,0.0238113843390304
"20","Sample.1","chr21",10569444,46679992,257,0.0351113843390304
"21","Sample.1","chr22",16567005,50769234,496,0.0215113843390304
"22","Sample.1","chr3",115000,198097780,1356,-0.000688615660969567
"23","Sample.1","chr4",110000,190066561,1017,0.00751138433903044
"24","Sample.1","chr5",50000,181369130,1233,-0.00438861566096956
"25","Sample.1","chr6",140000,32425000,437,-0.0564886156609696
"26","Sample.1","chr6",32480000,32700000,5,-0.67168861566097
"27","Sample.1","chr6",32750000,170662990,949,-0.0384886156609696
"28","Sample.1","chr7",50000,159247987,1257,-0.0163886156609696
"29","Sample.1","chr8",195000,145039318,1034,-0.00298861566096956
"30","Sample.1","chr9",215000,138187359,710,0.000511384339030436
"31","Sample.1","chrX",2528744,155645448,534,0.44761138433903
"32","Sample.1","chrY",4728744,21244771,11,-3.87018861566097
