"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",747994,55050000,925,-0.0689516930183791
"2","Sample.1","chr1",55140000,61440000,41,0.216448306981621
"3","Sample.1","chr1",61610000,65890000,33,-0.132351693018379
"4","Sample.1","chr1",66120000,108915000,204,0.262948306981621
"5","Sample.1","chr1",109000000,119465000,114,-0.186351693018379
"6","Sample.1","chr1",119640000,143695000,8,0.249648306981621
"7","Sample.1","chr1",144725000,248923211,929,-0.00925169301837908
"8","Sample.1","chr10",125000,37910000,330,0.355448306981621
"9","Sample.1","chr10",37990000,133625233,811,0.0532483069816209
"10","Sample.1","chr11",145000,18230000,272,-0.291251693018379
"11","Sample.1","chr11",18290000,71097848,520,0.0955483069816209
"12","Sample.1","chr11",71180000,134993311,552,-0.403951693018379
"13","Sample.1","chr12",70000,27395000,261,-0.291351693018379
"14","Sample.1","chr12",27490000,40935000,55,0.347248306981621
"15","Sample.1","chr12",41305000,133222655,918,-0.108051693018379
"16","Sample.1","chr13",18679053,68310000,298,0.114948306981621
"17","Sample.1","chr13",69540000,99830000,108,0.436948306981621
"18","Sample.1","chr13",99920000,100090000,6,0.0702483069816209
"19","Sample.1","chr13",100145000,110440000,57,0.436548306981621
"20","Sample.1","chr13",110490000,114332164,109,0.184348306981621
"21","Sample.1","chr14",19770857,70710000,383,0.167948306981621
"22","Sample.1","chr14",70765000,72815000,17,0.482948306981621
"23","Sample.1","chr14",72905000,75880000,48,0.173348306981621
"24","Sample.1","chr14",75950000,106751859,359,-0.173851693018379
"25","Sample.1","chr15",20232279,25135000,22,-0.0128516930183791
"26","Sample.1","chr15",25175000,25255000,8,-0.395151693018379
"27","Sample.1","chr15",25350000,101850595,740,0.0164483069816209
"28","Sample.1","chr16",40000,34892311,463,-0.152551693018379
"29","Sample.1","chr16",35350000,47490000,15,0.405948306981621
"30","Sample.1","chr16",47700000,50085000,24,0.695548306981621
"31","Sample.1","chr16",50195000,58805000,96,-0.448551693018379
"32","Sample.1","chr16",59060000,90149173,416,-0.0395516930183791
"33","Sample.1","chr17",130000,29720000,389,0.211248306981621
"34","Sample.1","chr17",29850000,83168721,824,-0.171951693018379
"35","Sample.1","chr18",135000,80206643,405,0.0669483069816209
"36","Sample.1","chr19",175000,58588808,1069,-0.0582516930183791
"37","Sample.1","chr2",110000,223720000,1522,0.0143483069816209
"38","Sample.1","chr2",223890000,227610000,23,-0.284351693018379
"39","Sample.1","chr2",227680000,235705000,83,-0.778051693018379
"40","Sample.1","chr2",235755000,242111765,136,-0.495351693018379
"41","Sample.1","chr20",178168,6165000,90,-0.107351693018379
"42","Sample.1","chr20",6485000,17040000,41,0.437548306981621
"43","Sample.1","chr20",17265000,52250000,335,0.132448306981621
"44","Sample.1","chr20",52405000,54120000,13,0.500848306981621
"45","Sample.1","chr20",54185000,64292084,159,0.147148306981621
"46","Sample.1","chr21",10569444,46679992,257,-0.0797516930183791
"47","Sample.1","chr22",16567005,50769234,496,-0.0474516930183791
"48","Sample.1","chr3",115000,198097780,1356,0.0396483069816209
"49","Sample.1","chr4",110000,190066561,1017,0.0625483069816209
"50","Sample.1","chr5",50000,26630000,195,-0.0605516930183791
"51","Sample.1","chr5",27275000,54045000,117,0.315948306981621
"52","Sample.1","chr5",54235000,55265000,10,0.0151483069816209
"53","Sample.1","chr5",55415000,62035000,41,0.370148306981621
"54","Sample.1","chr5",62305000,65670000,14,-0.0119516930183791
"55","Sample.1","chr5",65820000,68250000,16,0.321948306981621
"56","Sample.1","chr5",68305000,181369130,840,-0.00305169301837908
"57","Sample.1","chr6",140000,132885000,1033,-0.00555169301837908
"58","Sample.1","chr6",133100000,136085000,22,0.338448306981621
"59","Sample.1","chr6",136195000,170662990,336,-0.0515516930183791
"60","Sample.1","chr7",50000,153400000,1152,-0.0259516930183791
"61","Sample.1","chr7",154090000,159247987,105,-0.601551693018379
"62","Sample.1","chr8",195000,2395000,52,-0.335551693018379
"63","Sample.1","chr8",2685000,4785000,6,-0.0859516930183791
"64","Sample.1","chr8",5560000,12107173,59,0.235448306981621
"65","Sample.1","chr8",12517173,21485000,52,0.635248306981621
"66","Sample.1","chr8",21730000,23230000,33,0.222448306981621
"67","Sample.1","chr8",23260000,40825000,134,0.566148306981621
"68","Sample.1","chr8",41005000,53385000,70,0.157348306981621
"69","Sample.1","chr8",53630000,141180000,511,0.451848306981621
"70","Sample.1","chr8",141200000,145039318,117,0.190748306981621
"71","Sample.1","chr9",215000,39479735,153,-0.166551693018379
"72","Sample.1","chr9",68460276,112820000,227,0.129248306981621
"73","Sample.1","chr9",112970000,138187359,330,-0.320551693018379
"74","Sample.1","chrX",2528744,18385000,66,-0.0370516930183791
"75","Sample.1","chrX",18555000,76215000,217,0.432548306981621
"76","Sample.1","chrX",77215000,126370000,118,-0.295151693018379
"77","Sample.1","chrX",127590000,155645448,133,0.492648306981621
"78","Sample.1","chrY",4728744,21244771,11,-4.23345169301838
