"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",667994,248898211,1724,-0.0238,0.0847,-0.025,0.0826,NA,NA,NA
"Sample.1","chr10",42500,133632733,951,-0.017,0.0869,-0.0147,0.0888,NA,NA,NA
"Sample.1","chr11",142500,135000811,959,-0.0233,0.0804,-0.0281,0.0809,NA,NA,NA
"Sample.1","chr12",80000,133195155,942,0.0015,0.081,-0.0017,0.0793,NA,NA,NA
"Sample.1","chr13",18654053,114327164,479,0.0133,0.0807,0.0186,0.0746,NA,NA,NA
"Sample.1","chr14",19106322,106841859,622,-0.0182,0.0884,-0.0199,0.0901,NA,NA,NA
"Sample.1","chr15",20050127,22254121,6,-0.235,0.1254,-0.2312,0.1229,5.72752279773406e-08,21510296,22687500
"Sample.1","chr15",22504121,101878095,647,-0.0185,0.0846,-0.0174,0.0864,NA,NA,NA
"Sample.1","chr16",42500,90151673,640,-0.0199,0.0729,-0.019,0.0698,NA,NA,NA
"Sample.1","chr17",142500,83136221,766,-0.0348,0.0782,-0.037,0.0788,NA,NA,NA
"Sample.1","chr18",42500,80219143,393,0.024,0.0849,0.0244,0.0864,NA,NA,NA
"Sample.1","chr19",180000,58553808,623,-0.0465,0.0744,-0.047,0.0758,NA,NA,NA
"Sample.1","chr2",80000,242104265,1491,-0.0012,0.0825,0,0.0834,NA,NA,NA
"Sample.1","chr20",145668,64267084,505,-0.0201,0.077,-0.0237,0.0757,NA,NA,NA
"Sample.1","chr21",5055000,46674992,225,0.0153,0.0694,0.0138,0.0705,NA,NA,NA
"Sample.1","chr22",15452159,50754234,358,-0.0391,0.0752,-0.0441,0.0743,NA,NA,NA
"Sample.1","chr3",267500,198155280,1150,-0.003,0.0876,-0.0012,0.0851,NA,NA,NA
"Sample.1","chr4",42500,190049061,888,0.0131,0.0845,0.0153,0.0782,NA,NA,NA
"Sample.1","chr5",42500,181339130,1031,-3e-04,0.0842,-0.0011,0.0853,NA,NA,NA
"Sample.1","chr6",142500,170647990,1067,-0.0256,0.1033,-0.0203,0.0886,NA,NA,NA
"Sample.1","chr7",42500,159242987,998,-0.028,0.0877,-0.0259,0.0764,NA,NA,NA
"Sample.1","chr8",180000,141262500,814,-0.0117,0.0789,-0.0117,0.0753,5.31916217743923e-11,140962500,141262500
"Sample.1","chr8",141337500,142237500,13,-0.1714,0.0565,-0.2005,0.0649,1.17828306018601e-13,142162500,142387500
"Sample.1","chr8",142312500,145026818,37,-0.019,0.0618,-0.0273,0.077,NA,NA,NA
"Sample.1","chr9",117500,138204859,627,-0.0251,0.0863,-0.0233,0.0808,NA,NA,NA
"Sample.1","chrX",2493744,155640448,477,0.4317,0.1048,0.4342,0.1028,NA,NA,NA
"Sample.1","chrY",4181244,24239248,15,-3.5192,1.155,-3.8767,0.299,NA,NA,NA
