"","value"
"chr1-0001",0.00259196200391996
"chr1-0002",-0.422596364082247
"chr1-0003",-0.0419642734681352
"chr1-0004",-0.378629834159694
"chr1-0005",-1.04020142358357
"chr1-0006",-1.32159883099081
"chr1-0007",-1.0791580052678
"chr1-0008",-1.05264675527732
"chr1-0009",-1.11784432424372
"chr1-0010",-0.982127657760794
"chr1-0011",-1.01175430055448
"chr1-0012",-0.916870513734014
"chr1-0013",-0.999314782738254
"chr1-0014",-0.923754104436618
"chr1-0015",-1.11247785163655
"chr1-0016",-1.26037984696526
"chr1-0017",-1.08106482993116
"chr1-0018",-1.03775692845263
"chr1-0019",-0.979351739327446
"chr1-0020",-1.04074373497788
"chr1-0021",-1.07797992960933
"chr1-0022",-0.97747646065266
"chr1-0023",-0.999563528187533
"chr1-0024",-1.17642074365938
"chr1-0025",-1.14964195619693
"chr1-0026",-1.16604692210558
"chr1-0027",-0.9445147114648
"chr1-0028",-0.547563661423125
"chr1-0029",-0.339891415491553
"chr1-0030",-0.512280749171098
"chr1-0031",-0.424023739896209
"chr1-0032",-0.575450350214533
"chr1-0033",-0.484716958360365
"chr1-0034",-0.340708971654121
"chr1-0035",-0.424744326676527
"chr1-0036",-0.703537448826173
"chr1-0037",-0.654337764328534
"chr1-0038",-0.256018177291226
"chr1-0039",-0.398743906736701
"chr1-0040",-0.646642001646624
"chr1-0041",-0.606705838063579
"chr1-0042",-0.381475247458705
"chr1-0043",-0.380632612600181
"chr1-0044",-0.428208892292828
"chr1-0045",-0.419910138985464
"chr1-0046",-0.429909594892786
"chr1-0047",-0.484772636642461
"chr1-0048",-0.385114677253693
"chr1-0049",-0.319113894203122
"chr1-0050",-0.315024309503363
"chr1-0051",-0.380911652728769
"chr1-0052",-0.538632605981574
"chr1-0053",-0.497921756671079
"chr1-0054",-0.577361984877858
"chr1-0055",-0.363012687310498
"chr1-0056",-0.381141527857794
"chr1-0057",-0.405802510901732
"chr1-0058",-0.40199753849642
"chr1-0059",-0.517561930699769
"chr1-0060",-0.424684494335984
"chr1-0061",-0.482065173014783
"chr1-0062",-0.559536313887878
"chr1-0063",-0.675095782126252
"chr1-0064",-0.530791589568695
"chr1-0065",-0.562116784354925
"chr1-0066",-0.598113738891003
"chr1-0067",-0.393171495834151
"chr1-0068",-0.617652396355632
"chr1-0069",-0.479346641557226
"chr1-0070",-0.555328070928203
"chr1-0071",-0.446078254377538
"chr1-0072",-0.565132256216113
"chr1-0073",-0.492090904129884
"chr1-0074",-0.551012863825573
"chr1-0075",-0.585738218579499
"chr1-0076",-0.427544496336358
"chr1-0077",-0.830994420602342
"chr1-0078",-0.357726524342955
"chr1-0079",-0.5544281103124
"chr1-0080",-0.461351923780699
"chr1-0081",-0.385970593631127
"chr1-0082",-0.475595932278332
"chr1-0083",-0.468577048781159
"chr1-0084",-0.50517035852896
"chr1-0085",-0.406136101676945
"chr1-0086",-0.414372171210279
"chr1-0087",-0.440708154986065
"chr1-0088",-0.454873191861072
"chr1-0089",-0.25118807578127
"chr1-0090",-0.498715818052542
"chr1-0091",-0.262087759124363
"chr1-0092",-0.598418305824856
"chr1-0093",-0.575067171102565
"chr1-0094",-0.406810437129647
"chr1-0095",-0.822901128534128
"chr1-0096",-0.447116899917245
"chr1-0097",-0.439791900666798
"chr1-0098",-0.573045580529542
"chr1-0099",-0.205571604436618
"chr1-0100",-0.588893283184076
"chr1-0101",-0.641378547264364
"chr1-0102",-0.513183352280876
"chr1-0103",-0.516061908978748
"chr1-0104",-0.509891340187993
"chr1-0105",-0.56226722431321
"chr1-0106",-0.343072858744235
"chr1-0107",-0.544158661294203
"chr1-0108",-0.220714643754692
"chr1-0109",-0.383875464341795
"chr1-0110",-0.487176120177315
"chr1-0111",-0.439779725880778
"chr1-0112",-0.286149603391683
"chr1-0113",-0.374554320413655
"chr1-0114",-0.268171945624834
"chr1-0115",-0.565117449414422
"chr1-0116",-0.496788356476858
"chr1-0117",-0.382933900685684
"chr1-0118",-0.416680037645408
"chr1-0119",-0.368828095392994
"chr1-0120",-0.29827326340851
"chr1-0121",-0.356646331437492
"chr1-0122",-0.340372157221361
"chr1-0123",-0.650251817914002
"chr1-0124",-0.242112553206688
"chr1-0125",-0.268448431460812
"chr1-0126",-0.198518336871843
"chr1-0127",-0.463176754939253
"chr1-0128",-0.411889737451346
"chr1-0129",-0.482753079096259
"chr1-0130",-0.448305215049216
"chr1-0131",-0.49034009111023
"chr1-0132",-0.464082113573257
"chr1-0133",-0.492397698516804
"chr1-0134",-0.534193103637435
"chr1-0135",-0.57113448061717
"chr1-0136",-0.575716764218723
"chr1-0137",-0.352836145708466
