"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",667994,248898211,1724,-0.0349,0.06,-0.0355,0.0561,NA,NA,NA
"Sample.1","chr10",42500,46387500,324,-0.0189,0.0613,-0.0206,0.0606,1.21542234199084e-10,46312500,46462500
"Sample.1","chr10",46462500,47175000,5,-0.2073,0.0669,-0.2163,0.0307,1.42202810275759e-11,46912500,47590184
"Sample.1","chr10",47287500,133632733,622,-0.0396,0.0647,-0.0392,0.0598,NA,NA,NA
"Sample.1","chr11",142500,135000811,959,-0.0298,0.0616,-0.0297,0.0575,NA,NA,NA
"Sample.1","chr12",80000,133195155,942,-0.0216,0.0618,-0.0221,0.0593,NA,NA,NA
"Sample.1","chr13",18654053,114327164,479,-0.016,0.062,-0.0141,0.0584,NA,NA,NA
"Sample.1","chr14",19106322,20212500,5,-0.2086,0.0971,-0.2571,0.0513,6.30414870252576e-08,19743357,20362500
"Sample.1","chr14",20287500,106841859,617,-0.0335,0.0627,-0.0318,0.0612,NA,NA,NA
"Sample.1","chr15",20050127,22254121,6,0.1295,0.0696,0.1428,0.0738,1.02704978829851e-10,22014251,22504121
"Sample.1","chr15",22504121,101878095,647,-0.0336,0.0554,-0.0315,0.0534,NA,NA,NA
"Sample.1","chr16",42500,90151673,640,-0.0295,0.0615,-0.0275,0.0602,NA,NA,NA
"Sample.1","chr17",142500,83136221,766,-0.0337,0.0584,-0.0325,0.0574,NA,NA,NA
"Sample.1","chr18",42500,80219143,393,-0.0083,0.0649,-0.0091,0.0579,NA,NA,NA
"Sample.1","chr19",180000,58553808,623,-0.0356,0.0589,-0.034,0.0558,NA,NA,NA
"Sample.1","chr2",80000,242104265,1491,-0.0202,0.0612,-0.0206,0.058,NA,NA,NA
"Sample.1","chr20",145668,64267084,505,-0.0302,0.0614,-0.0301,0.0589,NA,NA,NA
"Sample.1","chr21",5055000,46674992,225,0.0049,0.0671,0.0052,0.0696,NA,NA,NA
"Sample.1","chr22",15452159,50754234,358,-0.0093,0.0576,-0.0134,0.0561,NA,NA,NA
"Sample.1","chr3",267500,198155280,1150,-0.0302,0.0589,-0.029,0.0551,NA,NA,NA
"Sample.1","chr4",42500,190049061,888,-0.0137,0.0658,-0.0132,0.0599,NA,NA,NA
"Sample.1","chr5",42500,181339130,1031,-0.0228,0.0632,-0.0226,0.0632,NA,NA,NA
"Sample.1","chr6",142500,170647990,1067,-0.0421,0.0726,-0.0411,0.0623,NA,NA,NA
"Sample.1","chr7",42500,159242987,998,-0.0413,0.067,-0.0381,0.0612,NA,NA,NA
"Sample.1","chr8",180000,6712500,40,0.0209,0.0591,0.0192,0.0614,2.62822630089873e-12,6637500,6862500
"Sample.1","chr8",6787500,7733564,7,-0.1834,0.1092,-0.1779,0.1197,2.6652699459265e-08,6975000,8062500
"Sample.1","chr8",7875000,145026818,817,-0.0366,0.0604,-0.0343,0.0565,NA,NA,NA
"Sample.1","chr9",117500,138204859,627,-0.022,0.0591,-0.0234,0.0515,NA,NA,NA
"Sample.1","chrX",2493744,155640448,477,0.4738,0.0872,0.4722,0.0866,NA,NA,NA
"Sample.1","chrY",4181244,24239248,15,-3.5308,1.0734,-3.8333,0.557,NA,NA,NA
