"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","203220070150_R02C01","chr1",93709,249149416,243,NA,NA,-0.001,0.003
"2","203220070150_R02C01","chr10",530000,135262374,140,NA,NA,0.004,0.008
"3","203220070150_R02C01","chr11",530000,134473258,136,NA,NA,-0.006,-0.004
"4","203220070150_R02C01","chr12",572870,133420948,134,NA,NA,0.021,0.018
"5","203220070150_R02C01","chr13",19510000,115054939,99,NA,NA,-0.007,-0.005
"6","203220070150_R02C01","chr14",19500000,107144770,89,NA,NA,0.001,0.002
"7","203220070150_R02C01","chr15",20447317,102260696,87,NA,NA,0.024,0.015
"8","203220070150_R02C01","chr16",530000,90147377,83,NA,NA,0.033,0.03
"9","203220070150_R02C01","chr17",148313,81097605,86,NA,NA,0.049,0.055
"10","203220070150_R02C01","chr18",505000,78008624,79,NA,NA,0.001,0.021
"11","203220070150_R02C01","chr19",530000,59059492,61,NA,NA,0.077,0.086
"12","203220070150_R02C01","chr2",505000,243051238,250,NA,NA,-0.007,-0.006
"13","203220070150_R02C01","chr20",530000,62482760,65,NA,NA,0.017,0.021
"14","203220070150_R02C01","chr21",10848948,48059948,38,NA,NA,0.016,0.023
"15","203220070150_R02C01","chr22",16373925,51122283,38,NA,NA,0.06,0.064
"16","203220070150_R02C01","chr3",530000,197481215,197,NA,NA,-0.018,-0.013
"17","203220070150_R02C01","chr4",505000,190522138,194,NA,NA,-0.014,-0.009
"18","203220070150_R02C01","chr5",505000,180452630,181,NA,NA,-0.018,-0.015
"19","203220070150_R02C01","chr6",530000,170692520,169,NA,NA,-0.016,-0.013
"20","203220070150_R02C01","chr7",121242,158564332,163,NA,NA,-0.008,-0.008
"21","203220070150_R02C01","chr8",505000,146152011,150,NA,NA,-0.017,-0.014
"22","203220070150_R02C01","chr9",505000,141076716,123,NA,NA,-0.005,-0.004
