"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205128000013_R03C01","chr1",93709,249220311,3508,NA,NA,-0.01,-0.011
"2","205128000013_R03C01","chr10",80000,135482374,1818,NA,NA,-0.006,-0.006
"3","205128000013_R03C01","chr11",130000,134893258,2068,NA,NA,-0.014,-0.017
"4","205128000013_R03C01","chr12",182870,133795948,1898,NA,NA,0.014,0.014
"5","205128000013_R03C01","chr13",19100000,115094939,909,NA,NA,0.004,0.007
"6","205128000013_R03C01","chr14",19210000,107254770,1268,NA,NA,-0.002,0.003
"7","205128000013_R03C01","chr15",20185000,102430696,1224,NA,NA,-0.006,-0.005
"8","205128000013_R03C01","chr16",80000,90222377,1585,NA,NA,0.029,0.028
"9","205128000013_R03C01","chr17",15000,81122605,1881,NA,NA,0.017,0.021
"10","205128000013_R03C01","chr18",45000,78008624,650,NA,NA,0.024,0.016
"11","205128000013_R03C01","chr19",175000,59099492,1662,NA,NA,0.047,0.052
"12","205128000013_R03C01","chr2",30000,243046238,2783,NA,NA,-0.011,-0.009
"13","205128000013_R03C01","chr20",100000,62927760,986,NA,NA,0.013,0.007
"14","205128000013_R03C01","chr21",10843948,48099948,450,NA,NA,0.027,0.031
"15","205128000013_R03C01","chr22",16165000,51212283,787,NA,NA,0.008,0.014
"16","205128000013_R03C01","chr3",150000,197881215,2142,NA,NA,-0.014,-0.012
"17","205128000013_R03C01","chr4",35000,190992138,1585,NA,NA,-0.007,-0.004
"18","205128000013_R03C01","chr5",35000,180797630,1922,NA,NA,-0.023,-0.021
"19","205128000013_R03C01","chr6",130000,170977534,2095,NA,NA,-0.037,-0.027
"20","205128000013_R03C01","chr7",40000,159044332,2026,NA,NA,-0.009,-0.008
"21","205128000013_R03C01","chr8",95000,146267011,1659,NA,NA,-0.015,-0.014
"22","205128000013_R03C01","chr9",110000,141081716,1138,NA,NA,-0.009,-0.013
