"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,38600000,331,-0.495146074893909
"2","Sample.1","chr1",38750000,100050000,356,0.259153925106091
"3","Sample.1","chr1",100150000,153450000,164,0.0427539251060908
"4","Sample.1","chr1",153550000,208300000,344,0.275353925106091
"5","Sample.1","chr1",208700000,247350000,255,-0.494146074893909
"6","Sample.1","chr1",247450000,248923211,13,-0.742746074893909
"7","Sample.1","chr10",105000,80550000,474,-0.495046074893909
"8","Sample.1","chr10",80700000,85750000,14,-0.760246074893909
"9","Sample.1","chr10",86000000,133595233,341,-0.479546074893909
"10","Sample.1","chr11",180000,50510674,290,0.00425392510609081
"11","Sample.1","chr11",55062537,56650000,7,-0.416046074893909
"12","Sample.1","chr11",56900000,134988311,513,-0.0225460748939092
"13","Sample.1","chr12",105000,133182655,808,0.00415392510609081
"14","Sample.1","chr13",18704053,47350000,182,0.0407539251060908
"15","Sample.1","chr13",47750000,62500000,58,-0.492146074893909
"16","Sample.1","chr13",63300000,114327164,186,0.0758539251060908
"17","Sample.1","chr14",19855857,71000000,282,0.0214539251060908
"18","Sample.1","chr14",71150000,90250000,105,-0.509846074893909
"19","Sample.1","chr14",90350000,106841859,146,-0.0282460748939092
"20","Sample.1","chr15",20232279,101840595,551,-0.0071460748939092
"21","Sample.1","chr16",55000,9950000,69,0.0320539251060908
"22","Sample.1","chr16",10150000,10650000,5,-0.153846074893909
"23","Sample.1","chr16",10750000,34194665,145,0.0704539251060908
"24","Sample.1","chr16",34892311,90114173,294,-0.497846074893909
"25","Sample.1","chr17",130000,83123721,613,-0.0400460748939092
"26","Sample.1","chr18",105000,80231643,342,0.0318539251060908
"27","Sample.1","chr19",180000,4050000,39,0.0814539251060908
"28","Sample.1","chr19",4150000,16450000,117,-0.387646074893909
"29","Sample.1","chr19",16550000,18050000,15,-0.144146074893909
"30","Sample.1","chr19",18150000,19900000,18,0.197053925106091
"31","Sample.1","chr19",20050000,34350000,63,-0.137046074893909
"32","Sample.1","chr19",34450000,58553808,232,-0.531246074893909
"33","Sample.1","chr2",55000,46750000,306,-0.470246074893909
"34","Sample.1","chr2",46850000,49100000,18,-2.45424607489391
"35","Sample.1","chr2",49800000,242091765,999,-0.479646074893909
"36","Sample.1","chr20",133168,62550000,401,-0.0133460748939092
"37","Sample.1","chr20",62650000,64267084,17,-0.367046074893909
"38","Sample.1","chr21",10569444,46649992,181,0.0178539251060908
"39","Sample.1","chr22",16657005,50754234,290,-0.216946074893909
"40","Sample.1","chr3",155000,198117780,1033,-0.0885460748939092
"41","Sample.1","chr4",55000,154350000,652,0.0418539251060908
"42","Sample.1","chr4",154450000,155250000,5,-0.184046074893909
"43","Sample.1","chr4",155450000,159350000,20,0.111753925106091
"44","Sample.1","chr4",159550000,190061561,127,-0.139246074893909
"45","Sample.1","chr5",55000,1350000,14,-0.165046074893909
"46","Sample.1","chr5",1450000,7750000,44,-0.566946074893909
"47","Sample.1","chr5",7850000,17350000,46,-0.258846074893909
"48","Sample.1","chr5",17465274,27250000,17,-0.505646074893909
"49","Sample.1","chr5",28100000,154850000,632,-0.0122460748939092
"50","Sample.1","chr5",154950000,168950000,61,-0.533546074893909
"51","Sample.1","chr5",169150000,179950000,88,-0.0085460748939092
"52","Sample.1","chr5",180050000,181339130,13,-0.443846074893909
"53","Sample.1","chr6",180000,8750000,70,-0.487946074893909
"54","Sample.1","chr6",9250000,170622990,871,0.00995392510609081
"55","Sample.1","chr7",55000,159217987,862,-0.226146074893909
"56","Sample.1","chr8",180000,31100000,187,-0.561946074893909
"57","Sample.1","chr8",31400000,34350000,10,-0.0365460748939092
"58","Sample.1","chr8",34950000,36850000,5,-0.570746074893909
"59","Sample.1","chr8",37050000,145039318,557,0.0082539251060908
"60","Sample.1","chr9",205000,138167359,548,-0.201346074893909
"61","Sample.1","chrX",2518744,73100000,237,0.337453925106091
"62","Sample.1","chrX",73650000,155615448,209,0.0273539251060908
"63","Sample.1","chrY",4518744,21219771,13,-3.38464607489391
