"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,114350000,1056,-0.312361947653721
"2","Sample.1","chr1",114600000,248923211,884,0.0289380523462786
"3","Sample.1","chr10",105000,133620233,1029,-0.0378619476537214
"4","Sample.1","chr11",155000,10775000,143,-0.411261947653721
"5","Sample.1","chr11",10825000,26200000,101,0.229338052346279
"6","Sample.1","chr11",26425000,85025000,479,-0.0329619476537214
"7","Sample.1","chr11",85375000,134988311,374,-0.401261947653721
"8","Sample.1","chr12",80000,133207655,1037,-0.00826194765372136
"9","Sample.1","chr13",18729053,39250000,153,0.00293805234627864
"10","Sample.1","chr13",39575000,50175000,89,-0.380161947653721
"11","Sample.1","chr13",50325000,74175000,56,0.0138380523462786
"12","Sample.1","chr13",74400000,97350000,67,0.282638052346279
"13","Sample.1","chr13",97450000,103850000,50,0.0347380523462786
"14","Sample.1","chr13",104875000,109575000,22,0.300638052346279
"15","Sample.1","chr13",109725000,114327164,74,0.0283380523462786
"16","Sample.1","chr14",19855857,106841859,691,0.00783805234627864
"17","Sample.1","chr15",20232279,101840595,694,0.0254380523462786
"18","Sample.1","chr16",55000,46625000,337,-0.0606619476537214
"19","Sample.1","chr16",46675000,90139173,430,-0.415961947653721
"20","Sample.1","chr17",130000,7425000,115,-0.0567619476537214
"21","Sample.1","chr17",7475000,9675000,32,-0.380861947653721
"22","Sample.1","chr17",9775000,16375000,44,0.482438052346279
"23","Sample.1","chr17",16425000,21622925,60,0.327338052346279
"24","Sample.1","chr17",22244705,41875000,174,-0.0457619476537214
"25","Sample.1","chr17",41925000,42875000,19,-0.449961947653721
"26","Sample.1","chr17",42925000,75425000,319,-0.0457619476537214
"27","Sample.1","chr17",75475000,75875000,9,-0.434361947653721
"28","Sample.1","chr17",75925000,77275000,24,-0.0713619476537214
"29","Sample.1","chr17",77325000,80325000,56,-0.406561947653721
"30","Sample.1","chr17",80375000,80675000,6,-0.102261947653721
"31","Sample.1","chr17",80725000,83148721,47,-0.409661947653721
"32","Sample.1","chr18",130000,80231643,404,0.00923805234627864
"33","Sample.1","chr19",180000,42325000,531,-0.0152619476537214
"34","Sample.1","chr19",42375000,49525000,115,-0.447361947653721
"35","Sample.1","chr19",49575000,57875000,137,-0.0875619476537214
"36","Sample.1","chr19",57950000,58578808,13,-0.441361947653721
"37","Sample.1","chr2",105000,43025000,352,-0.00656194765372137
"38","Sample.1","chr2",43075000,43300000,5,-0.287161947653721
"39","Sample.1","chr2",43375000,242116765,1267,-0.00616194765372136
"40","Sample.1","chr20",158168,2825000,39,-0.0357619476537214
"41","Sample.1","chr20",2925000,9125000,43,-0.411561947653721
"42","Sample.1","chr20",9350000,17825000,40,-0.204261947653721
"43","Sample.1","chr20",17900000,57375000,338,-0.0131619476537214
"44","Sample.1","chr20",57425000,64292084,99,-0.400761947653721
"45","Sample.1","chr21",10569444,46674992,240,-0.0171619476537214
"46","Sample.1","chr22",16557005,31275000,168,-0.0477619476537214
"47","Sample.1","chr22",31325000,50754234,264,-0.272861947653721
"48","Sample.1","chr3",230000,85675000,549,-0.404861947653721
"49","Sample.1","chr3",86575000,198142780,676,0.0315380523462786
"50","Sample.1","chr4",55000,23025000,192,-0.0515619476537214
"51","Sample.1","chr4",23525000,49143462,117,0.296138052346279
"52","Sample.1","chr4",51821976,190061561,617,0.0177380523462786
"53","Sample.1","chr5",55000,181364130,1089,0.0139380523462786
"54","Sample.1","chr6",155000,32250000,320,-0.445561947653721
"55","Sample.1","chr6",32325000,32575000,5,-1.47636194765372
"56","Sample.1","chr6",32625000,49725000,195,-0.445261947653721
"57","Sample.1","chr6",49800000,51150000,6,-0.659661947653721
"58","Sample.1","chr6",51800000,57876944,42,-0.434061947653721
"59","Sample.1","chr6",60793482,170647990,599,-0.0126619476537214
"60","Sample.1","chr7",55000,54625000,388,-0.457161947653721
"61","Sample.1","chr7",54800000,141725000,502,-0.0444619476537214
"62","Sample.1","chr7",141825000,159242987,159,-0.252861947653721
"63","Sample.1","chr8",205000,43616872,332,-0.0316619476537214
"64","Sample.1","chr8",46063633,80125000,174,0.226838052346279
"65","Sample.1","chr8",80175000,80700000,5,-0.177661947653721
"66","Sample.1","chr8",80925000,141275000,355,0.235738052346279
"67","Sample.1","chr8",141325000,145039318,65,0.0309380523462786
"68","Sample.1","chr9",130000,39589735,149,-0.419161947653721
"69","Sample.1","chr9",68385276,92500000,105,0.509638052346279
"70","Sample.1","chr9",92625000,94000000,17,0.313638052346279
"71","Sample.1","chr9",94100000,95375000,13,0.524138052346279
"72","Sample.1","chr9",95475000,95925000,6,-0.313761947653721
"73","Sample.1","chr9",96025000,138192359,383,-0.0492619476537214
"74","Sample.1","chrX",2518744,58052790,208,0.366938052346279
"75","Sample.1","chrX",63106271,147925000,220,0.0917380523462786
"76","Sample.1","chrX",148225000,155640448,50,-0.0925619476537214
"77","Sample.1","chrY",4518744,21244771,13,-4.27216194765372
