"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205243940058_R04C01","chr1",93709,775000,4,9.40129604727836,6.992335108563e-20,0.064,0.027
"2","205243940058_R04C01","chr1",825000,1425000,13,18.8891790747307,7.53469680749596e-78,-0.805,-0.844
"3","205243940058_R04C01","chr1",1475000,3775000,45,21.2323129223665,3.90214054441865e-97,-0.135,-0.136
"4","205243940058_R04C01","chr1",3822634,249220311,2387,NA,NA,0.082,0.062
"5","205243940058_R04C01","chr10",80000,135462374,1342,NA,NA,0.008,0.019
"6","205243940058_R04C01","chr11",130000,79175000,869,17.3486410121322,8.71905097901555e-65,-0.068,-0.063
"7","205243940058_R04C01","chr11",79400000,85325000,25,13.6206040447273,6.88053886453371e-40,0.352,0.371
"8","205243940058_R04C01","chr11",85375000,125775000,382,28.4017579336675,8.0228592863982e-175,0.13,0.135
"9","205243940058_R04C01","chr11",125825000,134898258,101,NA,NA,-0.251,-0.238
"10","205243940058_R04C01","chr12",172870,8275000,131,41.6430739106943,0,-0.543,-0.533
"11","205243940058_R04C01","chr12",8325000,132225000,1168,12.5331349684182,1.64631038646047e-33,-0.056,-0.059
"12","205243940058_R04C01","chr12",132275000,133795948,29,NA,NA,-0.233,-0.244
"13","205243940058_R04C01","chr13",19110000,23000000,49,15.9134362984955,8.25955293743953e-55,0.02,0.013
"14","205243940058_R04C01","chr13",23350000,37625000,153,53.4761920723958,0,0.315,0.314
"15","205243940058_R04C01","chr13",37825000,67200000,202,69.3544756398225,0,-0.359,-0.325
"16","205243940058_R04C01","chr13",67500000,110700000,231,11.1047603241517,1.91916325943111e-26,0.442,0.442
"17","205243940058_R04C01","chr13",110775000,115079939,75,NA,NA,0.278,0.263
"18","205243940058_R04C01","chr14",19300000,19975000,3,3.7994227268922,0.00501587909790539,-0.031,-0.037
"19","205243940058_R04C01","chr14",20175000,35875000,139,17.4598711959855,6.2501536556359e-66,0.184,0.18
"20","205243940058_R04C01","chr14",36075000,57575000,140,33.37033248132,2.29696631719144e-241,-0.053,-0.023
"21","205243940058_R04C01","chr14",57725000,107269770,595,NA,NA,-0.404,-0.392
"22","205243940058_R04C01","chr15",20225000,102435696,925,NA,NA,-0.175,-0.173
"23","205243940058_R04C01","chr16",80000,31875000,395,34.5951764448427,1.31480219144602e-259,-0.467,-0.47
"24","205243940058_R04C01","chr16",32000000,51175000,81,39.7456225345362,0,0.02,0.028
"25","205243940058_R04C01","chr16",51375000,90222377,458,NA,NA,-0.601,-0.611
"26","205243940058_R04C01","chr17",25000,625000,11,18.9018971125853,1.69826128205899e-77,0.035,0.027
"27","205243940058_R04C01","chr17",675000,10275000,163,70.2204596176709,0,-0.466,-0.461
"28","205243940058_R04C01","chr17",10350000,16425000,59,8.27157961905677,1.09592503208293e-14,0.581,0.598
"29","205243940058_R04C01","chr17",16500000,22156503,87,30.4307428405033,1.00130096822877e-200,0.432,0.422
"30","205243940058_R04C01","chr17",25306503,58775000,447,11.0112325081859,6.71368172391427e-26,0.08,0.073
"31","205243940058_R04C01","chr17",58900000,61325000,27,6.85381186741927,3.69076610698902e-10,0.309,0.317
"32","205243940058_R04C01","chr17",61475000,65650000,60,11.2540794908674,2.20410279478582e-27,0.092,0.089
"33","205243940058_R04C01","chr17",65725000,72675000,78,21.1099016189242,1.35680565649128e-96,0.323,0.308
"34","205243940058_R04C01","chr17",72725000,81122605,162,NA,NA,0.047,0.051
"35","205243940058_R04C01","chr18",30000,78008624,552,NA,NA,0.134,0.142
"36","205243940058_R04C01","chr19",180000,19825000,359,9.88879836657281,7.46463864414144e-21,-0.112,-0.116
"37","205243940058_R04C01","chr19",19875000,22750000,23,9.33275023807619,1.78475719790973e-18,0.072,0.058
"38","205243940058_R04C01","chr19",22825000,59084492,508,NA,NA,-0.137,-0.142
"39","205243940058_R04C01","chr2",30000,156200000,1356,36.0207757041318,4.26911077133025e-281,0.014,0.017
"40","205243940058_R04C01","chr2",156975000,174825000,150,29.7634192719644,7.19148726726048e-192,-0.337,-0.333
"41","205243940058_R04C01","chr2",174875000,243051238,640,NA,NA,-0.057,-0.05
"42","205243940058_R04C01","chr20",130000,26234785,239,42.3764007333848,0,-0.082,-0.074
"43","205243940058_R04C01","chr20",29484785,60475000,412,13.6648880739554,4.01763349367979e-40,0.233,0.235
"44","205243940058_R04C01","chr20",60525000,62932760,48,NA,NA,0.056,0.062
"45","205243940058_R04C01","chr21",10798948,48084948,316,NA,NA,-0.22,-0.214
"46","205243940058_R04C01","chr22",16373925,50275000,498,10.4799647845103,2.091082297111e-23,-0.119,-0.132
"47","205243940058_R04C01","chr22",50325000,51222283,19,NA,NA,-0.489,-0.441
"48","205243940058_R04C01","chr3",155000,186525000,1537,23.6029504786516,2.7625905083901e-120,0.113,0.127
"49","205243940058_R04C01","chr3",186575000,188875000,32,17.7909036880095,1.06878980316772e-68,-0.323,-0.327
"50","205243940058_R04C01","chr3",188975000,197881215,112,NA,NA,0.029,0.027
"51","205243940058_R04C01","chr4",55000,3525000,62,14.1872724796751,3.32116418856821e-43,-0.04,-0.053
"52","205243940058_R04C01","chr4",3575000,93675000,591,31.3939574877501,2.07239106491913e-213,0.129,0.133
"53","205243940058_R04C01","chr4",94400000,190972138,606,NA,NA,-0.057,-0.039
"54","205243940058_R04C01","chr5",55000,180777630,1474,NA,NA,0.095,0.106
"55","205243940058_R04C01","chr6",130000,14975000,189,63.9289337498868,0,-1.011,-1.008
"56","205243940058_R04C01","chr6",15125000,57150000,510,35.8488236159905,1.0756263155139e-278,-0.376,-0.374
