"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205243940107_R05C01","chr1",93709,1375000,16,8.57031569282614,4.8028891175943e-16,-0.493,-0.682
"2","205243940107_R05C01","chr1",1425000,3775000,46,24.8021738353622,8.27220628440383e-133,-0.086,-0.097
"3","205243940107_R05C01","chr1",3822634,249220311,2387,NA,NA,0.135,0.13
"4","205243940107_R05C01","chr10",80000,135462374,1342,NA,NA,0.008,0.019
"5","205243940107_R05C01","chr11",130000,3925000,71,14.4726490550992,6.30717322668061e-45,-0.268,-0.281
"6","205243940107_R05C01","chr11",4025000,78175000,787,10.4859239073242,2.33601595169805e-23,-0.032,-0.026
"7","205243940107_R05C01","chr11",78275000,80300000,14,11.078230827145,5.111964254503e-27,0.167,0.166
"8","205243940107_R05C01","chr11",81200000,85375000,23,11.8777052498692,3.07551170252278e-30,0.428,0.441
"9","205243940107_R05C01","chr11",85425000,125725000,380,19.8708156338433,2.48695682412472e-85,0.186,0.192
"10","205243940107_R05C01","chr11",125775000,134898258,102,NA,NA,-0.082,-0.078
"11","205243940107_R05C01","chr12",172870,132225000,1299,11.9136357700847,3.26029913808224e-30,0.001,0.008
"12","205243940107_R05C01","chr12",132275000,133795948,29,NA,NA,-0.245,-0.25
"13","205243940107_R05C01","chr13",19110000,22650000,48,20.304563480377,1.56020500746824e-89,0.045,0.061
"14","205243940107_R05C01","chr13",23000000,30975000,96,11.6416545866134,2.46903778429922e-29,0.376,0.367
"15","205243940107_R05C01","chr13",31025000,34025000,34,11.1543147215329,3.37408886225377e-27,0.17,0.176
"16","205243940107_R05C01","chr13",34175000,37625000,24,28.179323928395,2.25326526683487e-172,0.453,0.45
"17","205243940107_R05C01","chr13",37825000,67200000,202,65.8494415660823,0,-0.371,-0.355
"18","205243940107_R05C01","chr13",67500000,114175000,295,11.4420255100481,4.27796883991197e-28,0.433,0.43
"19","205243940107_R05C01","chr13",114225000,115079939,11,NA,NA,0.039,0.01
"20","205243940107_R05C01","chr14",19300000,20325000,5,5.58450013116349,1.27565214641761e-06,-0.118,-0.184
"21","205243940107_R05C01","chr14",20475000,35825000,136,15.6553125190887,6.13059605113135e-53,0.174,0.172
"22","205243940107_R05C01","chr14",35875000,57575000,141,26.6363381026596,7.69208062072992e-154,-0.045,-0.03
"23","205243940107_R05C01","chr14",57725000,73425000,190,8.58500530498894,9.39472041799536e-16,-0.389,-0.395
"24","205243940107_R05C01","chr14",73475000,74775000,22,8.55721425221388,1.44990510598432e-15,-0.618,-0.6
"25","205243940107_R05C01","chr14",74825000,102325000,294,12.9347993886448,5.84241933173522e-36,-0.389,-0.377
"26","205243940107_R05C01","chr14",102375000,106025000,69,9.39161280802806,3.82553394154444e-19,-0.578,-0.588
"27","205243940107_R05C01","chr14",106075000,107269770,20,NA,NA,-0.307,-0.322
"28","205243940107_R05C01","chr15",20225000,102435696,925,NA,NA,-0.09,-0.083
"29","205243940107_R05C01","chr16",80000,32000000,396,35.0233696812722,4.38232402296951e-266,-0.524,-0.532
"30","205243940107_R05C01","chr16",32175000,51175000,80,32.4625444966747,1.72677168762754e-228,0.066,0.053
"31","205243940107_R05C01","chr16",51375000,90222377,458,NA,NA,-0.531,-0.537
"32","205243940107_R05C01","chr17",25000,675000,12,14.3478174522911,1.50140301429669e-44,-0.006,0.008
"33","205243940107_R05C01","chr17",725000,10275000,162,70.1297169541731,0,-0.522,-0.526
