"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205243940065_R07C01","chr1",93709,560684,2,5.65760234462233,1.93199874668247e-07,0.024,-0.003
"2","205243940065_R07C01","chr1",675000,1425000,15,19.8888266819975,3.82157350668029e-85,-0.389,-0.388
"3","205243940065_R07C01","chr1",1475000,249220311,2432,NA,NA,0.129,0.127
"4","205243940065_R07C01","chr10",80000,135462374,1342,NA,NA,-0.112,-0.108
"5","205243940065_R07C01","chr11",130000,49075000,493,40.6596784323954,0,-0.328,-0.311
"6","205243940065_R07C01","chr11",49175000,134898258,884,NA,NA,0.136,0.118
"7","205243940065_R07C01","chr12",172870,8825000,139,22.0918253634507,2.51091199068272e-105,-0.447,-0.429
"8","205243940065_R07C01","chr12",8900000,133325000,1180,13.0037291280102,4.07516341738123e-36,-0.098,-0.1
"9","205243940065_R07C01","chr12",133375000,133795948,9,NA,NA,-0.489,-0.487
"10","205243940065_R07C01","chr13",19110000,37625000,202,29.0332336488572,9.10249915459119e-183,0.147,0.153
"11","205243940065_R07C01","chr13",37825000,67200000,202,47.3566481309103,0,-0.399,-0.425
"12","205243940065_R07C01","chr13",67500000,113875000,289,9.27180621031182,2.46518392933618e-18,0.309,0.311
"13","205243940065_R07C01","chr13",113925000,115079939,17,NA,NA,0.033,0.025
"14","205243940065_R07C01","chr14",19300000,57725000,283,37.7371658444768,9.19541529567194e-309,0.032,0.042
"15","205243940065_R07C01","chr14",57825000,107269770,594,NA,NA,-0.449,-0.444
"16","205243940065_R07C01","chr15",20225000,102435696,925,NA,NA,-0.407,-0.406
"17","205243940065_R07C01","chr16",80000,32000000,396,26.6677021657984,4.47555955576293e-154,-0.553,-0.528
"18","205243940065_R07C01","chr16",32175000,51175000,80,22.8438532493871,2.74633730727287e-113,0.041,0.045
"19","205243940065_R07C01","chr16",51375000,59875000,95,13.4829642229936,4.06372324568117e-39,-0.497,-0.494
"20","205243940065_R07C01","chr16",60800000,84625000,252,38.7479416439966,0,-0.219,-0.207
"21","205243940065_R07C01","chr16",84675000,90222377,111,NA,NA,-0.995,-1.007
"22","205243940065_R07C01","chr17",25000,675000,12,7.67164905326222,1.43152935019778e-12,-0.071,-0.056
"23","205243940065_R07C01","chr17",725000,10275000,162,45.1138040870041,0,-0.49,-0.503
"24","205243940065_R07C01","chr17",10350000,22156503,146,23.6377047139342,9.18859465147866e-121,0.364,0.354
"25","205243940065_R07C01","chr17",25306503,81122605,774,NA,NA,0.074,0.074
"26","205243940065_R07C01","chr18",30000,78008624,552,NA,NA,0.074,0.094
"27","205243940065_R07C01","chr19",180000,59084492,890,NA,NA,-0.124,-0.11
"28","205243940065_R07C01","chr2",30000,156200000,1356,26.7345519621242,1.58564734377287e-154,-0.087,-0.086
"29","205243940065_R07C01","chr2",156975000,174750000,149,22.7946699945821,2.67336657010881e-112,-0.391,-0.41
"30","205243940065_R07C01","chr2",174825000,243051238,641,NA,NA,-0.066,-0.079
"31","205243940065_R07C01","chr20",130000,62932760,699,NA,NA,0.091,0.09
"32","205243940065_R07C01","chr21",10798948,48084948,316,NA,NA,-0.125,-0.124
"33","205243940065_R07C01","chr22",16373925,51222283,517,NA,NA,-0.15,-0.151
"34","205243940065_R07C01","chr3",155000,186525000,1537,19.6649558191049,2.72414355180684e-83,0.078,0.083
"35","205243940065_R07C01","chr3",186575000,188975000,33,15.0251483024234,6.06244537472676e-49,-0.425,-0.423
"36","205243940065_R07C01","chr3",189175000,197881215,111,NA,NA,0.029,0.032
"37","205243940065_R07C01","chr4",55000,190972138,1259,NA,NA,0.035,0.037
"38","205243940065_R07C01","chr5",55000,180777630,1474,NA,NA,0.043,0.047
"39","205243940065_R07C01","chr6",130000,15125000,190,43.249817494384,0,-1.129,-1.164
"40","205243940065_R07C01","chr6",15225000,57025000,507,32.0738218010344,5.4954756638488e-223,-0.418,-0.413
"41","205243940065_R07C01","chr6",57075000,85825000,117,28.094281522684,3.40722595585608e-171,0.194,0.226
"42","205243940065_R07C01","chr6",86175000,116725000,205,42.4095855918568,0,-0.401,-0.415
"43","205243940065_R07C01","chr6",116800000,170977534,520,NA,NA,0.122,0.147
"44","205243940065_R07C01","chr7",55000,32925000,337,9.67982999466783,5.51628148869418e-20,-0.126,-0.111
"45","205243940065_R07C01","chr7",32975000,34025000,12,17.7648981766439,6.39814430786621e-68,-0.454,-0.469
"46","205243940065_R07C01","chr7",34125000,159039332,1073,NA,NA,0.029,0.033
"47","205243940065_R07C01","chr8",105000,146277011,1266,NA,NA,-0.098,-0.099
"48","205243940065_R07C01","chr9",80000,141076716,929,NA,NA,-0.155,-0.135
