"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","203219650188_R08C01","chr1",93709,249149416,453,NA,NA,-0.012,-0.006
"2","203219650188_R08C01","chr10",280000,135262374,264,NA,NA,-0.009,-0.003
"3","203219650188_R08C01","chr11",280000,134723258,253,NA,NA,-0.03,-0.028
"4","203219650188_R08C01","chr12",322870,133670948,261,NA,NA,-0.001,0.006
"5","203219650188_R08C01","chr13",19260000,115054939,176,NA,NA,-0.043,-0.037
"6","203219650188_R08C01","chr14",19250000,107144770,170,NA,NA,-0.015,-0.004
"7","203219650188_R08C01","chr15",20250000,102260696,167,NA,NA,0.015,0.02
"8","203219650188_R08C01","chr16",280000,90147377,159,NA,NA,0.037,0.05
"9","203219650188_R08C01","chr17",148313,81097605,162,NA,NA,0.045,0.053
"10","203219650188_R08C01","chr18",255000,78008624,142,NA,NA,-0.022,-0.01
"11","203219650188_R08C01","chr19",280000,59059492,115,NA,NA,0.1,0.109
"12","203219650188_R08C01","chr2",255000,243051238,468,NA,NA,-0.035,-0.023
"13","203219650188_R08C01","chr20",280000,62732760,123,NA,NA,0.014,0.024
"14","203219650188_R08C01","chr21",10848948,48059948,69,NA,NA,-0.014,0.014
"15","203219650188_R08C01","chr22",16373925,51122283,70,NA,NA,0.052,0.058
"16","203219650188_R08C01","chr3",280000,197731215,377,NA,NA,-0.041,-0.037
"17","203219650188_R08C01","chr4",255000,190772138,343,NA,NA,-0.051,-0.045
"18","203219650188_R08C01","chr5",255000,180702630,344,NA,NA,-0.04,-0.039
"19","203219650188_R08C01","chr6",280000,170777534,319,NA,NA,-0.035,-0.029
"20","203219650188_R08C01","chr7",121242,158814332,304,NA,NA,-0.022,-0.021
"21","203219650188_R08C01","chr8",255000,146152011,281,NA,NA,-0.044,-0.033
"22","203219650188_R08C01","chr9",255000,141076716,214,NA,NA,-0.026,-0.016
