Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr1	1	887560	19660493	18772934	0.5	Hetero	S-tag021073	S-tag094559	484	1	484
chr1	1	19679873	20187511	507639	0.427208327737238	Unbalanced	S-tag284020	S-tag187975	498	485	14
chr1	1	20243147	25220498	4977352	0.40013019197824	Unbalanced	S-tag276916	S-tag097184	649	499	151
chr1	1	25249252	26517891	1268640	0.411308050184352	Unbalanced	S-tag272287	S-tag257948	690	650	41
chr1	1	26526217	53076625	26550409	0.413222269628626	Unbalanced	S-tag111696	S-tag169301	1368	691	678
chr1	1	53503282	54527647	1024366	0.476492486252478	Unbalanced	S-tag193848	S-tag082287	1401	1369	33
chr1	1	54558101	56821376	2263276	0.445360378693726	Unbalanced	S-tag142769	S-tag198441	1460	1402	59
chr1	1	56851005	71834574	14983570	0.428014450331426	Unbalanced	S-tag072324	S-tag326243	1797	1461	337
chr1	1	72120873	75897055	3776183	0.468120128929367	Unbalanced	S-tag014127	S-tag213570	1857	1798	60
chr1	1	76503195	82966120	6462926	0.428997660128173	Unbalanced	S-tag118489	S-tag094433	1964	1858	107
chr1	1	82988453	85953405	2964953	0.455037511061728	Unbalanced	S-tag294918	S-tag313433	2014	1965	50
chr1	1	86050700	89020534	2969835	0.433129569515586	Unbalanced	S-tag139032	S-tag083083	2062	2015	48
chr1	1	89061201	98565234	9504034	0.457883387411931	Unbalanced	S-tag258230	S-tag308773	2196	2063	134
chr1	1	98814626	106161451	7346826	0.432181315510361	Unbalanced	S-tag161589	S-tag243822	2331	2197	135
chr1	1	106810236	121236110	14425875	0.5	Hetero	S-tag325325	S-tag323549	2775	2332	444
chr1	1	144894611	152331240	7436630	0.470497659952776	Unbalanced	S-tag269122	S-tag247292	2876	2776	101
chr1	1	152550018	156042915	3492898	0.5	Hetero	S-tag086817	S-tag155705	2973	2877	97
chr1	1	156055344	158194899	2139556	0.465616808313967	Unbalanced	S-tag218988	S-tag126354	3014	2974	41
chr1	1	158246563	160129495	1882933	0.439643592263261	Unbalanced	S-tag326581	S-tag066729	3062	3015	48
chr1	1	160140998	203049676	42908679	0.5	Hetero	S-tag099226	S-tag277983	4066	3063	1004
chr1	1	203102728	235077996	31975269	0.472597940198492	Unbalanced	S-tag184088	S-tag262590	4894	4067	828
chr1	1	235119382	235994908	875527	0.438305692030833	Unbalanced	S-tag287033	S-tag279796	4920	4895	26
chr1	1	236033905	239157334	3123430	0.5	Hetero	S-tag300183	S-tag308446	5013	4921	93
chr1	1	239305236	240605694	1300459	0.450285878446367	Unbalanced	S-tag225242	S-tag032555	5058	5014	45
chr1	1	240613707	248897288	8283582	0.5	Hetero	S-tag275851	S-tag093750	5255	5059	197
chr2	2	178356	1320143	1141788	0.271923116024803	Unbalanced	S-tag098753	S-tag163397	5289	5256	34
chr2	2	1465755	12841445	11375691	0.454731455887177	Unbalanced	S-tag280778	S-tag233013	5509	5290	220
chr2	2	12938285	15413276	2474992	0.434826607289522	Unbalanced	S-tag158972	S-tag141749	5578	5510	69
chr2	2	15434967	17341103	1906137	0.469537098363373	Unbalanced	S-tag152528	S-tag247543	5623	5579	45
chr2	2	17438521	23174168	5735648	0.43277637785439	Unbalanced	S-tag186721	S-tag115884	5763	5624	140
chr2	2	23408640	24326506	917867	0.47271436212336	Unbalanced	S-tag311537	S-tag017620	5787	5764	24
chr2	2	24432138	26471518	2039381	0.424352883452406	Unbalanced	S-tag180638	S-tag068378	5839	5788	52
chr2	2	26559999	31748207	5188209	0.443971320276814	Unbalanced	S-tag008073	S-tag290614	5979	5840	140
chr2	2	31782280	34509330	2727051	0.472986520517132	Unbalanced	S-tag069950	S-tag316356	6048	5980	69
chr2	2	34565940	35970329	1404390	0.444192463576794	Unbalanced	S-tag263898	S-tag313885	6086	6049	38
chr2	2	36377151	36806021	428871	0.385887715551588	Unbalanced	S-tag019890	S-tag276650	6095	6087	9
chr2	2	36814201	98781847	61967647	0.365088422025492	Unbalanced	S-tag285480	S-tag120400	7232	6096	1137
chr2	2	98905554	133352291	34446738	0.35557460801531	Unbalanced	S-tag022089	S-tag247907	7985	7233	753
chr2	2	133404223	155619395	22215173	0.361955612922717	Unbalanced	S-tag099927	S-tag231529	8544	7986	559
chr2	2	156243867	156541170	297304	0.451568216085434	Unbalanced	S-tag102880	S-tag007640	8550	8545	6
chr2	2	156546655	174748349	18201695	0.5	Hetero	S-tag231255	S-tag218047	8824	8551	274
chr2	2	174808899	175230862	421964	0.444652751088142	Unbalanced	S-tag027218	S-tag025401	8830	8825	6
chr2	2	175259065	193915351	18656287	0.362312250412088	Unbalanced	S-tag137084	S-tag156348	9222	8831	392
