"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,1450000,7,-0.43625799812281
"2","Sample.1","chr1",1550000,3950000,24,-0.0051579981228095
"3","Sample.1","chr1",4050000,248923211,1432,0.188242001877191
"4","Sample.1","chr10",105000,133595233,829,-0.0019579981228095
"5","Sample.1","chr11",180000,50510674,290,0.0103420018771905
"6","Sample.1","chr11",55062537,80450000,212,-0.325157998122809
"7","Sample.1","chr11",81450000,84050000,10,0.235642001877191
"8","Sample.1","chr11",84600000,86950000,17,0.0620420018771905
"9","Sample.1","chr11",87200000,100850000,43,-0.263157998122809
"10","Sample.1","chr11",101000000,117550000,97,0.0451420018771905
"11","Sample.1","chr11",117650000,125850000,78,-0.292957998122809
"12","Sample.1","chr11",125950000,134988311,63,-0.89475799812281
"13","Sample.1","chr12",105000,8550000,74,-0.282257998122809
"14","Sample.1","chr12",8700000,132750000,730,0.0922420018771905
"15","Sample.1","chr12",132850000,133182655,4,-0.31775799812281
"16","Sample.1","chr13",18704053,22050000,26,0.119742001877191
"17","Sample.1","chr13",22400000,30350000,55,0.334142001877191
"18","Sample.1","chr13",30500000,37050000,36,0.14154200187719
"19","Sample.1","chr13",37350000,66750000,127,-0.36865799812281
"20","Sample.1","chr13",67050000,70950000,4,0.10384200187719
"21","Sample.1","chr13",71950000,113550000,172,0.265142001877191
"22","Sample.1","chr13",113636510,114327164,6,-0.0175579981228095
"23","Sample.1","chr14",19855857,35450000,88,0.22144200187719
"24","Sample.1","chr14",35650000,37150000,9,-0.0095579981228095
"25","Sample.1","chr14",37350000,38250000,6,-0.303957998122809
"26","Sample.1","chr14",38700000,57100000,76,0.0330420018771905
"27","Sample.1","chr14",57250000,106841859,354,-0.31035799812281
"28","Sample.1","chr15",20232279,101840595,551,0.00574200187719049
"29","Sample.1","chr16",55000,34194665,219,-0.36005799812281
"30","Sample.1","chr16",34892311,51200000,40,0.15114200187719
"31","Sample.1","chr16",51450000,85250000,206,-0.33395799812281
"32","Sample.1","chr16",85350000,85750000,5,-0.74075799812281
"33","Sample.1","chr16",85850000,90114173,43,-0.40045799812281
"34","Sample.1","chr17",130000,750000,7,0.0885420018771905
"35","Sample.1","chr17",850000,10400000,90,-0.35675799812281
"36","Sample.1","chr17",10550000,22631840,76,0.42154200187719
"37","Sample.1","chr17",27067990,55050000,212,-0.0489579981228095
"38","Sample.1","chr17",55250000,56300000,7,0.350242001877191
"39","Sample.1","chr17",56600000,60800000,39,-0.0216579981228095
"40","Sample.1","chr17",61000000,63000000,13,0.30064200187719
"41","Sample.1","chr17",63250000,67650000,36,0.0262420018771905
"42","Sample.1","chr17",67750000,68250000,6,0.22374200187719
"43","Sample.1","chr17",68350000,72950000,26,0.401742001877191
"44","Sample.1","chr17",73050000,74650000,17,0.214242001877191
"45","Sample.1","chr17",74750000,83123721,84,0.0508420018771905
"46","Sample.1","chr18",105000,80231643,342,0.23444200187719
"47","Sample.1","chr19",180000,58553808,484,-0.0414579981228095
"48","Sample.1","chr2",55000,155800000,826,0.0245420018771905
"49","Sample.1","chr2",156350000,173750000,103,-0.29375799812281
"50","Sample.1","chr2",173950000,242091765,394,0.0222420018771905
