"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",642994,1450000,9,-0.3563,0.2166,-0.4793,0.1132,4.44155739649769e-14,1050000,1450000
"Sample.1","chr1",1550000,3950000,25,-0.0149,0.0326,-0.017,0.0331,4.5367480691103e-84,3950000,4250000
"Sample.1","chr1",4050000,248923211,1481,0.1816,0.0926,0.1794,0.0946,NA,NA,NA
"Sample.1","chr10",55000,133645233,849,-0.0063,0.0847,-0.01,0.0835,NA,NA,NA
"Sample.1","chr11",130000,50510674,297,0.0051,0.0904,0.0155,0.095,0,50000000,55062537
"Sample.1","chr11",55062537,80900000,219,-0.3231,0.1007,-0.3201,0.083,1.89705590468988e-72,80900000,80900000
"Sample.1","chr11",81750000,84050000,10,0.2653,0.0706,0.2525,0.0323,3.15058253990452e-13,84050000,84050000
"Sample.1","chr11",84600000,86950000,17,0.0587,0.0676,0.073,0.0682,6.22521155404837e-34,86950000,86950000
"Sample.1","chr11",87200000,100850000,46,-0.2654,0.0997,-0.2652,0.0693,3.56206942919529e-95,100750000,100850000
"Sample.1","chr11",101000000,117550000,100,0.0436,0.0744,0.0364,0.059,1.40185368739326e-170,117450000,117550000
"Sample.1","chr11",117650000,125850000,79,-0.297,0.0886,-0.3028,0.0685,8.12603252400836e-227,125850000,125850000
"Sample.1","chr11",125950000,134988311,63,-0.8801,0.1269,-0.8746,0.108,NA,NA,NA
"Sample.1","chr12",55000,8550000,78,-0.2765,0.1208,-0.2636,0.0671,4.4822237507675e-170,8450000,8700000
"Sample.1","chr12",8700000,132750000,741,0.0861,0.1074,0.079,0.1064,2.07210722643531e-53,132650000,132750000
"Sample.1","chr12",132850000,133182655,4,-0.3158,0.0564,-0.3022,0.0339,NA,NA,NA
"Sample.1","chr13",18704053,22050000,26,0.1254,0.075,0.1285,0.0533,3.16502221310418e-29,21950000,22400000
"Sample.1","chr13",22400000,30350000,56,0.3273,0.0734,0.3238,0.0813,2.38293905979818e-25,30150000,30750000
"Sample.1","chr13",30500000,37050000,37,0.135,0.0991,0.1387,0.0931,9.66204060184001e-157,37050000,37050000
"Sample.1","chr13",37350000,66750000,128,-0.3654,0.1004,-0.3632,0.0973,7.4597502247847e-25,66750000,66750000
"Sample.1","chr13",67050000,70850000,6,0.0785,0.0724,0.0746,0.087,2.27062801601899e-06,69650000,72900000
"Sample.1","chr13",71700000,113550000,171,0.2576,0.0996,0.252,0.1024,1.3505329007188e-13,113450000,113550000
"Sample.1","chr13",113636510,114327164,6,-0.0076,0.0677,-3e-04,0.0472,NA,NA,NA
"Sample.1","chr14",19081322,20200000,4,-0.0474,0.0799,-0.0425,0.0927,5.33621754193697e-07,20200000,20350000
"Sample.1","chr14",20350000,35450000,86,0.2194,0.0925,0.2084,0.0972,1.9186804580473e-11,35350000,35650000
"Sample.1","chr14",35650000,37150000,9,-0.0117,0.0757,-0.0434,0.03,4.10017720785989e-10,37150000,37150000
"Sample.1","chr14",37350000,38250000,6,-0.2925,0.0947,-0.2661,0.0625,7.33300125012597e-20,38250000,38700000
"Sample.1","chr14",38700000,57100000,79,0.024,0.0775,0.0248,0.0725,3.26360946176776e-219,57100000,57250000
"Sample.1","chr14",57250000,106841859,358,-0.3112,0.0865,-0.3104,0.0772,NA,NA,NA
"Sample.1","chr15",20037627,101840595,570,0.0014,0.0779,5e-04,0.0756,NA,NA,NA
