"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",642994,1450000,9,-0.6015,0.3039,-0.7434,0.149,1.76154334592413e-32,1050000,1450000
"Sample.1","chr1",1550000,18950000,154,-0.1923,0.0721,-0.1956,0.0623,9.4833803170839e-159,18750000,19050000
"Sample.1","chr1",19050000,55100000,314,-0.0033,0.0705,-0.003,0.069,6.8189596130602e-226,54950000,55700000
"Sample.1","chr1",55250000,248923211,1038,0.1908,0.0992,0.1848,0.0995,NA,NA,NA
"Sample.1","chr10",55000,133645233,849,0.0168,0.0866,0.0138,0.0833,NA,NA,NA
"Sample.1","chr11",130000,125650000,766,-0.0512,0.1095,-0.0587,0.105,2.13610686096019e-106,125550000,125750000
"Sample.1","chr11",125750000,134988311,65,-0.3626,0.0984,-0.3538,0.1059,NA,NA,NA
"Sample.1","chr12",55000,8550000,78,-0.3787,0.1777,-0.3594,0.0995,1.06489749811745e-190,8450000,8550000
"Sample.1","chr12",8700000,133182655,745,-0.0155,0.0918,-0.0177,0.0846,NA,NA,NA
"Sample.1","chr13",18704053,22400000,27,0.0573,0.0759,0.0523,0.0936,9.86823328087002e-48,22400000,22750000
"Sample.1","chr13",22750000,37050000,92,0.3924,0.1104,0.3868,0.1076,0,37050000,37050000
"Sample.1","chr13",37350000,66750000,128,-0.3042,0.0984,-0.2976,0.1092,0,66750000,66750000
"Sample.1","chr13",67050000,110450000,147,0.4689,0.102,0.4718,0.1058,5.51595896956907e-22,110050000,110550000
"Sample.1","chr13",110550000,114327164,36,0.2891,0.0644,0.2804,0.0477,NA,NA,NA
"Sample.1","chr14",19081322,20200000,4,-0.0857,0.0536,-0.0864,0.0632,0.000145944347707411,20200000,20650000
"Sample.1","chr14",20350000,36900000,94,0.1417,0.0981,0.1331,0.0908,2.97261665876224e-22,36650000,36900000
"Sample.1","chr14",37150000,38250000,7,-0.23,0.074,-0.2044,0.061,5.68850243336413e-14,38250000,39150000
"Sample.1","chr14",38700000,57100000,79,-0.0038,0.0717,-0.008,0.069,3.08254896604496e-153,57100000,57250000
"Sample.1","chr14",57250000,106841859,358,-0.289,0.0893,-0.2916,0.0816,NA,NA,NA
"Sample.1","chr15",20037627,101840595,570,-0.0599,0.0851,-0.0631,0.0789,NA,NA,NA
"Sample.1","chr16",55000,32000000,227,-0.3785,0.0915,-0.3737,0.0925,1.28147318521887e-07,31600000,32850000
"Sample.1","chr16",32300000,34194665,7,-0.1659,0.1643,-0.1769,0.1131,1.99628676050354e-10,33671206,34430420
"Sample.1","chr16",34430420,51200000,42,0.107,0.0907,0.1086,0.0824,8.99265952035584e-239,51200000,51200000
