"","value"
"chr1-001",-0.056951073074375
"chr1-002",0.0405133853791116
"chr1-003",-0.0559008354025004
"chr1-004",-0.261835789633616
"chr1-005",-0.155119843931923
"chr1-006",-0.384288665802705
"chr1-007",-0.149160034002179
"chr1-008",-0.070148158744807
"chr1-009",-0.0554086161609655
"chr1-010",0.0807949442891243
"chr1-011",-0.0311837582048354
"chr1-012",-0.0277003207767151
"chr1-013",-0.103195034494852
"chr1-014",-0.0117811279175526
"chr1-015",-0.151910488120924
"chr1-016",-0.114942453920104
"chr1-017",-0.0242087159336306
"chr1-018",0.0420616680649785
"chr1-019",0.0909387403649371
"chr1-020",-0.158624103800782
"chr1-021",-0.248970209665563
"chr1-022",-0.0500899644775776
"chr1-023",-0.150229626516739
"chr1-024",-0.0756485620668019
"chr1-025",-0.128936411751183
"chr1-026",-0.0292931490395461
"chr1-027",-0.0111163525971431
"chr1-028",-0.0642094296961832
"chr1-029",-0.0387346490811451
"chr1-030",0.00361337804908748
"chr1-031",-0.0219073209377194
"chr1-032",0.109810682982212
"chr1-033",-0.0338260166763409
"chr1-034",0.131536583433272
"chr1-035",0.318772272820591
"chr1-036",0.304759540479388
"chr1-037",0.0759222239021816
"chr1-038",0.0427939360193002
"chr1-039",0.201254940265028
"chr1-040",0.0740576482110089
"chr1-041",0.0663703946196751
"chr1-042",0.0441864773531546
"chr1-043",0.154070348030083
"chr1-044",0.168656753402311
"chr1-045",0.240300766773411
"chr1-046",0.303130205351431
"chr1-047",0.116708171861651
"chr1-048",0.135389138499806
"chr1-049",0.182035271573553
"chr1-050",0.065556423125316
"chr1-051",0.0397878343074476
"chr1-052",0.0911015056124116
"chr1-053",-0.0930057904687685
"chr1-054",0.112951594245588
"chr1-055",0.21241805383678
"chr1-056",0.15567078224001
"chr1-057",0.168268941301648
"chr1-058",0.0781795956434344
"chr1-059",0.185443226512247
"chr1-060",0.173432270897016
"chr1-061",-0.0607479425952378
"chr1-062",0.176775522195213
"chr1-063",0.222421126949025
"chr1-064",0.135760616418274
"chr1-065",0.248320417865919
"chr1-066",-0.222899021655174
"chr1-067",-0.144737346967997
"chr1-068",-0.212493918573985
"chr1-069",-0.0537147532443986
"chr1-070",0.287110182462679
"chr1-071",0.234512735736114
"chr1-072",0.280751985309462
"chr1-073",0.273003214080702
"chr1-074",0.285211085661513
"chr1-075",0.265848958019252
"chr1-076",0.244398694216306
"chr1-077",0.386190369821893
"chr1-078",0.260818959645726
"chr1-079",0.403850742696704
"chr1-080",0.430571657976431
"chr1-081",0.506654753097081
