"","value"
"chr1-001",-0.203683092454135
"chr1-002",-0.261818069163862
"chr1-003",-0.268390981774928
"chr1-004",-0.287166555314682
"chr1-005",-0.271077541920454
"chr1-006",-0.292479733057617
"chr1-007",-0.237952430040218
"chr1-008",-0.311562945346256
"chr1-009",-0.306335484343594
"chr1-010",-0.30227923997103
"chr1-011",-0.344457582699393
"chr1-012",-0.330643504785401
"chr1-013",-0.402750655243875
"chr1-014",-0.367700510081697
"chr1-015",-0.287480039580508
"chr1-016",-0.327884556534959
"chr1-017",-0.328643558466185
"chr1-018",-0.266495178484121
"chr1-019",-0.330508962545917
"chr1-020",-0.345846165413493
"chr1-021",-0.334461922270462
"chr1-022",-0.299956110263254
"chr1-023",-0.334079582128168
"chr1-024",-0.34384696340669
"chr1-025",-0.316806928181263
"chr1-026",-0.396110863808998
"chr1-027",-0.283311202852646
"chr1-028",-0.344030468650396
"chr1-029",-0.380561177026974
"chr1-030",-0.349293858253741
"chr1-031",-0.506866981263051
"chr1-032",-0.350785881682329
"chr1-033",-0.335195013317373
"chr1-034",-0.320402086908258
"chr1-035",-0.328884642505638
"chr1-036",-0.409031562984316
"chr1-037",-0.280797255784674
"chr1-038",-0.294699499396063
"chr1-039",-0.346659534560111
"chr1-040",-0.345374158940151
"chr1-041",-0.387399619965006
"chr1-042",-0.151981926981333
"chr1-043",0.1983044950172
"chr1-044",0.178732132479809
"chr1-045",0.229771540259105
"chr1-046",0.212109793536817
"chr1-047",0.145142798401314
"chr1-048",0.160841444592677
"chr1-049",0.149209711166537
"chr1-050",0.119756129632574
"chr1-051",0.179073221737509
"chr1-052",0.324625640991452
"chr1-053",0.277612105910603
"chr1-054",0.22362260705353
"chr1-055",0.188947057382079
"chr1-056",0.138024074214007
"chr1-057",0.223060055696969
"chr1-058",0.16913409491041
"chr1-059",0.355116490253933
"chr1-060",0.34284442472059
"chr1-061",0.39478887603678
"chr1-062",0.249337954713097
"chr1-063",0.378890378550331
"chr1-064",0.422002425192555
"chr1-065",0.342948687782438
"chr1-066",0.201793543821787
"chr1-067",0.309301719703558
"chr1-068",0.403892847227164
"chr1-069",0.292928721088443
"chr1-070",0.427041384498055
"chr1-071",0.316281704650016
"chr1-072",0.362379881382558
"chr1-073",0.330118001753844
"chr1-074",0.347218476357847
"chr1-075",0.457497737025471
"chr1-076",0.440242820450494
"chr1-077",0.652414181649107
"chr1-078",0.394925318467075
"chr1-079",0.314050119407005
"chr1-080",0.172821566980498
"chr1-081",0.231342935909488
"chr1-082",0.407597596869208
"chr1-083",0.476259275599938
"chr1-084",0.481940184125221
"chr1-085",0.464078682539951
"chr1-086",0.473777321594126
"chr1-087",0.43839795177782
"chr1-088",0.381491464357456
"chr1-089",0.280463855043353
"chr1-090",0.375518189174159
"chr1-091",0.467259613499253
"chr1-092",0.341615362815654
"chr1-093",0.354121053356362
"chr1-094",0.346180889878751
"chr1-095",0.273233923621429
"chr1-096",0.153228436476254
"chr1-097",0.0781400933447256
"chr1-098",0.157750807322904
"chr1-099",0.12088455945784
"chr1-100",0.209170620931711
"chr1-101",0.229159917539725
"chr1-102",0.343320557495626
"chr1-103",0.379692018697552
"chr1-104",0.10886051317013
"chr1-105",0.151158156344839
"chr1-106",0.158556952339862
"chr1-107",0.0869835352956
"chr1-108",0.102717050269522
"chr1-109",0.236214987305083
"chr1-110",0.162247003662433
"chr1-111",0.0791888211060485
"chr1-112",0.0239809190581347
"chr1-113",0.201767183628796
"chr1-114",0.0650128624175628
"chr1-115",-0.00879835369286257
"chr1-116",0.0527326457278492
"chr1-117",0.00372177811110686
"chr1-118",0.137792523452315
"chr1-119",0.0968542046645643
"chr1-120",0.0912640100871552
"chr1-121",0.0960758408046247
"chr1-122",0.11446284434982
"chr1-123",0.12585413818878
"chr1-124",0.128695985081684
"chr1-125",0.129700017402646
"chr1-126",0.117394094399771
"chr1-127",-0.0167290032065668
"chr1-128",0.0996278240511412
"chr1-129",0.055546622443276
"chr1-130",0.169486385163098
"chr1-131",0.10885502928833
"chr1-132",-0.0324258079967968
"chr1-133",-0.00996232043651969
"chr1-134",0.190192726328864
"chr1-135",0.189631762507817
