"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,1475000,14,-0.994424087613987
"2","Sample.1","chr1",1525000,10475000,135,-0.414124087613987
"3","Sample.1","chr1",10550000,55025000,567,-0.0907240876139872
"4","Sample.1","chr1",55125000,248923211,1224,0.153675912386013
"5","Sample.1","chr10",105000,133620233,1029,0.167275912386013
"6","Sample.1","chr11",155000,79575000,707,-0.0846240876139872
"7","Sample.1","chr11",80275000,117700000,202,0.188275912386013
"8","Sample.1","chr11",117775000,125875000,107,-0.0631240876139872
"9","Sample.1","chr11",125925000,134988311,81,-0.361024087613987
"10","Sample.1","chr12",80000,8625000,106,-0.323824087613987
"11","Sample.1","chr12",8725000,132775000,923,0.0160759123860128
"12","Sample.1","chr12",132825000,133207655,8,-0.304124087613987
"13","Sample.1","chr13",18729053,21725000,30,0.147375912386013
"14","Sample.1","chr13",21850000,37100000,115,0.419675912386013
"15","Sample.1","chr13",37350000,66625000,137,-0.258124087613987
"16","Sample.1","chr13",67075000,110425000,165,0.553475912386013
"17","Sample.1","chr13",110475000,114327164,64,0.338575912386013
"18","Sample.1","chr14",19855857,37475000,117,0.190075912386013
"19","Sample.1","chr14",37575000,38525000,5,-0.205324087613987
"20","Sample.1","chr14",38950000,57150000,91,0.0392759123860128
"21","Sample.1","chr14",57300000,106841859,478,-0.332724087613987
"22","Sample.1","chr15",20232279,101840595,694,-0.0174240876139872
"23","Sample.1","chr16",55000,33865870,329,-0.409024087613987
"24","Sample.1","chr16",34892311,51275000,54,-0.0748240876139872
"25","Sample.1","chr16",51500000,90139173,384,-0.921924087613987
"26","Sample.1","chr17",130000,725000,10,0.117875912386013
"27","Sample.1","chr17",775000,10425000,145,-0.391924087613987
"28","Sample.1","chr17",10550000,16375000,36,0.678575912386013
"29","Sample.1","chr17",16425000,22631840,63,0.439875912386013
"30","Sample.1","chr17",27092990,40625000,149,0.102775912386013
"31","Sample.1","chr17",40700000,41425000,13,0.329375912386013
"32","Sample.1","chr17",41475000,68525000,289,0.127875912386013
"33","Sample.1","chr17",68625000,72050000,13,0.507875912386013
"34","Sample.1","chr17",72225000,83148721,187,0.0792759123860128
"35","Sample.1","chr18",130000,80231643,404,0.238875912386013
"36","Sample.1","chr19",180000,43775000,544,0.00587591238601282
"37","Sample.1","chr19",43850000,44450000,11,0.225275912386013
"38","Sample.1","chr19",44550000,58225000,234,-0.00592408761398718
"39","Sample.1","chr19",58275000,58578808,7,-0.545624087613987
"40","Sample.1","chr2",105000,17875000,157,-0.284424087613987
"41","Sample.1","chr2",18000000,156050000,856,-0.00852408761398718
"42","Sample.1","chr2",156350000,173800000,106,-0.254924087613987
"43","Sample.1","chr2",173975000,242116765,505,0.00457591238601282
"44","Sample.1","chr20",158168,52175000,426,0.266075912386013
"45","Sample.1","chr20",52425000,55300000,16,0.561175912386013
"46","Sample.1","chr20",56100000,64292084,117,0.288975912386013
"47","Sample.1","chr21",10569444,46674992,240,-0.281024087613987
"48","Sample.1","chr22",16557005,50754234,432,-0.0541240876139872
"49","Sample.1","chr3",230000,175525000,1031,0.122575912386013
"50","Sample.1","chr3",176375000,177850000,7,-0.235124087613987
"51","Sample.1","chr3",178075000,186850000,78,0.0105759123860128
"52","Sample.1","chr3",186925000,189275000,23,-0.808424087613987
"53","Sample.1","chr3",189475000,192250000,16,0.151575912386013
"54","Sample.1","chr3",192450000,198142780,70,-0.0820240876139872
"55","Sample.1","chr4",55000,92550000,499,0.130175912386013
"56","Sample.1","chr4",93300000,190061561,427,-0.243824087613987
"57","Sample.1","chr5",55000,15550000,130,0.00067591238601282
"58","Sample.1","chr5",15750000,50404904,130,0.274475912386013
"59","Sample.1","chr5",50825000,93425000,226,0.0765759123860128
"60","Sample.1","chr5",93575000,145200000,310,-0.283424087613987
"61","Sample.1","chr5",145850000,181364130,293,-0.0320240876139872
