"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,248923211,1463,-0.00039221814742077
"2","Sample.1","chr10",105000,133595233,829,0.00550778185257923
"3","Sample.1","chr11",180000,84600000,513,0.00740778185257923
"4","Sample.1","chr11",85000000,126800000,242,-0.677492218147421
"5","Sample.1","chr11",126950000,134988311,55,-0.0652922181474208
"6","Sample.1","chr12",105000,133182655,808,0.0254077818525792
"7","Sample.1","chr13",18704053,114327164,426,0.0175077818525792
"8","Sample.1","chr14",19855857,106841859,533,-0.00949221814742077
"9","Sample.1","chr15",20232279,101840595,551,-0.0225922181474208
"10","Sample.1","chr16",55000,90114173,513,-0.0147922181474208
"11","Sample.1","chr17",130000,32950000,224,0.0323077818525792
"12","Sample.1","chr17",33100000,34400000,8,-0.427092218147421
"13","Sample.1","chr17",34550000,83123721,381,0.0195077818525792
"14","Sample.1","chr18",105000,80231643,342,-0.0100922181474208
"15","Sample.1","chr19",180000,58553808,484,0.0832077818525792
"16","Sample.1","chr2",55000,242091765,1323,0.0145077818525792
"17","Sample.1","chr20",133168,64267084,418,-0.0568922181474208
"18","Sample.1","chr21",10569444,46649992,181,0.0402077818525792
"19","Sample.1","chr22",16657005,50754234,290,0.0100077818525792
"20","Sample.1","chr3",155000,93852787,454,0.0113077818525792
"21","Sample.1","chr3",94050000,176850000,423,-0.579592218147421
"22","Sample.1","chr3",177150000,198117780,156,0.0273077818525792
"23","Sample.1","chr4",55000,190061561,804,0.0552077818525792
"24","Sample.1","chr5",55000,181339130,915,0.000507781852579228
"25","Sample.1","chr6",180000,170622990,941,0.0224077818525792
"26","Sample.1","chr7",55000,159217987,862,0.0269077818525792
"27","Sample.1","chr8",180000,145039318,759,-0.0178922181474208
"28","Sample.1","chr9",205000,138167359,548,-0.00109221814742076
"29","Sample.1","chrX",2518744,155615448,446,1.02070778185258
"30","Sample.1","chrY",4518744,21219771,13,-2.80089221814742
