"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,248923211,1940,0.000484904518626879
"2","Sample.1","chr10",105000,133620233,1029,0.00528490451862688
"3","Sample.1","chr11",155000,134988311,1097,0.00808490451862688
"4","Sample.1","chr12",80000,133207655,1037,0.0251849045186269
"5","Sample.1","chr13",18729053,114327164,511,0.0108849045186269
"6","Sample.1","chr14",19855857,106841859,691,-0.000615095481373125
"7","Sample.1","chr15",20232279,24900000,15,0.0426849045186269
"8","Sample.1","chr15",25000000,25225000,5,-0.243515095481373
"9","Sample.1","chr15",25325000,101840595,674,0.00618490451862688
"10","Sample.1","chr16",55000,90139173,767,0.0267849045186269
"11","Sample.1","chr17",130000,83148721,905,0.00838490451862688
"12","Sample.1","chr18",130000,80231643,404,0.0296849045186269
"13","Sample.1","chr19",180000,58578808,796,0.0226849045186269
"14","Sample.1","chr2",105000,242116765,1624,0.00898490451862688
"15","Sample.1","chr20",158168,64292084,559,0.0220849045186269
"16","Sample.1","chr21",10569444,46674992,240,0.0376849045186269
"17","Sample.1","chr22",16557005,50754234,432,0.0202849045186269
"18","Sample.1","chr3",230000,198142780,1225,0.00148490451862688
"19","Sample.1","chr4",55000,190061561,926,0.000584904518626875
"20","Sample.1","chr5",55000,181364130,1089,-0.000515095481373122
"21","Sample.1","chr6",155000,32375000,322,-0.0309150954813731
"22","Sample.1","chr6",32450000,32675000,5,-0.606215095481373
"23","Sample.1","chr6",32725000,170647990,840,-0.0361150954813731
"24","Sample.1","chr7",55000,159242987,1049,-0.0165150954813731
"25","Sample.1","chr8",205000,109625000,669,-0.00611509548137312
"26","Sample.1","chr8",109800000,113925000,7,-0.214415095481373
"27","Sample.1","chr8",114675000,145039318,255,0.00658490451862688
"28","Sample.1","chr9",130000,138192359,673,0.00138490451862688
"29","Sample.1","chrX",2518744,155640448,478,0.448984904518627
"30","Sample.1","chrY",4518744,21244771,13,-3.91101509548137
