"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,47500000,51,-0.0294,0.1621,-0.001,0.0708,2.0289419760423e-31,45500000,49500000
"Sample.1","chr1",48500000,248473211,181,0.2009,0.1062,0.2133,0.1129,NA,NA,NA
"Sample.1","chr10",505000,133345233,133,0.0991,0.1289,0.1064,0.1394,NA,NA,NA
"Sample.1","chr11",530000,79500000,74,-6e-04,0.1193,0.0169,0.1062,5.20567765382077e-38,78500000,80500000
"Sample.1","chr11",80500000,116500000,36,0.3211,0.1221,0.3197,0.1455,1.86633433530153e-08,113500000,116500000
"Sample.1","chr11",117500000,125500000,9,0.0596,0.0742,0.0543,0.0591,4.13321012302231e-17,125500000,125500000
"Sample.1","chr11",126500000,134538311,9,-0.1967,0.0526,-0.1876,0.0601,NA,NA,NA
"Sample.1","chr12",505000,7542325,9,-0.5104,0.069,-0.5049,0.0617,8.4951961674115e-39,7542325,7542325
"Sample.1","chr12",8500000,133132655,124,0.057,0.126,0.0664,0.1263,NA,NA,NA
"Sample.1","chr13",18704053,36500000,19,0.3681,0.1764,0.3811,0.1389,6.50164645462744e-54,35500000,36500000
"Sample.1","chr13",37500000,66500000,30,-0.2445,0.0999,-0.247,0.1063,1.95925750122402e-289,66500000,66500000
"Sample.1","chr13",67500000,109500000,42,0.6446,0.1046,0.6514,0.1098,2.42394832478825e-15,108500000,109500000
"Sample.1","chr13",110500000,114177164,7,0.3038,0.0709,0.2954,0.0361,NA,NA,NA
"Sample.1","chr14",19187179,34500000,17,0.2687,0.1332,0.269,0.123,9.57484330388987e-08,30500000,37500000
"Sample.1","chr14",35500000,56500000,22,0.0361,0.1159,0.0512,0.11,2.47096867997424e-30,55500000,57500000
"Sample.1","chr14",57500000,106441859,50,-0.3328,0.1261,-0.3553,0.123,NA,NA,NA
"Sample.1","chr15",20232279,101490595,86,-0.1069,0.1112,-0.1036,0.141,NA,NA,NA
"Sample.1","chr16",505000,5500000,6,-0.5976,0.07,-0.5996,0.0971,4.56528291837017e-07,5500000,7500000
"Sample.1","chr16",6500000,31500000,27,-0.3914,0.085,-0.4061,0.0587,7.5931198849063e-22,31500000,32607298
"Sample.1","chr16",32607298,51500000,11,-0.0582,0.1166,-0.0416,0.1534,5.80774648735321e-32,51500000,51500000
"Sample.1","chr16",52500000,90114173,38,-0.555,0.1226,-0.5825,0.1327,NA,NA,NA
"Sample.1","chr17",254094,9500000,11,-0.4115,0.1855,-0.4917,0.0372,2.3937158201087e-37,9500000,9500000
"Sample.1","chr17",10500000,22426545,13,0.5557,0.1858,0.54,0.1639,1.70770486810153e-19,20500000,26967990
"Sample.1","chr17",26967990,67500000,42,0.1459,0.1206,0.1141,0.1018,3.1893453339538e-11,65500000,67500000
"Sample.1","chr17",68500000,72500000,5,0.5542,0.1372,0.609,0.1427,7.8498871066528e-15,72500000,72500000
"Sample.1","chr17",73500000,83123721,12,0.0434,0.1166,0.0447,0.1178,NA,NA,NA
"Sample.1","chr18",505000,80131643,76,0.2995,0.1266,0.2864,0.1376,NA,NA,NA
"Sample.1","chr19",530000,58303808,57,-0.1176,0.0717,-0.1257,0.057,NA,NA,NA
"Sample.1","chr2",505000,155500000,155,0.1113,0.1227,0.1078,0.1271,6.05600396164735e-29,153500000,155500000
"Sample.1","chr2",156500000,173500000,18,-0.2314,0.0807,-0.1997,0.0842,6.10524388403802e-24,172500000,175500000
"Sample.1","chr2",174500000,242091765,68,0.0545,0.1084,0.0735,0.0828,NA,NA,NA
"Sample.1","chr20",533168,30256738,28,0.0324,0.1195,0.0457,0.115,3.50795674340403e-25,25500000,30256738
"Sample.1","chr20",31580813,61500000,31,0.3267,0.0924,0.3108,0.0691,1.09592516059426e-06,61500000,61500000
"Sample.1","chr20",62500000,64167084,3,0.0342,0.0403,0.0394,0.0478,NA,NA,NA
"Sample.1","chr21",5088123,40500000,34,-0.087,0.1388,-0.0913,0.14,0.000915564301755794,32500000,41292146
"Sample.1","chr21",41292146,46349992,8,-0.2926,0.0735,-0.2812,0.0386,NA,NA,NA
"Sample.1","chr22",15716995,50391917,38,-0.1283,0.1201,-0.1286,0.0996,NA,NA,NA
"Sample.1","chr3",505000,198117780,194,0.2429,0.1309,0.2578,0.1267,NA,NA,NA
"Sample.1","chr4",505000,10500000,12,0.023,0.0793,0.0185,0.0968,9.15694919969964e-18,10500000,11500000
"Sample.1","chr4",11500000,91500000,79,0.3043,0.1035,0.2868,0.099,5.51809242269807e-63,89500000,92500000
