"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,114500000,117,-0.2306,0.048,-0.2339,0.0442,0,114500000,114500000
"Sample.1","chr1",115500000,207500000,72,0.0697,0.0541,0.0642,0.0616,6.27857097737608e-34,205500000,209500000
"Sample.1","chr1",208500000,248473211,43,0.197,0.0515,0.1969,0.0485,NA,NA,NA
"Sample.1","chr10",505000,133345233,133,0.0474,0.0482,0.0403,0.0462,NA,NA,NA
"Sample.1","chr11",530000,10500000,11,-0.3233,0.0462,-0.3378,0.033,1.71299015099302e-262,10500000,10500000
"Sample.1","chr11",11500000,25000000,14,0.3158,0.047,0.3225,0.0296,1.72190949990067e-41,25000000,25000000
"Sample.1","chr11",26500000,84500000,54,0.0478,0.069,0.0499,0.0408,5.80170656340798e-208,84500000,84500000
"Sample.1","chr11",85500000,134538311,49,-0.3228,0.0508,-0.3241,0.0385,NA,NA,NA
"Sample.1","chr12",505000,133132655,133,0.0773,0.0497,0.0712,0.0501,NA,NA,NA
"Sample.1","chr13",18704053,38500000,21,0.0803,0.0479,0.0719,0.0459,5.93395698238914e-53,38500000,38500000
"Sample.1","chr13",39500000,50500000,12,-0.2675,0.0834,-0.2871,0.0711,2.40774111479655e-30,50500000,50500000
"Sample.1","chr13",51500000,73500000,23,0.0995,0.0918,0.0859,0.0608,3.90726272719023e-23,71500000,74500000
"Sample.1","chr13",74500000,97500000,23,0.3522,0.0763,0.348,0.0739,2.74706649196153e-07,96500000,103500000
"Sample.1","chr13",98500000,114177164,19,0.1708,0.129,0.1077,0.0604,NA,NA,NA
"Sample.1","chr14",19187179,106441859,89,0.09,0.0611,0.0899,0.0488,NA,NA,NA
"Sample.1","chr15",20232279,78500000,62,0.0695,0.0612,0.0639,0.0655,2.94173646911937e-21,76500000,79500000
"Sample.1","chr15",79500000,101490595,24,0.2149,0.0621,0.201,0.0544,NA,NA,NA
"Sample.1","chr16",505000,33721206,35,0.032,0.0657,0.0325,0.0533,0.00149855420277207,29500000,34144665
"Sample.1","chr16",34144665,35422504,3,-0.1218,0.0664,-0.139,0.0576,6.83554174595523e-16,35422504,35422504
"Sample.1","chr16",46690341,90114173,44,-0.3358,0.0412,-0.3337,0.0391,NA,NA,NA
"Sample.1","chr17",254094,9500000,11,-0.0395,0.0941,0.0011,0.0274,5.54160225016712e-41,9500000,9500000
"Sample.1","chr17",10500000,21397925,12,0.484,0.0943,0.4878,0.1399,2.72320946909685e-68,21397925,21397925
"Sample.1","chr17",22426545,76500000,52,0.0265,0.0783,0.0263,0.0457,1.12676122710427e-29,75500000,76500000
"Sample.1","chr17",77500000,83123721,8,-0.3091,0.0612,-0.3246,0.05,NA,NA,NA
"Sample.1","chr18",505000,80131643,76,0.0963,0.0557,0.0908,0.0537,NA,NA,NA
"Sample.1","chr19",530000,14500000,15,0.1295,0.0324,0.1349,0.0197,3.78941820729293e-21,13500000,15500000
"Sample.1","chr19",15500000,42500000,26,-0.0085,0.0493,-0.0025,0.0445,3.80532524437137e-05,41500000,51500000
"Sample.1","chr19",43500000,58303808,16,-0.1787,0.1752,-0.1256,0.19,NA,NA,NA
"Sample.1","chr2",505000,242091765,241,0.0695,0.0638,0.0755,0.0473,NA,NA,NA
"Sample.1","chr20",533168,17500000,18,-0.1724,0.1805,-0.2235,0.1692,9.27189340398706e-13,11500000,17500000
"Sample.1","chr20",18500000,56500000,36,0.069,0.0485,0.0542,0.0371,6.55811523000348e-89,56500000,56500000
"Sample.1","chr20",57500000,64167084,8,-0.3108,0.05,-0.3238,0.027,NA,NA,NA
"Sample.1","chr21",5088123,46349992,42,0.0663,0.0683,0.0595,0.0756,NA,NA,NA
"Sample.1","chr22",15716995,30500000,18,0.0104,0.065,0.0179,0.0384,1.46647074174073e-34,28500000,30500000
"Sample.1","chr22",31500000,50391917,20,-0.1898,0.0304,-0.1956,0.0372,NA,NA,NA
