"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,38500000,42,-0.3328,0.0839,-0.3346,0.0567,1.10354291706472e-139,38500000,38500000
"Sample.1","chr1",39500000,54500000,16,0.2274,0.0483,0.2171,0.046,1.99310355763237e-09,53500000,58500000
"Sample.1","chr1",55500000,91500000,37,0.3976,0.0995,0.391,0.1036,2.78512432881392e-36,90500000,92500000
"Sample.1","chr1",92500000,156500000,43,0.1261,0.0897,0.1175,0.0858,3.88651652982295e-39,154500000,157500000
"Sample.1","chr1",157500000,199500000,43,0.3722,0.0812,0.3664,0.0985,6.04824896479948e-07,194500000,200500000
"Sample.1","chr1",200500000,208500000,9,0.2107,0.0675,0.2119,0.0487,1.12503408272898e-129,208500000,208500000
"Sample.1","chr1",209500000,248473211,42,-0.3067,0.0564,-0.3063,0.0518,NA,NA,NA
"Sample.1","chr10",505000,73500000,71,0.082,0.0792,0.0654,0.0775,1.21680172481245e-218,73500000,73500000
"Sample.1","chr10",74500000,133345233,62,-0.3292,0.0696,-0.3331,0.0477,NA,NA,NA
"Sample.1","chr11",530000,134538311,128,0.0944,0.0684,0.092,0.0702,NA,NA,NA
"Sample.1","chr12",505000,133132655,133,0.1017,0.0834,0.0964,0.0861,NA,NA,NA
"Sample.1","chr13",18704053,47500000,30,0.0967,0.0661,0.11,0.0579,2.31085009205947e-73,47500000,47500000
"Sample.1","chr13",48500000,62500000,15,-0.3087,0.0796,-0.3183,0.0762,3.34855474436391e-101,62500000,62500000
"Sample.1","chr13",63500000,114177164,53,0.159,0.0734,0.1467,0.0748,NA,NA,NA
"Sample.1","chr14",19187179,70500000,53,0.1063,0.101,0.0911,0.0945,4.77704924661293e-62,70500000,70500000
"Sample.1","chr14",71500000,89500000,19,-0.3179,0.0735,-0.3292,0.0754,1.11276002412243e-83,89500000,89500000
"Sample.1","chr14",90500000,106441859,17,0.0556,0.0328,0.0574,0.0394,NA,NA,NA
"Sample.1","chr15",20232279,22679121,5,-0.3148,0.1911,-0.3392,0.1733,2.32965885516765e-27,22068372,22679121
"Sample.1","chr15",23113437,101490595,81,0.0622,0.0697,0.056,0.0628,NA,NA,NA
"Sample.1","chr16",505000,47500000,40,-0.0168,0.0571,-0.0192,0.0519,9.29183228924656e-50,47500000,49500000
"Sample.1","chr16",48500000,90114173,42,-0.2993,0.105,-0.3023,0.0776,NA,NA,NA
"Sample.1","chr17",254094,83123721,83,0.025,0.0576,0.0118,0.0577,NA,NA,NA
"Sample.1","chr18",505000,80131643,76,0.1269,0.0807,0.1192,0.0926,NA,NA,NA
"Sample.1","chr19",530000,33500000,32,-0.0418,0.0577,-0.0471,0.0484,4.78882223250068e-110,33500000,33500000
"Sample.1","chr19",34500000,58303808,25,-0.4078,0.0663,-0.4124,0.0386,NA,NA,NA
"Sample.1","chr2",505000,43500000,45,-0.3024,0.0609,-0.2909,0.0546,3.45501090089091e-20,43500000,47500000
"Sample.1","chr2",44500000,49500000,6,-0.8553,0.5455,-0.8025,0.6906,3.95856058368258e-33,45500000,49500000
"Sample.1","chr2",50500000,242091765,190,-0.2896,0.0681,-0.288,0.0643,NA,NA,NA
"Sample.1","chr20",533168,64167084,62,0.0616,0.0723,0.058,0.0754,NA,NA,NA
"Sample.1","chr21",5088123,13482904,7,-0.0046,0.0993,0.0448,0.0323,2.76326676831911e-07,13482904,14500000
"Sample.1","chr21",14500000,28500000,15,0.2277,0.089,0.2342,0.1036,2.99383140016843e-10,25500000,29500000
"Sample.1","chr21",29500000,46349992,20,0.0638,0.0557,0.0602,0.0654,NA,NA,NA
"Sample.1","chr22",15716995,50391917,38,0.0086,0.0527,0.0112,0.0443,NA,NA,NA
"Sample.1","chr3",505000,198117780,194,0.1007,0.0791,0.1021,0.0834,NA,NA,NA
"Sample.1","chr4",505000,190061561,190,0.136,0.0828,0.1297,0.0782,NA,NA,NA
"Sample.1","chr5",505000,181239130,179,0.1269,0.0806,0.1237,0.0697,NA,NA,NA
"Sample.1","chr6",530000,170372990,167,0.0697,0.08,0.069,0.0738,NA,NA,NA
"Sample.1","chr7",123923,159167987,156,-0.353,0.0804,-0.3396,0.0715,NA,NA,NA
"Sample.1","chr8",530000,145039318,147,0.0808,0.0742,0.0781,0.0702,NA,NA,NA
"Sample.1","chr9",505000,138167359,114,0.0697,0.0893,0.0538,0.0844,NA,NA,NA
"Sample.1","chrX",2568744,155515448,137,0.561,0.1044,0.545,0.0974,NA,NA,NA
"Sample.1","chrY",2568744,24239248,16,-3.152,1.2472,-3.4193,0.9914,NA,NA,NA
