"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205128000076_R04C01","chr1",93709,2717110,41,18.7777971725805,8.02888634044722e-76,0.192,0.207
"2","205128000076_R04C01","chr1",2775000,249220311,2408,NA,NA,-0.014,-0.015
"3","205128000076_R04C01","chr10",80000,135462374,1342,NA,NA,-0.014,-0.013
"4","205128000076_R04C01","chr11",130000,54922103,500,10.1937956187415,3.99367337984248e-22,-0.016,-0.023
"5","205128000076_R04C01","chr11",55275000,56725000,12,9.7385349633521,4.52213714195363e-20,-0.34,-0.326
"6","205128000076_R04C01","chr11",56950000,134898258,865,NA,NA,-0.018,-0.011
"7","205128000076_R04C01","chr12",172870,133795948,1328,NA,NA,0.002,0.007
"8","205128000076_R04C01","chr13",19110000,115079939,710,NA,NA,-0.04,-0.032
"9","205128000076_R04C01","chr14",19300000,107269770,877,NA,NA,-0.012,-0.004
"10","205128000076_R04C01","chr15",20225000,102435696,925,NA,NA,0.001,0.001
"11","205128000076_R04C01","chr16",80000,90222377,934,NA,NA,0.057,0.073
"12","205128000076_R04C01","chr17",25000,81122605,1094,NA,NA,0.06,0.066
"13","205128000076_R04C01","chr18",30000,78008624,552,NA,NA,-0.008,-0.003
"14","205128000076_R04C01","chr19",180000,59084492,890,NA,NA,0.126,0.14
"15","205128000076_R04C01","chr2",30000,243051238,2146,NA,NA,-0.039,-0.029
"16","205128000076_R04C01","chr20",130000,62932760,699,NA,NA,0.029,0.032
"17","205128000076_R04C01","chr21",10798948,48084948,316,NA,NA,0.017,0.031
"18","205128000076_R04C01","chr22",16373925,51222283,517,NA,NA,0.081,0.083
"19","205128000076_R04C01","chr3",155000,197881215,1681,NA,NA,-0.046,-0.037
"20","205128000076_R04C01","chr4",55000,3525000,62,12.9190081704194,1.24371768153014e-35,0.142,0.154
"21","205128000076_R04C01","chr4",3575000,190972138,1197,NA,NA,-0.068,-0.069
"22","205128000076_R04C01","chr5",55000,180777630,1474,NA,NA,-0.053,-0.056
"23","205128000076_R04C01","chr6",130000,170977534,1539,NA,NA,-0.06,-0.056
"24","205128000076_R04C01","chr7",55000,159039332,1422,NA,NA,-0.025,-0.018
"25","205128000076_R04C01","chr8",105000,225000,2,8.43595575929376,6.54214863304673e-15,0.161,0.152
"26","205128000076_R04C01","chr8",275000,143325000,1209,11.6906584614229,4.43563400548564e-29,-0.054,-0.055
"27","205128000076_R04C01","chr8",143375000,146277011,55,NA,NA,0.153,0.169
"28","205128000076_R04C01","chr9",80000,141076716,929,NA,NA,0.008,0.007
