"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205128000013_R03C01","chr1",93709,249220311,2449,NA,NA,-0.008,-0.009
"2","205128000013_R03C01","chr10",80000,135462374,1342,NA,NA,-0.001,-0.002
"3","205128000013_R03C01","chr11",130000,134898258,1377,NA,NA,-0.015,-0.017
"4","205128000013_R03C01","chr12",172870,133795948,1328,NA,NA,0.017,0.014
"5","205128000013_R03C01","chr13",19110000,115079939,710,NA,NA,0.002,0.007
"6","205128000013_R03C01","chr14",19300000,107269770,877,NA,NA,0.006,0.004
"7","205128000013_R03C01","chr15",20225000,102435696,925,NA,NA,0.001,0
"8","205128000013_R03C01","chr16",80000,90222377,934,NA,NA,0.025,0.026
"9","205128000013_R03C01","chr17",25000,81122605,1094,NA,NA,0.023,0.019
"10","205128000013_R03C01","chr18",30000,78008624,552,NA,NA,0.022,0.02
"11","205128000013_R03C01","chr19",180000,59084492,890,NA,NA,0.044,0.047
"12","205128000013_R03C01","chr2",30000,243051238,2146,NA,NA,-0.007,-0.005
"13","205128000013_R03C01","chr20",130000,62932760,699,NA,NA,0.012,0.006
"14","205128000013_R03C01","chr21",10798948,48084948,316,NA,NA,0.031,0.035
"15","205128000013_R03C01","chr22",16373925,51222283,517,NA,NA,0.009,0.018
"16","205128000013_R03C01","chr3",155000,197881215,1681,NA,NA,-0.007,-0.011
"17","205128000013_R03C01","chr4",55000,190972138,1259,NA,NA,-0.004,0.001
"18","205128000013_R03C01","chr5",55000,180777630,1474,NA,NA,-0.018,-0.019
"19","205128000013_R03C01","chr6",130000,170977534,1539,NA,NA,-0.022,-0.019
"20","205128000013_R03C01","chr7",55000,159039332,1422,NA,NA,-0.009,-0.006
"21","205128000013_R03C01","chr8",105000,146277011,1266,NA,NA,-0.012,-0.012
"22","205128000013_R03C01","chr9",80000,141076716,929,NA,NA,-0.009,-0.014
