"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",742994,1450000,7,-0.254043975159593
"2","Sample.1","chr1",1550000,248923211,1456,0.226656024840407
"3","Sample.1","chr10",105000,133595233,829,-0.0194439751595931
"4","Sample.1","chr11",180000,9050000,77,0.0074560248404069
"5","Sample.1","chr11",9150000,50510674,213,-0.319843975159593
"6","Sample.1","chr11",55062537,56900000,8,0.527256024840407
"7","Sample.1","chr11",57150000,79300000,202,0.164656024840407
"8","Sample.1","chr11",79750000,115550000,153,0.439456024840407
"9","Sample.1","chr11",115650000,134988311,157,0.119256024840407
"10","Sample.1","chr12",105000,8850000,76,-0.392443975159593
"11","Sample.1","chr12",8950000,133182655,732,0.0125560248404069
"12","Sample.1","chr13",18704053,37050000,117,0.272056024840407
"13","Sample.1","chr13",37350000,66450000,126,-0.296143975159593
"14","Sample.1","chr13",66750000,114327164,183,0.456156024840407
"15","Sample.1","chr14",19855857,26650000,49,0.202756024840407
"16","Sample.1","chr14",27200000,29450000,6,0.567856024840407
"17","Sample.1","chr14",29750000,37350000,43,0.195656024840407
"18","Sample.1","chr14",37550000,38700000,6,-0.250143975159593
"19","Sample.1","chr14",39150000,57250000,76,0.0448560248404069
"20","Sample.1","chr14",57400000,106841859,353,-0.393643975159593
"21","Sample.1","chr15",20232279,101840595,551,-0.349443975159593
"22","Sample.1","chr16",55000,34892311,220,-0.505443975159593
"23","Sample.1","chr16",35350000,51200000,39,0.141456024840407
"24","Sample.1","chr16",51450000,59900000,58,-0.433543975159593
"25","Sample.1","chr16",61050000,83000000,130,-0.122543975159593
"26","Sample.1","chr16",83250000,84550000,11,-0.365143975159593
"27","Sample.1","chr16",84650000,90114173,55,-0.975243975159593
"28","Sample.1","chr17",130000,750000,7,0.0535560248404069
"29","Sample.1","chr17",850000,10400000,90,-0.457843975159593
"30","Sample.1","chr17",10550000,22631840,76,0.493956024840407
"31","Sample.1","chr17",27067990,68350000,314,0.155956024840407
"32","Sample.1","chr17",68450000,72450000,21,0.470056024840407
"33","Sample.1","chr17",72550000,83123721,105,0.128056024840407
"34","Sample.1","chr18",105000,62950000,270,0.230856024840407
"35","Sample.1","chr18",63050000,67350000,14,0.498256024840407
"36","Sample.1","chr18",67800000,80231643,58,0.0292560248404069
"37","Sample.1","chr19",180000,58553808,484,-0.0571439751595931
"38","Sample.1","chr2",55000,156350000,827,0.0151560248404069
"39","Sample.1","chr2",156600000,173750000,102,-0.288043975159593
"40","Sample.1","chr2",173950000,242091765,394,0.0498560248404069
"41","Sample.1","chr20",133168,64267084,418,0.176756024840407
"42","Sample.1","chr21",10569444,46649992,181,0.0129560248404069
"43","Sample.1","chr22",16657005,50754234,290,-0.0843439751595931
"44","Sample.1","chr3",155000,186850000,946,0.194856024840407
"45","Sample.1","chr3",186950000,189250000,20,-0.320243975159593
"46","Sample.1","chr3",189450000,192200000,16,0.429056024840407
"47","Sample.1","chr3",192450000,198117780,51,0.115356024840407
"48","Sample.1","chr4",55000,190061561,804,0.168356024840407
"49","Sample.1","chr5",55000,108050000,480,0.311356024840407
"50","Sample.1","chr5",108500000,181339130,435,0.0095560248404069
"51","Sample.1","chr6",180000,15100000,115,-1.14294397515959
"52","Sample.1","chr6",15250000,57876944,303,-0.384243975159593
"53","Sample.1","chr6",60793482,85250000,71,0.324756024840407
"54","Sample.1","chr6",85450000,116350000,125,-0.339643975159593
"55","Sample.1","chr6",116450000,170622990,327,0.276256024840407
"56","Sample.1","chr7",55000,69300000,370,-0.0346439751595931
"57","Sample.1","chr7",69550000,70750000,7,0.255456024840407
"58","Sample.1","chr7",70950000,76450000,32,-0.0822439751595931
"59","Sample.1","chr7",76850000,159217987,453,0.201056024840407
"60","Sample.1","chr8",180000,145039318,759,-0.0068439751595931
"61","Sample.1","chr9",205000,950000,6,-1.17094397515959
"62","Sample.1","chr9",1250000,6800000,28,-0.323743975159593
"63","Sample.1","chr9",7100000,17150000,24,0.130956024840407
"64","Sample.1","chr9",17950000,21450000,13,-0.351443975159593
"65","Sample.1","chr9",21700000,138167359,477,-0.0287439751595931
"66","Sample.1","chrX",2518744,42300000,132,-0.370543975159593
"67","Sample.1","chrX",43150000,63081271,68,1.22325602484041
"68","Sample.1","chrX",63950000,137650000,193,-0.415543975159593
"69","Sample.1","chrX",138250000,152850000,35,1.25385602484041
"70","Sample.1","chrX",152950000,154600000,14,0.888256024840407
"71","Sample.1","chrX",154750000,155615448,4,1.21515602484041
"72","Sample.1","chrY",4518744,21219771,13,-3.37334397515959
