"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",667994,12637500,139,-0.1749,0.1643,-0.1253,0.1457,1.64776284633845e-09,12300000,13537500
"Sample.1","chr1",12750000,14887500,14,-0.4898,0.2095,-0.508,0.2894,8.50993390276748e-44,14662500,15037500
"Sample.1","chr1",14962500,248898211,1571,-0.0689,0.1632,-0.0517,0.1606,NA,NA,NA
"Sample.1","chr10",42500,133632733,951,-0.0646,0.1675,-0.0488,0.1553,NA,NA,NA
"Sample.1","chr11",142500,135000811,959,-0.0314,0.1532,-0.0099,0.1471,NA,NA,NA
"Sample.1","chr12",80000,133195155,942,-0.0248,0.174,-0.0175,0.1498,NA,NA,NA
"Sample.1","chr13",18654053,114327164,479,-0.0647,0.1702,-0.0511,0.1536,NA,NA,NA
"Sample.1","chr14",19106322,106841859,622,-0.0598,0.1514,-0.0397,0.1406,NA,NA,NA
"Sample.1","chr15",20050127,85762500,526,-0.232,0.2247,-0.2088,0.2429,9.6997771567174e-50,85537500,85762500
"Sample.1","chr15",85950000,88087500,8,-0.7743,0.189,-0.7021,0.1509,1.09076393704699e-24,88087500,88087500
"Sample.1","chr15",88312500,101878095,119,-0.0914,0.1749,-0.0982,0.1997,NA,NA,NA
"Sample.1","chr16",42500,90151673,640,-0.1836,0.2296,-0.136,0.2177,NA,NA,NA
"Sample.1","chr17",142500,83136221,766,-0.0224,0.1499,-0.0026,0.1303,NA,NA,NA
"Sample.1","chr18",42500,80219143,393,-0.0637,0.1568,-0.054,0.1392,NA,NA,NA
"Sample.1","chr19",180000,58553808,623,-0.1173,0.2121,-0.1012,0.2216,NA,NA,NA
"Sample.1","chr2",80000,242104265,1491,-0.1646,0.2341,-0.1371,0.2256,NA,NA,NA
"Sample.1","chr20",145668,64267084,505,-0.0654,0.1569,-0.0429,0.1471,NA,NA,NA
"Sample.1","chr21",5055000,46674992,225,-0.0069,0.1577,0.0021,0.1586,NA,NA,NA
"Sample.1","chr22",15452159,50754234,358,0.0036,0.1311,0.0207,0.1128,NA,NA,NA
"Sample.1","chr3",267500,198155280,1150,-0.034,0.1537,-0.0207,0.1437,NA,NA,NA
"Sample.1","chr4",42500,69300000,338,-0.0287,0.1618,-0.0095,0.1514,8.54530572345384e-12,68850000,70050000
"Sample.1","chr4",69787500,70612500,6,0.4758,0.276,0.5226,0.2763,4.76419954469692e-12,70387500,70762500
"Sample.1","chr4",70687500,190049061,544,-0.0344,0.1739,-0.0231,0.1321,NA,NA,NA
"Sample.1","chr5",42500,37275000,197,-0.3391,0.2197,-0.3527,0.2249,3.72709217216799e-96,36262500,37725000
"Sample.1","chr5",37387500,181339130,834,-0.05,0.16,-0.0253,0.1532,NA,NA,NA
"Sample.1","chr6",142500,170647990,1067,-0.0295,0.1758,-0.0236,0.1611,NA,NA,NA
"Sample.1","chr7",42500,159242987,998,-0.0257,0.1524,-0.0088,0.14,NA,NA,NA
"Sample.1","chr8",180000,145026818,864,-0.069,0.1712,-0.0497,0.1583,NA,NA,NA
"Sample.1","chr9",117500,138204859,627,-0.0401,0.1499,-0.0246,0.149,NA,NA,NA
"Sample.1","chrX",2493744,31125000,103,0.8381,0.266,0.8045,0.1887,2.04821439670187e-11,30712500,32775000
"Sample.1","chrX",31350000,34500000,5,1.8393,0.8705,1.4807,0.6612,2.74652964768933e-23,31950000,34500000
"Sample.1","chrX",35250000,155640448,369,0.8114,0.2175,0.7812,0.2039,NA,NA,NA
"Sample.1","chrY",4181244,24239248,15,-2.7217,1.0179,-2.9789,0.866,NA,NA,NA
