"","value"
"chr1-0001",0.0186515901807249
"chr1-0002",0.0220290221317369
"chr1-0003",0.0260261045982081
"chr1-0004",-0.0473928530291192
"chr1-0005",-0.00318601658763885
"chr1-0006",0.00878992327129257
"chr1-0007",-0.0197469528367744
"chr1-0008",0.00292117037457208
"chr1-0009",0.0178643316535762
"chr1-0010",-0.00778438798630629
"chr1-0011",-0.0818208334191187
"chr1-0012",0.0130972093256965
"chr1-0013",0.0665969006870534
"chr1-0014",0.0373951762540124
"chr1-0015",-0.0100594867231
"chr1-0016",-0.238570698813704
"chr1-0017",-0.10564438181732
"chr1-0018",-0.0357518151052052
"chr1-0019",-0.0231726101646694
"chr1-0020",-0.0188511983513057
"chr1-0021",-0.101222429485762
"chr1-0022",-0.022341509070726
"chr1-0023",-0.0606512233555904
"chr1-0024",-0.0501361798337969
"chr1-0025",-0.0337846403163358
"chr1-0026",-0.127421722446675
"chr1-0027",-0.0739102113875138
"chr1-0028",-0.103727766407468
"chr1-0029",-0.0351719657472654
"chr1-0030",-0.074387968303597
"chr1-0031",-0.0240586246595513
"chr1-0032",-0.0501258801440715
"chr1-0033",-0.0884685162032635
"chr1-0034",-0.0839036117592243
"chr1-0035",-0.0490851722832415
"chr1-0036",0.0124858089003776
"chr1-0037",-0.0383124330994699
"chr1-0038",-0.138576875821903
"chr1-0039",-0.01803840045029
"chr1-0040",-0.0688491407066487
"chr1-0041",-0.0380560551326183
"chr1-0042",-0.0124303216131183
"chr1-0043",-0.0875029067833497
"chr1-0044",-0.112198769974037
"chr1-0045",-0.033636518817689
"chr1-0046",-0.041469319964751
"chr1-0047",-0.28869068202537
"chr1-0048",-0.0304806373427878
"chr1-0049",-0.115621697530417
"chr1-0050",-0.0713956932943755
"chr1-0051",-0.1252728370822
"chr1-0052",-0.158545654126247
"chr1-0053",-0.178269552544091
"chr1-0054",0.0585644021528019
"chr1-0055",0.0286219762399855
"chr1-0056",-0.078501305294846
"chr1-0057",-0.107898695541745
"chr1-0058",-0.101682290995515
"chr1-0059",-0.0422478009931357
"chr1-0060",-0.0844290836486721
"chr1-0061",-0.0852614266775681
"chr1-0062",-0.0839470932469606
"chr1-0063",-0.0591563495090681
"chr1-0064",-0.125522598676949
"chr1-0065",-0.0398209562305786
"chr1-0066",0.106281722029428
"chr1-0067",-0.149768919115036
"chr1-0068",-0.274378855212847
"chr1-0069",-0.145148570065269
"chr1-0070",-0.0322805718030514
"chr1-0071",-0.11885041028473
"chr1-0072",-0.24284741061532
"chr1-0073",-0.119557032755397
"chr1-0074",-0.0831491921325413
"chr1-0075",-0.160718195906657
"chr1-0076",-0.0493303991923748
"chr1-0077",-0.0564927588265291
"chr1-0078",-0.0176521180343106
"chr1-0079",-0.0773003671875989
"chr1-0080",-0.0717991517512647
"chr1-0081",0.0318439270629174
"chr1-0082",0.0100326929709445
"chr1-0083",-0.0245257464008039
"chr1-0084",0.0183831892931079
"chr1-0085",0.00262213121707003
"chr1-0086",-0.0351893063113798
"chr1-0087",0.0743417232330212
"chr1-0088",-0.0320814229396053
"chr1-0089",0.0643311550933901
"chr1-0090",0.107395286535944
"chr1-0091",-0.150035597642483
"chr1-0092",-0.108399023848151
"chr1-0093",-0.0398175159260468
"chr1-0094",0.0304907222542708
"chr1-0095",-0.142513091095881
"chr1-0096",0.0556912095005448
"chr1-0097",-0.0613984590554268
"chr1-0098",-0.141734786113043
"chr1-0099",-0.327014664417376
"chr1-0100",-0.0442726990622867
"chr1-0101",-0.139387658705927
"chr1-0102",-0.0616330309268748
"chr1-0103",0.100590347295446
"chr1-0104",-0.0405101347209567
