"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,38625000,528,-0.489753752438966
"2","Sample.1","chr1",38750000,208300000,1094,0.218446247561034
"3","Sample.1","chr1",208500000,247350000,302,-0.490353752438966
"4","Sample.1","chr1",247425000,248525000,11,-0.856453752438966
"5","Sample.1","chr1",248675000,248923211,5,-0.409453752438966
"6","Sample.1","chr10",105000,80550000,574,-0.490253752438966
"7","Sample.1","chr10",80725000,86325000,16,-0.711153752438966
"8","Sample.1","chr10",86375000,133620233,439,-0.470453752438966
"9","Sample.1","chr11",155000,50535674,388,0.0021462475610341
"10","Sample.1","chr11",55087537,56700000,5,-0.430153752438966
"11","Sample.1","chr11",57000000,134988311,704,-0.0218537524389659
"12","Sample.1","chr12",80000,133207655,1037,0.0030462475610341
"13","Sample.1","chr13",18729053,47200000,220,0.0493462475610341
"14","Sample.1","chr13",47725000,61850000,58,-0.485953752438966
"15","Sample.1","chr13",63225000,114327164,233,0.0783462475610341
"16","Sample.1","chr14",19855857,71050000,344,0.0196462475610341
"17","Sample.1","chr14",71175000,90275000,133,-0.504953752438966
"18","Sample.1","chr14",90325000,106841859,214,-0.0179537524389659
"19","Sample.1","chr15",20232279,101840595,694,-0.00915375243896591
"20","Sample.1","chr16",55000,33865870,329,0.0506462475610341
"21","Sample.1","chr16",34892311,51900000,57,-0.484353752438966
"22","Sample.1","chr16",52150000,52850000,5,-0.889253752438966
"23","Sample.1","chr16",53075000,90139173,376,-0.474553752438966
"24","Sample.1","chr17",130000,83148721,905,-0.0416537524389659
"25","Sample.1","chr18",130000,80231643,404,0.0350462475610341
"26","Sample.1","chr19",180000,4125000,78,0.0772462475610341
"27","Sample.1","chr19",4175000,14600000,166,-0.346353752438966
"28","Sample.1","chr19",14700000,15050000,6,-0.973453752438966
"29","Sample.1","chr19",15125000,16425000,21,-0.491653752438966
"30","Sample.1","chr19",16475000,18025000,29,-0.159353752438966
"31","Sample.1","chr19",18075000,19800000,33,0.210346247561034
"32","Sample.1","chr19",20000000,34425000,71,-0.109953752438966
"33","Sample.1","chr19",34500000,58578808,392,-0.517553752438966
"34","Sample.1","chr2",105000,46825000,393,-0.455353752438966
"35","Sample.1","chr2",46875000,49125000,22,-2.46975375243897
"36","Sample.1","chr2",49800000,233550000,1078,-0.470853752438966
"37","Sample.1","chr2",233675000,234875000,13,-0.751753752438966
"38","Sample.1","chr2",234975000,242116765,118,-0.395753752438966
"39","Sample.1","chr20",158168,62575000,525,-0.0117537524389659
"40","Sample.1","chr20",62625000,63625000,21,-0.461453752438966
"41","Sample.1","chr20",63675000,63925000,6,-0.0322537524389659
"42","Sample.1","chr20",63975000,64292084,7,-0.402953752438966
"43","Sample.1","chr21",10569444,46674992,240,0.0141462475610341
"44","Sample.1","chr22",16557005,50754234,432,-0.207153752438966
"45","Sample.1","chr3",230000,198142780,1225,-0.0846537524389659
"46","Sample.1","chr4",55000,190061561,926,0.0060462475610341
"47","Sample.1","chr5",55000,1425000,26,-0.178153752438966
"48","Sample.1","chr5",1475000,1875000,9,-0.869253752438966
"49","Sample.1","chr5",1925000,7575000,50,-0.532153752438966
"50","Sample.1","chr5",7825000,17300000,57,-0.240353752438966
"51","Sample.1","chr5",17375000,28050000,17,-0.476153752438966
"52","Sample.1","chr5",28875000,154675000,715,-0.0025537524389659
"53","Sample.1","chr5",154725000,168925000,74,-0.501953752438966
"54","Sample.1","chr5",169150000,180000000,121,-0.0016537524389659
"55","Sample.1","chr5",180075000,181364130,20,-0.475053752438966
"56","Sample.1","chr6",155000,8575000,95,-0.480253752438966
"57","Sample.1","chr6",9325000,170425000,1070,0.0040462475610341
"58","Sample.1","chr6",170500000,170647990,2,-0.382353752438966
"59","Sample.1","chr7",55000,4825000,74,-0.249953752438966
"60","Sample.1","chr7",4900000,5175000,5,-0.530653752438966
"61","Sample.1","chr7",5225000,67150000,357,-0.209553752438966
"62","Sample.1","chr7",67675000,69475000,5,-0.590453752438966
"63","Sample.1","chr7",69600000,159242987,608,-0.224453752438966
"64","Sample.1","chr8",205000,31125000,250,-0.548653752438966
"65","Sample.1","chr8",31425000,34375000,12,-0.0382537524389659
"66","Sample.1","chr8",34975000,36825000,5,-0.549253752438966
"67","Sample.1","chr8",37000000,145039318,664,0.0061462475610341
"68","Sample.1","chr9",130000,138192359,673,-0.200253752438966
"69","Sample.1","chrX",2518744,73475000,251,0.340846247561034
"70","Sample.1","chrX",73825000,155640448,227,0.0304462475610341
"71","Sample.1","chrY",4518744,21244771,13,-3.42375375243897
