"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",792994,2601391,5,-0.3326,0.2724,-0.1528,0.049,8.32333241911181e-23,1250000,2601391
"Sample.1","chr1",2873145,55250000,106,0.0586,0.0783,0.0671,0.081,1.14470413043378e-92,54750000,56250000
"Sample.1","chr1",55750000,234750000,303,0.3182,0.1207,0.3156,0.1284,2.73900884063634e-38,233750000,234750000
"Sample.1","chr1",235250000,248723211,28,0.0067,0.0893,-0.016,0.0981,NA,NA,NA
"Sample.1","chr10",255000,133595233,252,0.1515,0.1058,0.1505,0.0965,NA,NA,NA
"Sample.1","chr11",280000,3750000,8,-0.2316,0.0767,-0.2558,0.0706,8.57237537502568e-07,2750000,5750000
"Sample.1","chr11",4250000,80250000,134,-0.0313,0.1104,-0.0201,0.1336,5.2018053505225e-25,80250000,80250000
"Sample.1","chr11",81250000,85250000,8,0.4041,0.132,0.4103,0.1509,1.18783563432662e-37,85250000,85250000
"Sample.1","chr11",85750000,100750000,23,-0.2099,0.1109,-0.2399,0.0462,5.1349542979521e-19,98250000,101250000
"Sample.1","chr11",101250000,116750000,31,0.0391,0.0874,0.0301,0.1017,5.00161121849136e-38,116750000,116750000
"Sample.1","chr11",117250000,125250000,17,-0.3168,0.0959,-0.3345,0.0818,7.06782783220222e-67,125250000,125750000
"Sample.1","chr11",125750000,134788311,18,-0.8993,0.1055,-0.9189,0.0467,NA,NA,NA
"Sample.1","chr12",255000,8750000,19,-0.0464,0.1299,-0.0446,0.11,3.46268544044172e-32,8250000,9250000
"Sample.1","chr12",9250000,45250000,66,0.2797,0.0961,0.2797,0.0869,6.85640378594555e-56,44750000,45750000
"Sample.1","chr12",45750000,57750000,25,-0.0752,0.0912,-0.0997,0.0734,0.000143612631282757,54250000,59750000
"Sample.1","chr12",58250000,66750000,15,0.0577,0.0919,0.086,0.0924,6.55847424256987e-25,66250000,66750000
"Sample.1","chr12",67250000,76250000,18,-0.2619,0.0836,-0.2456,0.0729,3.56417386822588e-35,76250000,76750000
"Sample.1","chr12",76750000,133132655,112,0.1019,0.1167,0.0921,0.1251,NA,NA,NA
"Sample.1","chr13",18704053,21750000,7,0.0821,0.0809,0.0381,0.0603,0.00188384861106575,20750000,26250000
"Sample.1","chr13",22250000,36750000,30,0.2477,0.115,0.2648,0.1223,2.04050714516355e-105,36750000,36750000
"Sample.1","chr13",37250000,66250000,48,-0.2876,0.0987,-0.266,0.057,2.82458578693381e-215,66250000,66250000
"Sample.1","chr13",66750000,99750000,55,0.4604,0.1374,0.4641,0.149,8.94008723097757e-10,97750000,100750000
"Sample.1","chr13",100250000,109250000,18,0.6982,0.1103,0.6715,0.0986,2.96097755175511e-11,108750000,109750000
"Sample.1","chr13",109750000,114177164,12,0.4239,0.1008,0.431,0.114,NA,NA,NA
"Sample.1","chr14",19187179,34250000,28,0.2364,0.1326,0.2419,0.1433,6.16549506745014e-14,32750000,35250000
"Sample.1","chr14",34750000,56750000,36,-0.0129,0.1184,-0.0081,0.1249,8.05984522436065e-44,56250000,57750000
"Sample.1","chr14",57250000,106691859,98,-0.3526,0.1249,-0.3584,0.1057,NA,NA,NA
"Sample.1","chr15",20232279,23750000,8,-0.0714,0.074,-0.0906,0.0653,1.56075695256026e-26,23750000,23750000
"Sample.1","chr15",24250000,32250000,17,0.2191,0.0579,0.2136,0.0567,9.86631827789327e-12,31750000,33750000
"Sample.1","chr15",32750000,39750000,15,0.4158,0.0955,0.4402,0.0353,9.24119814410679e-13,38750000,39750000
"Sample.1","chr15",40250000,45750000,12,0.1753,0.066,0.1793,0.0756,1.43620151536607e-11,45250000,46500000
"Sample.1","chr15",46500000,51250000,10,0.3868,0.076,0.3988,0.0664,2.32788312543105e-10,50750000,52250000
"Sample.1","chr15",51750000,63750000,24,0.1725,0.0879,0.1503,0.0574,1.29043862165157e-22,63250000,64250000
"Sample.1","chr15",64250000,101740595,76,-0.0497,0.095,-0.0324,0.0837,NA,NA,NA
"Sample.1","chr16",255000,31750000,64,-0.4742,0.1111,-0.469,0.118,4.24300288064834e-32,31250000,32250000
"Sample.1","chr16",32250000,52250000,19,-0.1342,0.0953,-0.1311,0.0954,1.70867195006496e-16,51750000,53250000
"Sample.1","chr16",52750000,90114173,73,-0.3928,0.1203,-0.3965,0.1377,NA,NA,NA
"Sample.1","chr17",254094,10250000,21,-0.4729,0.0946,-0.5024,0.0672,1.39899987769623e-229,10250000,10250000
"Sample.1","chr17",10750000,15250000,10,0.6518,0.0851,0.6546,0.1007,5.0107129970821e-11,14250000,15750000
"Sample.1","chr17",15750000,22631840,15,0.4487,0.0643,0.4252,0.0785,2.39244944874845e-15,22631840,27750000
"Sample.1","chr17",26967990,68250000,83,0.1308,0.1439,0.0871,0.1067,1.043487139088e-20,67750000,68250000
"Sample.1","chr17",68750000,72750000,9,0.6105,0.102,0.631,0.1329,8.203423717649e-34,72750000,73250000
"Sample.1","chr17",73250000,83123721,22,0.1122,0.1039,0.1107,0.0951,NA,NA,NA
"Sample.1","chr18",255000,80131643,129,0.2362,0.116,0.2259,0.1291,NA,NA,NA
"Sample.1","chr19",280000,58553808,112,-0.0369,0.097,-0.0658,0.0769,NA,NA,NA
"Sample.1","chr2",255000,3750000,8,-0.2731,0.0685,-0.2986,0.0316,2.93671907946312e-12,3750000,4750000
"Sample.1","chr2",4250000,155500000,273,0.0991,0.1379,0.0943,0.1377,8.25829687282713e-54,154750000,155500000
"Sample.1","chr2",156250000,173750000,36,-0.2751,0.0969,-0.2698,0.1037,2.87412589616762e-39,173750000,174750000
"Sample.1","chr2",174250000,242091765,128,0.0041,0.1136,0.0101,0.1017,NA,NA,NA
