"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","pval","lcl","ucl"
"Sample.1","chr1",692994,248923211,2000,-0.1147,0.2353,-0.1186,0.2222,NA,NA,NA
"Sample.1","chr10",55000,133645233,1048,-0.0725,0.2422,-0.0702,0.2423,NA,NA,NA
"Sample.1","chr11",130000,77025000,700,-0.1215,0.2282,-0.1283,0.2272,3.43801060837564e-286,76925000,77125000
"Sample.1","chr11",77075000,118625000,250,-0.7718,0.2804,-0.7915,0.3042,1.31941490468942e-125,118450000,118700000
"Sample.1","chr11",118700000,135013311,174,-0.1653,0.2142,-0.1854,0.2079,NA,NA,NA
"Sample.1","chr12",55000,133207655,1060,-0.0577,0.2454,-0.0625,0.2327,NA,NA,NA
"Sample.1","chr13",18629053,114327164,520,-0.0336,0.2352,-0.0402,0.2166,NA,NA,NA
"Sample.1","chr14",19106322,106841859,714,-0.1056,0.2323,-0.1181,0.2172,NA,NA,NA
"Sample.1","chr15",20012627,101890595,721,-0.1155,0.2322,-0.1368,0.2075,NA,NA,NA
"Sample.1","chr16",55000,90139173,799,-0.0537,0.2074,-0.0445,0.2025,NA,NA,NA
"Sample.1","chr17",130000,83148721,939,-0.065,0.2202,-0.0796,0.2079,NA,NA,NA
"Sample.1","chr18",80000,80231643,413,-0.0716,0.2313,-0.0711,0.2037,NA,NA,NA
"Sample.1","chr19",180000,58578808,820,0.0069,0.2165,0.0261,0.1994,NA,NA,NA
"Sample.1","chr2",105000,242116765,1664,-0.0696,0.2463,-0.0787,0.229,NA,NA,NA
"Sample.1","chr20",158168,64292084,568,-0.1647,0.2099,-0.1766,0.1981,NA,NA,NA
"Sample.1","chr21",5055000,46674992,256,-0.0221,0.2298,-0.0253,0.1846,NA,NA,NA
"Sample.1","chr22",15716995,50779234,445,-0.113,0.2115,-0.1245,0.1999,NA,NA,NA
"Sample.1","chr3",180000,198167780,1254,-0.083,0.249,-0.0969,0.2352,NA,NA,NA
"Sample.1","chr4",55000,5025000,80,0.0345,0.2484,0.0692,0.2182,2.32417158469641e-31,4800000,5450000
"Sample.1","chr4",5225000,6800000,22,-0.6982,0.2763,-0.7232,0.3133,2.69982149378689e-35,6675000,6875000
"Sample.1","chr4",6875000,190061561,848,-0.0197,0.2438,-0.036,0.2085,NA,NA,NA
"Sample.1","chr5",55000,181364130,1117,-0.0765,0.2416,-0.0925,0.2199,NA,NA,NA
"Sample.1","chr6",155000,35225000,374,-0.0624,0.2361,-0.0658,0.2092,1.72230062432599e-24,35125000,35525000
"Sample.1","chr6",35275000,37125000,30,-0.5606,0.3449,-0.5691,0.3179,8.70375388585487e-31,36875000,37300000
"Sample.1","chr6",37200000,170647990,785,-0.0249,0.2352,-0.0275,0.2257,NA,NA,NA
"Sample.1","chr7",55000,159242987,1099,-0.0058,0.2343,-0.0026,0.2247,NA,NA,NA
"Sample.1","chr8",180000,145039318,951,-0.0634,0.2406,-0.0629,0.2292,NA,NA,NA
"Sample.1","chr9",130000,138217359,697,-0.1172,0.2111,-0.1159,0.2093,NA,NA,NA
"Sample.1","chrX",2518744,28300000,91,0.8331,0.2887,0.8303,0.234,1.91005961726761e-07,26725000,33650000
"Sample.1","chrX",29550000,36475000,15,1.4534,0.737,1.3056,0.6977,4.75139842690053e-12,30600000,37049631
"Sample.1","chrX",36975000,155640448,398,0.7761,0.3179,0.7474,0.2806,NA,NA,NA
"Sample.1","chrY",3568744,24239248,16,-2.7364,1.0237,-2.8637,0.7165,NA,NA,NA
