"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","2025073008_R05C02","chr1",545684,185500000,1489,15.0428520848421,1.75158401182615e-48,-0.079,-0.086
"2","2025073008_R05C02","chr1",185930000,200505000,30,13.8116485088756,4.92488101425948e-41,-0.413,-0.411
"3","2025073008_R05C02","chr1",200735000,249200311,366,NA,NA,-0.013,-0.019
"4","2025073008_R05C02","chr10",80000,135452374,953,NA,NA,-0.104,-0.067
"5","2025073008_R05C02","chr11",130000,134868258,1151,NA,NA,-0.085,-0.044
"6","2025073008_R05C02","chr12",192870,133750948,998,NA,NA,-0.15,-0.106
"7","2025073008_R05C02","chr13",19130000,48710000,187,14.40924092455,7.08014067479103e-45,-0.469,-0.433
"8","2025073008_R05C02","chr13",48835000,51640000,22,10.0713263673226,2.44068064108234e-22,-1.172,-1.145
"9","2025073008_R05C02","chr13",51810000,53695000,17,5.40042565014447,2.70323753053806e-06,-0.376,-0.315
"10","2025073008_R05C02","chr13",54245000,95300000,68,6.57642430984944,3.06377157852761e-09,-0.766,-0.771
"11","2025073008_R05C02","chr13",95355000,109905000,68,18.6783553862558,1.28237359288247e-75,-0.466,-0.433
"12","2025073008_R05C02","chr13",110220000,115079939,132,NA,NA,-0.038,-0.032
"13","2025073008_R05C02","chr14",19310000,22705000,30,20.7148767839515,1.06201943503766e-92,-0.522,-0.491
"14","2025073008_R05C02","chr14",22960000,107114770,600,NA,NA,0.122,0.141
"15","2025073008_R05C02","chr15",20240000,102410696,635,NA,NA,-0.07,-0.033
"16","2025073008_R05C02","chr16",90000,31530000,416,14.1949863234134,2.41408090411988e-43,0.035,0.032
"17","2025073008_R05C02","chr16",31570000,46517901,19,11.4113147596411,7.68811812509808e-28,-0.306,-0.322
"18","2025073008_R05C02","chr16",46685000,90222377,468,NA,NA,0.003,0.01
"19","2025073008_R05C02","chr17",25000,81122605,1162,NA,NA,-0.022,-0.005
"20","2025073008_R05C02","chr18",80000,78008624,241,NA,NA,-0.069,-0.048
"21","2025073008_R05C02","chr19",175000,59099492,1068,NA,NA,0.049,0.063
"22","2025073008_R05C02","chr2",105000,180805000,965,9.36534762842365,1.6387456014153e-18,-0.128,-0.102
"23","2025073008_R05C02","chr2",181360000,190140000,23,14.1570987657685,4.05698821997408e-43,-0.481,-0.513
"24","2025073008_R05C02","chr2",190305000,243046238,398,NA,NA,-0.066,-0.049
"25","2025073008_R05C02","chr20",130000,62927760,417,NA,NA,-0.004,-0.004
"26","2025073008_R05C02","chr21",10943013,48069948,174,NA,NA,-0.075,-0.028
"27","2025073008_R05C02","chr22",16373925,51197283,357,NA,NA,0.01,0.021
"28","2025073008_R05C02","chr3",210000,197886215,1032,NA,NA,-0.085,-0.07
"29","2025073008_R05C02","chr4",105000,60929667,370,14.214545794108,1.69830930792411e-43,-0.061,-0.047
"30","2025073008_R05C02","chr4",62225000,70895000,12,9.20764230895269,2.0426015737883e-18,-0.679,-0.766
"31","2025073008_R05C02","chr4",71310000,85470000,72,9.87513476504204,3.99485278183633e-21,-0.147,-0.127
"32","2025073008_R05C02","chr4",85695000,96130000,32,14.0203082293502,2.58816975364808e-42,-0.545,-0.617
"33","2025073008_R05C02","chr4",96475000,190992138,337,NA,NA,0.01,0.036
"34","2025073008_R05C02","chr5",50000,17940329,176,16.5816276370339,1.46409888554922e-59,-0.009,-0.012
"35","2025073008_R05C02","chr5",19140000,29730000,10,8.05410944082166,7.27980546556919e-14,-0.672,-0.634
"36","2025073008_R05C02","chr5",30930000,75015000,173,17.5945062471716,1.12684551269981e-66,-0.146,-0.133
"37","2025073008_R05C02","chr5",75245000,180792630,630,NA,NA,0.106,0.133
"38","2025073008_R05C02","chr6",175000,170962534,1209,NA,NA,-0.052,-0.025
"39","2025073008_R05C02","chr7",65000,8475000,224,16.4858380977946,9.09750449633443e-59,0.035,0.043
"40","2025073008_R05C02","chr7",9120000,20590000,32,10.9390240610765,1.32155626223791e-25,-0.333,-0.371
"41","2025073008_R05C02","chr7",20815000,79430000,341,14.2432495702954,1.07732631746408e-43,-0.033,-0.03
"42","2025073008_R05C02","chr7",80020000,85545000,12,12.6636585109236,2.39383631580376e-34,-0.717,-0.684
"43","2025073008_R05C02","chr7",86420000,159034332,572,NA,NA,-0.038,-0.003
"44","2025073008_R05C02","chr8",130000,146267011,825,NA,NA,-0.058,-0.032
"45","2025073008_R05C02","chr9",115000,39076843,80,20.9577011724246,4.87310507675812e-95,-0.348,-0.334
"46","2025073008_R05C02","chr9",44817470,141081716,310,NA,NA,0.001,-0.002
