"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205128000076_R07C01","chr1",93709,10250000,22,17.5517893346235,1.10577074652741e-66,-0.395,-0.421
"2","205128000076_R07C01","chr1",10750000,120598578,215,26.0851305333194,1.97642133295742e-147,-0.045,-0.065
"3","205128000076_R07C01","chr1",120841926,249149416,216,NA,NA,0.131,0.122
"4","205128000076_R07C01","chr10",280000,135262374,264,NA,NA,0.103,0.104
"5","205128000076_R07C01","chr11",280000,3750000,9,5.66847470172121,8.12955127790857e-07,-0.246,-0.244
"6","205128000076_R07C01","chr11",4250000,79250000,138,12.989125255955,1.64672098864912e-36,-0.112,-0.104
"7","205128000076_R07C01","chr11",79750000,86750000,14,7.60099530260222,8.82944185440873e-13,0.175,0.186
"8","205128000076_R07C01","chr11",87344189,100750000,24,9.26644340271364,8.70841966482001e-19,-0.019,-0.031
"9","205128000076_R07C01","chr11",101250000,117250000,33,12.018607684036,1.22090763273379e-31,0.123,0.13
"10","205128000076_R07C01","chr11",117750000,125250000,16,17.1781184191409,1.20251983722311e-64,-0.108,-0.106
"11","205128000076_R07C01","chr11",125750000,134723258,19,NA,NA,-0.414,-0.415
"12","205128000076_R07C01","chr12",322870,8250000,18,17.4632590318223,5.57980340685053e-66,-0.377,-0.385
"13","205128000076_R07C01","chr12",8750000,132903496,241,8.0753677445885,7.06497198334685e-14,-0.042,-0.04
"14","205128000076_R07C01","chr12",133250000,133670948,2,NA,NA,-0.35,-0.313
"15","205128000076_R07C01","chr13",19260000,37750000,38,24.827536479985,3.92275339320905e-134,0.249,0.304
"16","205128000076_R07C01","chr13",38250000,67250000,53,55.4974968591339,0,-0.299,-0.304
"17","205128000076_R07C01","chr13",67750000,109750000,74,8.49695128435871,1.14068411274731e-15,0.422,0.431
"18","205128000076_R07C01","chr13",110250000,115054939,11,NA,NA,0.207,0.226
"19","205128000076_R07C01","chr14",19250000,20250000,3,5.12141792835661,6.29588227790719e-06,-0.106,-0.091
"20","205128000076_R07C01","chr14",20750000,35750000,29,9.84476115413071,3.89494229437052e-21,0.169,0.149
"21","205128000076_R07C01","chr14",36250000,57250000,39,23.808531507088,3.57773047080276e-123,-0.033,-0.028
"22","205128000076_R07C01","chr14",57750000,107144770,99,NA,NA,-0.354,-0.35
"23","205128000076_R07C01","chr15",20250000,102260696,167,NA,NA,-0.066,-0.08
"24","205128000076_R07C01","chr16",280000,31750000,65,21.6457148645412,5.17189794514554e-102,-0.422,-0.424
"25","205128000076_R07C01","chr16",32250000,51250000,17,48.5916770429166,0,-0.089,-0.105
"26","205128000076_R07C01","chr16",51750000,90147377,77,NA,NA,-0.912,-0.917
"27","205128000076_R07C01","chr17",148313,10250000,22,21.5136191335087,3.4891239245932e-101,-0.403,-0.421
"28","205128000076_R07C01","chr17",10750000,16250000,12,6.26682727958198,6.75472389837041e-09,0.516,0.51
"29","205128000076_R07C01","chr17",16750000,22131503,12,8.62190307308915,5.12176551113823e-16,0.346,0.352
"30","205128000076_R07C01","chr17",25381503,81097605,116,NA,NA,0.073,0.057
"31","205128000076_R07C01","chr18",255000,78008624,142,NA,NA,0.143,0.134
"32","205128000076_R07C01","chr19",280000,59059492,115,NA,NA,-0.037,-0.041
"33","205128000076_R07C01","chr2",255000,17750000,36,22.1094931443148,6.50888005253439e-106,-0.341,-0.341
"34","205128000076_R07C01","chr2",18250000,156250000,260,20.9300309877562,7.07725864122108e-95,-0.056,-0.063
"35","205128000076_R07C01","chr2",156750000,174250000,36,24.1424351054317,1.22043534340122e-126,-0.331,-0.321
"36","205128000076_R07C01","chr2",174750000,229750000,107,7.98688327581345,1.05820743363815e-13,-0.024,-0.024
"37","205128000076_R07C01","chr2",230250000,243051238,29,NA,NA,-0.14,-0.131
"38","205128000076_R07C01","chr20",280000,29536739,54,13.0841061621299,3.86482803755807e-37,0.097,0.102
"39","205128000076_R07C01","chr20",29901954,60250000,62,6.4375685348366,5.11333317497225e-09,0.267,0.261
"40","205128000076_R07C01","chr20",60750000,62732760,7,NA,NA,0.119,0.102
"41","205128000076_R07C01","chr21",10848948,48059948,69,NA,NA,-0.312,-0.33
"42","205128000076_R07C01","chr22",16373925,51122283,70,NA,NA,-0.103,-0.114
"43","205128000076_R07C01","chr3",280000,97750000,181,15.6654743518862,6.38444297066923e-53,0.146,0.145
"44","205128000076_R07C01","chr3",98250000,197731215,196,NA,NA,-0.075,-0.04
"45","205128000076_R07C01","chr4",255000,8649602,18,9.14750290745057,3.73897059588031e-18,0.014,0.026
"46","205128000076_R07C01","chr4",9412321,49574529,72,16.9533608411795,2.32719147076807e-62,0.17,0.169
"47","205128000076_R07C01","chr4",52830059,93250000,74,34.8856805713596,3.00924045208879e-264,-0.018,-0.008
"48","205128000076_R07C01","chr4",94000000,190772138,179,NA,NA,-0.301,-0.297
"49","205128000076_R07C01","chr5",255000,17265329,35,14.7659984895323,1.96566404476089e-47,-0.04,-0.044
"50","205128000076_R07C01","chr5",17790329,45952821,56,18.8459682479011,3.91249954855985e-77,0.187,0.172
"51","205128000076_R07C01","chr5",49702821,91318064,79,32.1857861807992,4.90089802760004e-225,-0.015,-0.019
"52","205128000076_R07C01","chr5",91843064,144500000,102,23.8470185691079,1.56717986204078e-123,-0.309,-0.302
"53","205128000076_R07C01","chr5",145250000,169750000,50,6.39283462152367,7.00670749603727e-09,-0.037,-0.036
"54","205128000076_R07C01","chr5",170250000,180702630,22,NA,NA,-0.137,-0.143
"55","205128000076_R07C01","chr6",280000,14750000,30,41.8267871456675,0,-0.901,-0.918
"56","205128000076_R07C01","chr6",15250000,57250000,84,44.9533880229896,0,-0.354,-0.343
"57","205128000076_R07C01","chr6",57793830,85750000,42,38.9100599989481,0,0.204,0.207
"58","205128000076_R07C01","chr6",86250000,116250000,54,42.5114129070537,0,-0.312,-0.306
"59","205128000076_R07C01","chr6",116750000,170777534,109,NA,NA,0.174,0.168
"60","205128000076_R07C01","chr7",121242,6750000,14,8.62057603949312,5.54389902088353e-16,-0.187,-0.204
"61","205128000076_R07C01","chr7",7250000,76250000,129,16.7548296385995,7.47918995955927e-61,-0.008,-0.023
"62","205128000076_R07C01","chr7",76750000,97250000,39,10.2349111333505,5.80571801216335e-23,0.201,0.197
"63","205128000076_R07C01","chr7",97750000,102250000,11,7.66982713405057,1.05827202476849e-12,-0.023,-0.011
"64","205128000076_R07C01","chr7",102750000,148250000,89,6.93871997455232,2.37185811792699e-10,0.147,0.146
"65","205128000076_R07C01","chr7",148750000,158814332,22,NA,NA,0.054,0.036
"66","205128000076_R07C01","chr8",255000,146152011,281,NA,NA,-0.04,-0.036
"67","205128000076_R07C01","chr9",255000,6750000,14,12.2131127472573,3.53113813342436e-32,-0.438,-0.345
"68","205128000076_R07C01","chr9",7250000,133036530,181,16.9937646041313,1.51327772402881e-62,-0.064,-0.061
