"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",717994,2651391,36,0.207659626829161
"2","Sample.1","chr1",2798145,248923211,1904,-0.00034037317083855
"3","Sample.1","chr10",105000,133620233,1029,0.00355962682916145
"4","Sample.1","chr11",155000,2025000,37,0.202959626829161
"5","Sample.1","chr11",2075000,50535674,351,-0.00984037317083855
"6","Sample.1","chr11",55087537,57000000,6,-0.222440373170839
"7","Sample.1","chr11",57250000,134988311,703,0.00725962682916145
"8","Sample.1","chr12",80000,133207655,1037,0.0152596268291614
"9","Sample.1","chr13",18729053,114327164,511,-0.00724037317083855
"10","Sample.1","chr14",19855857,106841859,691,0.000259626829161447
"11","Sample.1","chr15",20232279,101840595,694,0.00615962682916145
"12","Sample.1","chr16",55000,90139173,767,0.0578596268291615
"13","Sample.1","chr17",130000,83148721,905,0.0470596268291614
"14","Sample.1","chr18",130000,80231643,404,0.0150596268291614
"15","Sample.1","chr19",180000,58578808,796,0.101159626829161
"16","Sample.1","chr2",105000,242116765,1624,-0.000140373170838551
"17","Sample.1","chr20",158168,64292084,559,0.0342596268291614
"18","Sample.1","chr21",10569444,46674992,240,0.0364596268291614
"19","Sample.1","chr22",16557005,50754234,432,0.0716596268291615
"20","Sample.1","chr3",230000,198142780,1225,-0.0100403731708386
"21","Sample.1","chr4",55000,3550000,60,0.161859626829161
"22","Sample.1","chr4",3625000,190061561,866,-0.0248403731708386
"23","Sample.1","chr5",55000,181364130,1089,-0.0122403731708386
"24","Sample.1","chr6",155000,32375000,322,-0.0250403731708386
"25","Sample.1","chr6",32450000,32675000,5,-0.466440373170839
"26","Sample.1","chr6",32725000,170647990,840,-0.0346403731708386
"27","Sample.1","chr7",55000,159242987,1049,-0.00194037317083855
"28","Sample.1","chr8",205000,142225000,879,-0.0234403731708386
"29","Sample.1","chr8",142275000,145039318,52,0.148759626829161
"30","Sample.1","chr9",130000,135875000,632,0.0141596268291614
"31","Sample.1","chr9",135925000,137850000,38,0.190359626829161
"32","Sample.1","chr9",137950000,138192359,3,-0.0414403731708386
"33","Sample.1","chrX",2518744,155640448,478,0.520859626829161
"34","Sample.1","chrY",4518744,21244771,13,-3.68864037317084
