"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","205243940065_R07C01","chr1",93709,249220311,1701,NA,NA,0.129,0.129
"2","205243940065_R07C01","chr10",80000,135462374,954,NA,NA,-0.113,-0.118
"3","205243940065_R07C01","chr11",130000,9150000,84,15.3614932175957,6.62753860986623e-51,-0.117,-0.097
"4","205243940065_R07C01","chr11",9250000,49050000,249,45.802300916734,0,-0.393,-0.396
"5","205243940065_R07C01","chr11",49200000,126850000,536,13.4383071722631,9.89854928993467e-39,0.171,0.153
"6","205243940065_R07C01","chr11",126950000,134873258,64,NA,NA,-0.101,-0.099
"7","205243940065_R07C01","chr12",172870,8950000,86,18.9253487747604,3.4000910493366e-77,-0.451,-0.398
"8","205243940065_R07C01","chr12",9050000,133350000,853,11.3581134432013,1.78070845652471e-27,-0.103,-0.103
"9","205243940065_R07C01","chr12",133450000,133770948,4,NA,NA,-0.557,-0.508
"10","205243940065_R07C01","chr13",19110000,31150000,103,9.07927142643688,8.77627631539851e-18,0.177,0.187
"11","205243940065_R07C01","chr13",31250000,34050000,23,8.93687402698165,1.42293150479729e-17,-0.103,-0.076
"12","205243940065_R07C01","chr13",34150000,37650000,21,14.5351402759506,1.01515947875323e-45,0.186,0.204
"13","205243940065_R07C01","chr13",37900000,67050000,157,45.589325140857,0,-0.384,-0.407
"14","205243940065_R07C01","chr13",67350000,115054939,236,NA,NA,0.307,0.311
"15","205243940065_R07C01","chr14",19300000,20400000,6,7.88035551418921,3.13482831457564e-13,-0.226,-0.247
"16","205243940065_R07C01","chr14",20550000,57250000,207,35.9112372181314,1.0981225215318e-279,0.027,0.044
"17","205243940065_R07C01","chr14",57400000,107244770,387,NA,NA,-0.462,-0.455
"18","205243940065_R07C01","chr15",20100000,102460696,634,NA,NA,-0.41,-0.423
"19","205243940065_R07C01","chr16",80000,31550000,250,25.5615431513702,1.13546619409792e-141,-0.569,-0.555
"20","205243940065_R07C01","chr16",31700000,51150000,59,20.9989758897484,7.74552618017763e-96,0.021,0.03
"21","205243940065_R07C01","chr16",51300000,59850000,64,14.7723397539908,3.66210828286839e-47,-0.502,-0.519
"22","205243940065_R07C01","chr16",60500000,83050000,158,6.74086508089067,1.15557368011145e-09,-0.212,-0.195
"23","205243940065_R07C01","chr16",83150000,84650000,14,11.8506293421902,1.26021800212387e-30,-0.422,-0.485
"24","205243940065_R07C01","chr16",84750000,90197377,55,NA,NA,-1.02,-0.992
"25","205243940065_R07C01","chr17",50000,10250000,97,34.6960465425357,1.66285911172848e-261,-0.489,-0.488
"26","205243940065_R07C01","chr17",10350000,22181503,92,19.682849226203,1.13688487991961e-83,0.359,0.363
"27","205243940065_R07C01","chr17",25331503,81097605,474,NA,NA,0.086,0.075
"28","205243940065_R07C01","chr18",55000,78008624,434,NA,NA,0.081,0.093
"29","205243940065_R07C01","chr19",180000,59059492,509,NA,NA,-0.118,-0.103
"30","205243940065_R07C01","chr2",55000,156200000,991,28.2518151475138,1.01646957839767e-172,-0.09,-0.089
"31","205243940065_R07C01","chr2",156950000,174750000,127,22.7858082253056,2.7113144738448e-112,-0.417,-0.414
"32","205243940065_R07C01","chr2",174850000,243051238,461,NA,NA,-0.071,-0.076
"33","205243940065_R07C01","chr20",130000,62932760,467,NA,NA,0.092,0.089
"34","205243940065_R07C01","chr21",10798948,48059948,226,NA,NA,-0.113,-0.122
"35","205243940065_R07C01","chr22",16373925,51222283,315,NA,NA,-0.154,-0.162
"36","205243940065_R07C01","chr3",180000,186550000,1140,17.6960002046222,2.23641098963077e-67,0.058,0.083
"37","205243940065_R07C01","chr3",186650000,188950000,22,15.0482406343522,3.08591850998483e-49,-0.467,-0.496
"38","205243940065_R07C01","chr3",189050000,197881215,76,NA,NA,0.023,0.038
"39","205243940065_R07C01","chr4",55000,190972138,1003,NA,NA,0.026,0.032
"40","205243940065_R07C01","chr5",55000,110550000,599,33.7443819728403,1.07974312343671e-246,0.171,0.168
"41","205243940065_R07C01","chr5",110700000,180752630,493,NA,NA,-0.095,-0.092
"42","205243940065_R07C01","chr6",130000,15100000,129,42.4906047334568,0,-1.146,-1.161
"43","205243940065_R07C01","chr6",15250000,56950000,336,34.7455626207062,6.61200404997002e-262,-0.435,-0.428
"44","205243940065_R07C01","chr6",57050000,85800000,101,29.4867180588716,1.08165941426626e-188,0.197,0.227
"45","205243940065_R07C01","chr6",86150000,116650000,167,41.5991422302728,0,-0.409,-0.42
"46","205243940065_R07C01","chr6",116750000,170977534,388,NA,NA,0.147,0.144
"47","205243940065_R07C01","chr7",55000,159014332,1028,NA,NA,0.017,0.002
"48","205243940065_R07C01","chr8",105000,146252011,926,NA,NA,-0.104,-0.1
"49","205243940065_R07C01","chr9",105000,6950000,44,8.47845261813793,1.27884510729973e-15,-0.467,-0.453
"50","205243940065_R07C01","chr9",7200000,17550000,36,10.0197019964222,5.93654616246994e-22,-0.058,-0.035
"51","205243940065_R07C01","chr9",17750000,21700000,22,10.2881848015731,1.63232754423642e-22,-0.405,-0.455
"52","205243940065_R07C01","chr9",21850000,141076716,585,NA,NA,-0.118,-0.125
