"","ID","chrom","loc.start","loc.end","num.mark","bstat","pval","seg.mean","seg.median"
"1","203257030060_R08C01","chr1",93709,249220311,2449,NA,NA,-0.015,-0.012
"2","203257030060_R08C01","chr10",80000,135462374,1342,NA,NA,-0.012,-0.01
"3","203257030060_R08C01","chr11",130000,134898258,1377,NA,NA,-0.024,-0.022
"4","203257030060_R08C01","chr12",172870,133795948,1328,NA,NA,0.012,0.011
"5","203257030060_R08C01","chr13",19110000,115079939,710,NA,NA,-0.013,-0.004
"6","203257030060_R08C01","chr14",19300000,107269770,877,NA,NA,-0.011,-0.008
"7","203257030060_R08C01","chr15",20225000,102435696,925,NA,NA,-0.008,-0.005
"8","203257030060_R08C01","chr16",80000,90222377,934,NA,NA,0.012,0.021
"9","203257030060_R08C01","chr17",25000,81122605,1094,NA,NA,0.03,0.028
"10","203257030060_R08C01","chr18",30000,78008624,552,NA,NA,0,-0.004
"11","203257030060_R08C01","chr19",180000,59084492,890,NA,NA,0.066,0.072
"12","203257030060_R08C01","chr2",30000,243051238,2146,NA,NA,-0.018,-0.016
"13","203257030060_R08C01","chr20",130000,62932760,699,NA,NA,-0.011,-0.007
"14","203257030060_R08C01","chr21",10798948,48084948,316,NA,NA,0.02,0.027
"15","203257030060_R08C01","chr22",16373925,51222283,517,NA,NA,0.014,0.026
"16","203257030060_R08C01","chr3",155000,197881215,1681,NA,NA,-0.022,-0.022
"17","203257030060_R08C01","chr4",55000,190972138,1259,NA,NA,-0.012,-0.008
"18","203257030060_R08C01","chr5",55000,180777630,1474,NA,NA,-0.027,-0.023
"19","203257030060_R08C01","chr6",130000,170977534,1539,NA,NA,-0.014,-0.014
"20","203257030060_R08C01","chr7",55000,159039332,1422,NA,NA,-0.037,-0.027
"21","203257030060_R08C01","chr8",105000,146277011,1266,NA,NA,-0.024,-0.027
"22","203257030060_R08C01","chr9",80000,141076716,929,NA,NA,-0.013,-0.013
