"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"1","Sample.1","chr1",792994,248473211,230,-7.93429812321472e-06
"2","Sample.1","chr10",505000,133345233,132,0.00879206570187679
"3","Sample.1","chr11",530000,134538311,128,0.00239206570187678
"4","Sample.1","chr12",505000,133132655,133,0.0226920657018768
"5","Sample.1","chr13",18704053,52500000,35,0.0138920657018768
"6","Sample.1","chr13",53500000,70500000,18,-0.0928079342981232
"7","Sample.1","chr13",71500000,114177164,45,0.00659206570187679
"8","Sample.1","chr14",19805857,106441859,86,-0.00550793429812321
"9","Sample.1","chr15",20232279,101490595,84,0.0127920657018768
"10","Sample.1","chr16",505000,90114173,80,0.0299920657018768
"11","Sample.1","chr17",254094,83123721,82,0.0174920657018768
"12","Sample.1","chr18",505000,80131643,75,0.0295920657018768
"13","Sample.1","chr19",530000,58303808,57,0.0202920657018768
"14","Sample.1","chr2",505000,242091765,238,0.00279206570187679
"15","Sample.1","chr20",533168,64167084,62,0.0222920657018768
"16","Sample.1","chr21",10569444,46349992,36,0.0237920657018768
"17","Sample.1","chr22",16657005,50391917,36,0.0211920657018768
"18","Sample.1","chr3",505000,198117780,194,0.00609206570187679
"19","Sample.1","chr4",505000,190061561,186,-0.00600793429812321
"20","Sample.1","chr5",505000,181239130,179,-0.000607934298123211
"21","Sample.1","chr6",530000,170372990,165,-0.0356079342981232
"22","Sample.1","chr7",123923,159167987,155,-0.0201079342981232
"23","Sample.1","chr8",530000,145039318,144,-0.0103079342981232
"24","Sample.1","chr9",505000,138167359,107,0.0105920657018768
"25","Sample.1","chrX",2568744,155515448,135,0.452492065701877
"26","Sample.1","chrY",4568744,20998668,9,-3.90120793429812
